SA2;FT statistic;FT p-value;FT degrees of freedom
Meadow Heights;4.64385155903761;1;nan
Melbourne;1.60782100801273;1;nan
Melbourne Airport;14.6109795362343;0.326732673267327;nan
Melton;18.9403473672417;1;nan
Melton South;17.4535807107033;1;nan
Melton West;7.71128876856339;1;nan
Mentone;2.11931091842538;1;nan
Mill Park - North;8.66488627275706;1;nan
Mill Park - South;4.66853631348269;1;nan
Mitcham (Vic.);7.78947139699225;1;nan
Monbulk - Silvan;12.9735446210565;1;nan
Montmorency - Briar Hill;10.5735321759355;1;nan
Montrose;6.11416364922046;1;nan
Moonee Ponds;5.96816134566225;1;nan
Moorabbin - Heatherton;3.83173160994792;1;nan
Mooroolbark;14.5917128375042;1;nan
Mordialloc - Parkdale;6.4520610893316;1;nan
Mornington;12.9470431375787;1;nan
Mount Dandenong - Olinda;5.65039380399095;1;nan
Mount Eliza;8.53529946522659;1;nan
Mount Evelyn;13.3171936159491;1;nan
Mount Martha;8.03817340460776;1;nan
Mount Waverley - North;5.30388994335543;1;nan
Mount Waverley - South;6.2292455296989;1;nan
Mulgrave;9.69412295765317;1;nan
Murrumbeena;1.8046370823185;1;nan
Narre Warren;7.98146492023894;1;nan
Narre Warren North;3.77396945115924;1;nan
Narre Warren South;5.27823184876118;1;nan
Newport;7.28098778632681;1;nan
Niddrie - Essendon West;0.308460094769467;1;nan
Noble Park;3.12004522333389;1;nan
Noble Park North;1.38071516144838;1;nan
North Melbourne;0.993869895522461;1;nan
Northcote;9.87142486984489;1;nan
Nunawading;3.76169617344582;1;nan
Oakleigh - Huntingdale;4.85769769980903;1;nan
Ormond - Glen Huntly;4.24716473342322;1;nan
Pakenham - North;5.91240149140991;1;nan
Pakenham - South;8.39420780805544;1;nan
Panton Hill - St Andrews;14.2426354933099;1;nan
Parkville;2.14671983586195;1;nan
Pascoe Vale;3.95366919929388;1;nan
Pascoe Vale South;6.8944260591899;1;nan
Pearcedale - Tooradin;12.0967914194013;1;nan
Plenty - Yarrambat;27.5706116843963;1;nan
Point Cook;19.2004344961527;1;nan
Point Nepean;7.56268977525537;1;nan
Port Melbourne;7.1123217120249;1;nan
Port Melbourne Industrial;nan;nan;nan
Prahran - Windsor;6.20348767106957;1;nan
Preston;26.3837245303431;1;nan
Research - North Warrandyte;3.23706969694462;1;nan
Reservoir - East;3.06835132616926;1;nan
Reservoir - West;5.55011832300646;1;nan
Richmond (Vic.);5.17934806562977;1;nan
Riddells Creek;6.56762167224493;1;nan
Ringwood;5.48794274365915;1;nan
Ringwood East;4.82388612595294;1;nan
Ringwood North;10.0251894192052;1;nan
Rockbank - Mount Cottrell;6.75212138289964;1;nan
Romsey;4.0361938170078;1;nan
Rosebud - McCrae;8.13583323989699;1;nan
Rowville - Central;17.7463424843122;1;nan
Rowville - North;1.74633906209745;1;nan
Rowville - South;5.21732383346313;1;nan
Roxburgh Park - Somerton;21.3592897068374;1;nan
Sandringham - Black Rock;11.7509114761101;1;nan
Seabrook;2.21175678471201;1;nan
Seaford (Vic.);5.85503090702444;1;nan
Seddon - Kingsville;1.16848404944458;1;nan
Skye - Sandhurst;5.91739781146918;1;nan
Somerville;17.7191238043376;1;nan
South Melbourne;3.833151960496;1;nan
South Morang;17.4525113056803;1;nan
South Yarra - East;12.1100806708416;1;nan
South Yarra - West;3.72083246878893;1;nan
Southbank;0.414740510371325;1;nan
Springvale;2.39821757412818;1;nan
Springvale South;3.53182831015556;1;nan
St Albans - North;2.47646097591484;1;nan
St Albans - South;6.1835329753803;1;nan
St Kilda;7.9148740286973;1;nan
St Kilda East;9.47053671396019;1;nan
Strathmore;62.4505975169114;0.643564356435644;nan
Sunbury;5.49994827290489;1;nan
Sunbury - South;10.0782551069151;1;nan
Sunshine;5.98762338755901;1;nan
Sunshine North;0.825700923937247;1;nan
Sunshine West;15.13740197137;1;nan
Surrey Hills (East) - Mont Albert;2.18652202756743;1;nan
Surrey Hills (West) - Canterbury;6.18234120269739;1;nan
Sydenham;0.614491567597918;1;nan
Tarneit;13.0658186653193;1;nan
Taylors Hill;3.76952685311214;1;nan
Taylors Lakes;3.7460788513591;1;nan
Templestowe;13.2505775684361;1;nan
Templestowe Lower;8.10931150830247;1;nan
Thomastown;5.39307228854333;1;nan
Thornbury;21.4836981232127;1;nan
Toorak;17.0362125769536;1;nan
Truganina;0.344415200846393;1;nan
Tullamarine;2.86235486497783;1;nan
Upwey - Tecoma;16.499896797271;1;nan
Vermont;9.20177151557298;1;nan
Vermont South;4.37897206872161;1;nan
Viewbank - Yallambie;11.7243197576225;1;nan
Wallan;7.23406042912349;1;nan
Wandin - Seville;3.58311900789994;1;nan
Wantirna;13.0891903964685;1;nan
Wantirna South;20.171889486389;1;nan
Warrandyte - Wonga Park;13.4587896551492;1;nan
Watsonia;4.93769228934305;1;nan
Wattle Glen - Diamond Creek;18.0995107327317;1;nan
Werribee;28.1054841043508;1;nan
Werribee - South;9.53039110570014;1;nan
West Footscray - Tottenham;3.72942900851642;1;nan
Wheelers Hill;21.7300761823213;1;nan
Whittlesea;26.1246801740142;1;nan
Williamstown;6.30315582413468;1;nan
Wyndham Vale;10.7235263616666;1;nan
Yarra - North;3.24177451649147;1;nan
Yarra Valley;13.2703837012783;1;nan
Yarraville;4.88427200178897;1;nan
