SA2,FT statistic,FT p-value,FT degrees of freedom
Flinders,37.7696967739229,0.878220347875897,49
Footscray,4.04911880289182,1,49
Forest Hill,19.3178489823184,0.999955565637363,49
Frankston,24.7777727232225,0.998465346257365,49
Frankston North,21.0631245836395,0.999837074796706,49
Frankston South,27.5834022993752,0.994226816494188,49
Gisborne,33.1635309322332,0.959495462564137,49
Gladstone Park - Westmeadows,13.6292798586328,0.999999873154888,49
Glen Iris - East,38.8410178037252,0.850488592302465,49
Glenroy - Hadfield,57.152508678135,0.198119845538564,49
Glen Waverley - East,24.9769393129029,0.998298195653129,49
Glen Waverley - West,16.7832920320467,0.999995322500618,49
Greensborough,26.6222921055816,0.996219580544735,49
Greenvale - Bulla,3.24978355248261,1,49
Hallam,1.11758591786147,1,49
Hampton,49.0604526578264,0.470701881908295,49
Hampton Park - Lynbrook,6.77078296156755,0.999999999999881,49
Hastings - Somers,32.7345029018343,0.96418901365672,49
Hawthorn,13.5560709070508,0.999999884908718,49
Hawthorn East,34.013857712111,0.948875878651345,49
Healesville - Yarra Glen,40.0719530871977,0.814562151076574,49
Heidelberg - Rosanna,24.9095387358716,0.998356424719622,49
Heidelberg West,15.4104755921367,0.999998893874649,49
Hillside,8.7482631470445,0.999999999975241,49
Hoppers Crossing - North,13.6924577902373,0.999999862129059,49
Hoppers Crossing - South,13.6027311022834,0.999999877539982,49
Hughesdale,7.79831125104051,0.99999999999767,49
Hurstbridge,4.28777077612765,1,49
Ivanhoe,15.5087476332154,0.99999876617901,49
Ivanhoe East - Eaglemont,39.9892180387291,0.817107779096076,49
Keilor,13.03524931094,0.999999943573851,49
Keilor Downs,7.65687554631107,0.999999999998408,49
Keilor East,55.790985675841,0.234745895756446,49
Kensington,5.2865532511959,0.999999999999999,49
Kew,55.9929848658693,0.229048199531138,49
Kew East,18.4191591266936,0.999978886246086,49
Keysborough,5.59482838627646,0.999999999999998,49
Kilsyth,7.34097470848204,0.999999999999341,49
Kinglake,4.72132370393112,1,49
Kingsbury,1.11101687444138,1,49
Kings Park (Vic.),3.01008537586731,1,49
Knoxfield - Scoresby,15.5079063300971,0.999998767327336,49
Koo Wee Rup,11.2620014634485,0.999999996357186,49
Lalor,4.91644610962126,1,49
Langwarrin,43.4820375900575,0.695588121007414,49
Laverton,2.49350360863511,1,49
Lilydale - Coldstream,25.3733000694943,0.997918819937426,49
Lynbrook - Lyndhurst,5.55401409891699,0.999999999999998,49
Lysterfield,3.42762075303276,1,49
Macedon,22.3931377515732,0.99960837711337,49
Malvern East,58.5417757130107,0.165040902625105,49
Malvern - Glen Iris,27.3178606573061,0.994848876877757,49
Maribyrnong,1.35814975454957,1,49
Meadow Heights,7.60764238540833,0.999999999998608,49
Melbourne,0.59240772966664,1,49
Melbourne Airport,15.9608383373143,0.999997985609731,49
Melton,21.6357887797256,0.999759668845802,49
Melton South,15.9154048579431,0.999998080711461,49
Melton West,4.41782079116023,1,49
Mentone,12.9577160950992,0.99999994941963,49
Mill Park - North,11.4035958329008,0.999999995374665,49
Mill Park - South,4.90511243678654,1,49
Mitcham (Vic.),19.0772918432166,0.999963394795691,49
Monbulk - Silvan,13.7196573209519,0.999999857114662,49
Montmorency - Briar Hill,22.4782825996328,0.999587004794661,49
Montrose,10.0552442663416,0.999999999597438,49
Moonee Ponds,14.4566090701463,0.999999636891003,49
Moorabbin - Heatherton,11.9681180115233,0.999999988445909,49
Mooroolbark,41.5973879315661,0.764499476887641,49
Mordialloc - Parkdale,30.1103335569631,0.984601821389874,49
Mornington,45.9759526999991,0.596475812558528,49
Mount Dandenong - Olinda,31.4844920857238,0.975555157844229,49
Mount Eliza,93.9890945148479,0.000117111142535664,49
Mount Evelyn,19.811766663583,0.999934614392989,49
Mount Martha,48.2012689050556,0.505436111351841,49
Mount Waverley - North,24.1026583290796,0.998931551672557,49
Mount Waverley - South,29.4964707678102,0.987666647357599,49
Mulgrave,17.4343432942465,0.999991259974995,49
Murrumbeena,4.8554662853591,1,49
Narre Warren,10.6842030920939,0.999999998680559,49
Narre Warren North,5.51663541180091,0.999999999999999,49
Narre Warren South,10.9949162751755,0.999999997702698,49
Newport,10.6309831893706,0.99999999880256,49
Niddrie - Essendon West,17.35895050361,0.999991855814988,49
Noble Park,3.50056714977154,1,49
Noble Park North,0.891932024443105,1,49
Northcote,21.9700987442439,0.999700810541663,49
North Melbourne,2.16548141638156,1,49
Nunawading,10.4468137562066,0.999999999148136,49
Oakleigh - Huntingdale,9.14252676485958,0.999999999939584,49
Ormond - Glen Huntly,7.3660724979225,0.999999999999292,49
Pakenham - North,13.921369430959,0.999999814322893,49
Pakenham - South,15.6560007695966,0.999998549372248,49
Panton Hill - St Andrews,24.5502190159814,0.998638901930732,49
Parkville,2.52153196282967,1,49
Pascoe Vale,36.0098193583721,0.916394602879607,49
Pascoe Vale South,28.0895065584636,0.99286883761241,49
Pearcedale - Tooradin,13.6218432861283,0.999999874397617,49
Plenty - Yarrambat,26.0150534294309,0.997152331382678,49
Point Cook,17.2471069023192,0.999992671931123,49
Point Nepean,71.4069669022498,0.0199966105810852,49
Port Melbourne,11.2388371483878,0.99999999649803,49
Port Melbourne Industrial,28,0.993126449729622,49
Prahran - Windsor,5.27805410565852,0.999999999999999,49
Preston,27.6623297987335,0.994030366616589,49
Research - North Warrandyte,25.6430529102366,0.997621300718602,49
Reservoir - East,4.68661076921748,1,49
Reservoir - West,18.4281544226147,0.999978722515828,49
Richmond (Vic.),5.8705135548652,0.999999999999994,49
Riddells Creek,17.0995634260851,0.999993634771535,49
Ringwood,13.6681647098662,0.999999866469537,49
Ringwood East,19.4596043333669,0.999950277196141,49
Ringwood North,20.6819173727398,0.999875452190861,49
Rockbank - Mount Cottrell,6.47904948987135,0.999999999999953,49
Romsey,20.6372279081289,0.999879377074925,49
Rosebud - McCrae,39.9659544070802,0.817820256511965,49
Rowville - Central,13.2305315664455,0.999999925960631,49
Rowville - North,9.05021430391268,0.999999999950765,49
Rowville - South,10.7133093939297,0.999999998609014,49
Roxburgh Park - Somerton,17.8109973056368,0.999987646476635,49
Sandringham - Black Rock,60.4627871900416,0.12622288285953,49
Seabrook,5.56819182998396,0.999999999999998,49
Seaford (Vic.),10.4382094104942,0.999999999161735,49
Seddon - Kingsville,1.10696973543076,1,49
Skye - Sandhurst,9.35948532398291,0.999999999903216,49
Somerville,29.331503542495,0.988400663483915,49
Southbank,0.531822732547262,1,49
South Melbourne,3.24379827239923,1,49
South Morang,18.3979187460497,0.999979268352288,49
South Yarra - East,8.3694256532954,0.999999999989974,49
South Yarra - West,3.01203211743623,1,49
Springvale,3.23161415978977,1,49
Springvale South,2.31587397342839,1,49
St Albans - North,4.43062332494318,1,49
St Albans - South,8.32332337634432,0.999999999991048,49
St Kilda,3.60787933464449,1,49
St Kilda East,8.67305324088441,0.99999999997923,49
Strathmore,103.331876524167,9.41575306191694e-06,49
Sunbury,10.8474528442386,0.999999998229855,49
Sunbury - South,15.4266843647926,0.999998873685302,49
Sunshine,7.85309659311386,0.999999999997305,49
Sunshine North,2.47925808675752,1,49
Sunshine West,15.5415627001045,0.999998720615365,49
Surrey Hills (East) - Mont Albert,10.9994218858585,0.999999997684489,49
Surrey Hills (West) - Canterbury,54.1363423991008,0.284815712326277,49
Sydenham,0.514853791048332,1,49
Tarneit,20.4123485720334,0.99989750524104,49
Taylors Hill,2.28922428791515,1,49
Taylors Lakes,7.06091261906324,0.999999999999709,49
Templestowe,39.5992159477806,0.828857842759162,49
Templestowe Lower,30.7607173681508,0.980725431351016,49
Thomastown,7.90846681300756,0.999999999996882,49
Thornbury,34.8614462797606,0.936429770413295,49
Toorak,33.1620271238695,0.959512669752962,49
Truganina,0.539011372517804,1,49
Tullamarine,2.18897574180691,1,49
Upwey - Tecoma,13.0178125017227,0.999999944940646,49
Vermont,29.7346563544434,0.986541562293832,49
Vermont South,33.948804678183,0.949752662331466,49
Viewbank - Yallambie,48.3193366166643,0.500635131477767,49
Wallan,10.293516789744,0.999999999362082,49
Wandin - Seville,11.1210672138905,0.999999997138798,49
Wantirna,19.73481597155,0.99993837124199,49
Wantirna South,18.8702518804759,0.999969114354334,49
Warrandyte - Wonga Park,24.1229383774153,0.998919576314504,49
Watsonia,23.4443449300505,0.999262866831522,49
Wattle Glen - Diamond Creek,11.9673284224807,0.999999988460242,49
Werribee,24.0841018835063,0.998942408638737,49
Werribee - South,17.1508236620273,0.999993314155485,49
West Footscray - Tottenham,6.1612213378534,0.999999999999984,49
Wheelers Hill,78.7305026617639,0.00448896445550231,49
Whittlesea,38.3419691867065,0.863825895184517,49
Williamstown,31.6193895056388,0.974483297018981,49
Wyndham Vale,9.35803971514051,0.999999999903515,49
Yarra - North,3.57104697880263,1,49
Yarra Valley,23.0485395669636,0.999415624037781,49
Yarraville,11.2379396712032,0.999999996503383,49
