SA2,APD,APD%,Population size
Fitzroy,0.110652370621363,11.0652370621363,99.9045899
Fitzroy North,0.154682742564421,15.4682742564421,100.2353559
Flemington,0.136245844324322,13.6245844324322,99.6287804
Flemington Racecourse,0.502883505899654,50.2883505899654,110.3896105
Flinders,0.325390244720746,32.5390244720746,100.0000002
Footscray,0.137221540251112,13.7221540251112,99.7879107
Forest Hill,0.244843086651921,24.4843086651921,99.7711673
Frankston,0.194611811072553,19.4611811072553,99.911964
Frankston North,0.221262396210563,22.1262396210563,99.9160584
Frankston South,0.276309219382699,27.6309219382699,100.1192301
Gisborne,0.270054480983806,27.0054480983806,99.9458236
Gladstone Park - Westmeadows,0.233922848937539,23.3922848937539,99.9707755
Glen Iris - East,0.290708356307716,29.0708356307716,100.0877468
Glenroy - Hadfield,0.183767358494621,18.3767358494621,99.9568006
Glen Waverley - East,0.291101227029885,29.1101227029885,100.0579098
Glen Waverley - West,0.254674258883029,25.4674258883029,100.0162299
Greensborough,0.243311192519152,24.3311192519152,100.014833
Greenvale - Bulla,0.229959590441331,22.9959590441331,100.0082623
Hallam,0.222605143344298,22.2605143344298,99.6063382
Hampton,0.255789068219095,25.5789068219095,100.1955671
Hampton Park - Lynbrook,0.171916851440742,17.1916851440742,100.0462809
Hastings - Somers,0.254456354138219,25.4456354138219,99.9261043
Hawthorn,0.148337797142147,14.8337797142147,100.0482976
Hawthorn East,0.167476984774574,16.7476984774574,99.970526
Healesville - Yarra Glen,0.247392172048404,24.7392172048404,100.2725222
Heidelberg - Rosanna,0.237792545912174,23.7792545912174,99.9265622
Heidelberg West,0.179486937826541,17.9486937826541,100.0148748
Hillside,0.180080083482948,18.0080083482948,100.1351179
Hoppers Crossing - North,0.186115526887589,18.6115526887589,100.0948472
Hoppers Crossing - South,0.222368676344042,22.2368676344042,99.8335031
Hughesdale,0.209091567057935,20.9091567057935,99.5179355
Hurstbridge,0.283514052833615,28.3514052833615,100.2563376
Ivanhoe,0.210050923969197,21.0050923969197,100.1984488
Ivanhoe East - Eaglemont,0.319441154759166,31.9441154759166,100.1300382
Keilor,0.292353043024034,29.2353043024034,100.0842255
Keilor Downs,0.220089512657093,22.0089512657093,100.0890937
Keilor East,0.260180472696501,26.0180472696501,100.0164993
Kensington,0.11342190779808,11.342190779808,100.1543524
Kew,0.247898899553356,24.7898899553356,99.8643376
Kew East,0.296308712628831,29.6308712628831,99.6511263
Keysborough,0.243558065362218,24.3558065362218,99.8702727
Kilsyth,0.245777733937176,24.5777733937176,99.4021802
Kinglake,0.271531919579943,27.1531919579943,100.5867563
Kingsbury,0.257525803597091,25.7525803597091,99.9130859
Kings Park (Vic.),0.207527960714286,20.7527960714286,99.844789
Knoxfield - Scoresby,0.249898247215281,24.9898247215281,100.0613919
Koo Wee Rup,0.253103233423874,25.3103233423874,100.2297092
Lalor,0.221556728909818,22.1556728909818,100.1107085
Langwarrin,0.213313677057055,21.3313677057055,99.9822216
Laverton,0.175037397805253,17.5037397805253,99.8131888
Lilydale - Coldstream,0.239267138244767,23.9267138244767,99.9833221
Lynbrook - Lyndhurst,0.150927992884314,15.0927992884314,99.9399964
Lysterfield,0.229517263487113,22.9517263487113,99.8931295
Macedon,0.317061468920186,31.7061468920186,99.7802197
Malvern East,0.235255666872452,23.5255666872451,99.9950159
Malvern - Glen Iris,0.213489924368547,21.3489924368547,100.1295339
Maribyrnong,0.161879641657378,16.1879641657378,99.5965759
Meadow Heights,0.17859177888296,17.859177888296,99.885467
Melbourne,0.0513905240987674,5.13905240987674,99.8602097
Melbourne Airport,0.974415838187853,97.4415838187853,102.1428562
Melton,0.196033072896947,19.6033072896947,100.0282436
Melton South,0.204572238939831,20.4572238939831,100.0759295
Melton West,0.182546695699665,18.2546695699665,100.0070562
Mentone,0.227485263186744,22.7485263186744,100.1200068
Mill Park - North,0.207366435569483,20.7366435569483,99.9999998
Mill Park - South,0.203483148269447,20.3483148269447,99.9267399
Mitcham (Vic.),0.217095630663075,21.7095630663075,99.9392385
Monbulk - Silvan,0.256001490750942,25.6001490750942,99.7654275
Montmorency - Briar Hill,0.23245843273535,23.245843273535,99.8464394
Montrose,0.296714505841088,29.6714505841088,99.6880566
Moonee Ponds,0.202751260568155,20.2751260568155,100.0738987
Moorabbin - Heatherton,0.248978500375088,24.8978500375088,99.54043
Mooroolbark,0.230259427443521,23.0259427443521,100.0676627
Mordialloc - Parkdale,0.221082225683235,22.1082225683235,99.9465849
Mornington,0.234615314879569,23.4615314879569,100.071365
Mount Dandenong - Olinda,0.266381082359382,26.6381082359382,99.7100551
Mount Eliza,0.320688487744172,32.0688487744172,99.8260666
Mount Evelyn,0.234352083174716,23.4352083174716,100.0319965
Mount Martha,0.278459248028309,27.8459248028309,100.1638488
Mount Waverley - North,0.27618506792899,27.618506792899,99.7988737
Mount Waverley - South,0.253137737979031,25.3137737979031,100.0349648
Mulgrave,0.243699712379297,24.3699712379297,99.9773359
Murrumbeena,0.199094984095501,19.9094984095501,99.6158772
Narre Warren,0.200368962883548,20.0368962883548,99.9729565
Narre Warren North,0.291296258354134,29.1296258354134,100.0143208
Narre Warren South,0.182311906337626,18.2311906337626,99.9440423
Newport,0.177960261616592,17.7960261616592,99.9257285
Niddrie - Essendon West,0.234007427870841,23.4007427870841,100.4308279
Noble Park,0.18938169401454,18.938169401454,99.9929519
Noble Park North,0.265158295302155,26.5158295302155,100.2029496
Northcote,0.166852867409085,16.6852867409085,99.8952873
North Melbourne,0.10256326448591,10.256326448591,99.8128672
Nunawading,0.218534083852592,21.8534083852592,99.7259273
Oakleigh - Huntingdale,0.197131032108818,19.7131032108818,100.0296516
Ormond - Glen Huntly,0.156376735028797,15.6376735028797,99.9595861
Pakenham - North,0.182627976430306,18.2627976430306,100.07907
Pakenham - South,0.170067717962449,17.0067717962449,99.995315
Panton Hill - St Andrews,0.321082258520099,32.1082258520099,100.3387126
Parkville,0.436080188805221,43.6080188805221,100.0322944
Pascoe Vale,0.177006579454748,17.7006579454748,99.9854787
Pascoe Vale South,0.222265280752293,22.2265280752293,99.8321272
Pearcedale - Tooradin,0.252905123993257,25.2905123993257,100.2139328
Plenty - Yarrambat,0.273879960818892,27.3879960818892,100.0446825
Point Cook,0.117128355112133,11.7128355112133,100.0185106
Point Nepean,0.236838550404256,23.6838550404256,99.9007998
Port Melbourne,0.167888058555903,16.7888058555903,100.0413364
Port Melbourne Industrial,1,100,128.5714286
Prahran - Windsor,0.123534144124754,12.3534144124754,100.0228767
Preston,0.154569208548501,15.4569208548501,100.0300743
Research - North Warrandyte,0.307500379940767,30.7500379940767,99.6518319
Reservoir - East,0.174489874205324,17.4489874205324,99.9756987
Reservoir - West,0.186916588034079,18.6916588034079,100.0348719
Richmond (Vic.),0.109389837817398,10.9389837817398,99.9846867
Riddells Creek,0.299499775801969,29.9499775801969,100.0533052
Ringwood,0.199966041516078,19.9966041516078,100.0937032
Ringwood East,0.227286675344277,22.7286675344277,100.1315789
Ringwood North,0.285679183232616,28.5679183232616,100.2361535
Rockbank - Mount Cottrell,0.397941854961355,39.7941854961355,99.7369408
Romsey,0.269336495786976,26.9336495786976,100.3595038
Rosebud - McCrae,0.21504724801825,21.504724801825,99.969422
Rowville - Central,0.216706117961626,21.6706117961626,99.8753034
Rowville - North,0.225257370003293,22.5257370003293,100.1361041
Rowville - South,0.243687071662357,24.3687071662357,99.8891662
Roxburgh Park - Somerton,0.136086699931609,13.6086699931609,100.1196947
Sandringham - Black Rock,0.281985073535103,28.1985073535103,99.8294973
Seabrook,0.243720961675498,24.3720961675498,99.7987927
Seaford (Vic.),0.177645662855786,17.7645662855786,99.7505142
Seddon - Kingsville,0.158022653384644,15.8022653384644,100.2991145
Skye - Sandhurst,0.207094831252985,20.7094831252985,99.6303316
Somerville,0.23597376567258,23.597376567258,100.0000006
Southbank,0.0741465365783486,7.41465365783486,100.1856928
South Melbourne,0.147934107515766,14.7934107515766,100.0203518
South Morang,0.144228191040561,14.4228191040561,99.9817327
South Yarra - East,0.0950269863303792,9.50269863303792,99.9931803
South Yarra - West,0.175885737263166,17.5885737263166,100.1500504
Springvale,0.188561470433509,18.8561470433509,99.9190776
Springvale South,0.212216278265967,21.2216278265967,100.1559422
St Albans - North,0.20139719100802,20.139719100802,99.9099815
St Albans - South,0.213986591934772,21.3986591934772,100.1480659
St Kilda,0.0930454891211272,9.30454891211272,99.9866974
St Kilda East,0.115812560431019,11.5812560431019,99.9872681
Strathmore,0.281810586284962,28.1810586284962,100.0774335
Sunbury,0.234714869751585,23.4714869751585,99.8021684
Sunbury - South,0.212923966762911,21.2923966762911,100.0247776
Sunshine,0.183176973170876,18.3176973170876,99.8981668
Sunshine North,0.227130739099027,22.7130739099027,99.9905976
Sunshine West,0.212903485192784,21.2903485192784,100.0418013
Surrey Hills (East) - Mont Albert,0.242023673132245,24.2023673132245,100.1535149
Surrey Hills (West) - Canterbury,0.279352685123203,27.9352685123203,100.0125703
Sydenham,0.150510371035747,15.0510371035747,99.8091938
Tarneit,0.128262226865066,12.8262226865066,99.9180855
Taylors Hill,0.142789741019555,14.2789741019555,99.9741339
Taylors Lakes,0.211328860590009,21.1328860590009,100.1337941
Templestowe,0.305533252750132,30.5533252750132,100.0667395
Templestowe Lower,0.293914679100957,29.3914679100957,99.9467638
Thomastown,0.22319483451571,22.319483451571,99.8573677
Thornbury,0.164436474316751,16.4436474316751,99.9655844
Toorak,0.204916779646224,20.4916779646224,100.1398711
Truganina,0.104051725194192,10.4051725194192,100.0179083
Tullamarine,0.216180045865663,21.6180045865663,100.7500795
Upwey - Tecoma,0.232933684271323,23.2933684271323,99.7340965
Vermont,0.274278172909144,27.4278172909144,99.7172587
Vermont South,0.321082099490194,32.1082099490194,100.0700707
Viewbank - Yallambie,0.248410746590307,24.8410746590307,99.7956819
Wallan,0.214245394688254,21.4245394688254,99.8919369
Wandin - Seville,0.232556837151479,23.2556837151479,99.9190066
Wantirna,0.267059572398469,26.7059572398469,99.7239982
Wantirna South,0.246680604307261,24.6680604307261,100.0858266
Warrandyte - Wonga Park,0.309351777324308,30.9351777324308,99.7301618
Watsonia,0.236093128770292,23.6093128770292,99.5326063
Wattle Glen - Diamond Creek,0.229471381415173,22.9471381415173,99.9851315
Werribee,0.187976646690106,18.7976646690106,100.0268989
Werribee - South,0.207737501755621,20.7737501755621,100.143157
West Footscray - Tottenham,0.170048238512141,17.0048238512141,100.0879851
Wheelers Hill,0.292809121297606,29.2809121297606,99.9842974
Whittlesea,0.26314342138294,26.314342138294,100.1078894
Williamstown,0.255526114753457,25.5526114753457,99.8847299
Wyndham Vale,0.154828537925719,15.4828537925719,100.0173349
Yarra - North,0.194769588991187,19.4769588991187,99.9139407
Yarra Valley,0.243288190757699,24.3288190757699,100.0938383
Yarraville,0.162164165797929,16.2164165797929,99.9708986
