SA2,Cosine similarity
Clarinda - Oakleigh South,0.99991611713496
Clayton,0.999857270908144
Clayton South,0.999863662325229
Coburg,0.999788033837472
Coburg North,0.998877891965062
Collingwood,0.999330987433598
Craigieburn - Mickleham,0.999971901453561
Cranbourne,0.999846923672926
Cranbourne East,0.999951506993752
Cranbourne North,0.99999143974044
Cranbourne South,0.999848464868487
Cranbourne West,0.999957263979088
Croydon,0.999857164895718
Croydon Hills - Warranwood,0.999785786253305
Dandenong,0.999947383841734
Dandenong North,0.999919844782003
Deer Park - Derrimut,0.999959646233899
Delahey,0.99989473221913
Dingley Village,0.999176276686342
Docklands,0.999790307736407
Doncaster,0.999562711335684
Doncaster East,0.999465470008378
Donvale - Park Orchards,0.999103786860766
Doveton,0.999927184500913
Dromana,0.997487191681413
East Melbourne,0.999473679018331
Edithvale - Aspendale,0.999749462987854
Elsternwick,0.999103764176404
Eltham,0.999807161718171
Elwood,0.99974819112821
Emerald - Cockatoo,0.999755953460948
Endeavour Hills,0.999925847378412
Epping,0.999917346325812
Essendon - Aberfeldie,0.999651904185308
Fawkner,0.99546342236194
Ferntree Gully,0.999890420565289
Fitzroy,0.999107977391246
Fitzroy North,0.999044058044572
Flemington,0.999923019159711
Flemington Racecourse,0.964121752859095
Flinders,0.99091029487994
Footscray,0.999907965239466
Forest Hill,0.999001051955566
Frankston,0.999865250183211
Frankston North,0.999857685758913
Frankston South,0.999806729448711
Gisborne,0.999812698869615
Gladstone Park - Westmeadows,0.999919474895117
Glen Iris - East,0.999390305218539
Glenroy - Hadfield,0.999405112772633
Glen Waverley - East,0.999598892730621
Glen Waverley - West,0.999852483017667
Greensborough,0.999874851762379
Greenvale - Bulla,0.999937893387893
Hallam,0.999990238363607
Hampton,0.999548206117681
Hampton Park - Lynbrook,0.999961837880525
Hastings - Somers,0.999859191806405
Hawthorn,0.999771182191985
Hawthorn East,0.999440346603762
Healesville - Yarra Glen,0.999426958119239
Heidelberg - Rosanna,0.99971398205906
Heidelberg West,0.999860989598446
Hillside,0.999966302862005
Hoppers Crossing - North,0.999894986264202
Hoppers Crossing - South,0.999936480209916
Hughesdale,0.999873209671598
Hurstbridge,0.999723532367031
Ivanhoe,0.999810315610127
Ivanhoe East - Eaglemont,0.997496411907397
Keilor,0.999502679237806
Keilor Downs,0.99991525631017
Keilor East,0.99828286542395
Kensington,0.999696201320049
Kew,0.999483365781683
Kew East,0.999377918218519
Keysborough,0.999984863335391
Kilsyth,0.999817174958899
Kinglake,0.999711564908764
Kingsbury,0.999908221447707
Kings Park (Vic.),0.999970534942341
Knoxfield - Scoresby,0.999833836071219
Koo Wee Rup,0.999534409500182
Lalor,0.999959021148292
Langwarrin,0.999901176279957
Laverton,0.999774862189567
Lilydale - Coldstream,0.999861002033991
Lynbrook - Lyndhurst,0.999967077679302
Lysterfield,0.999962322978725
Macedon,0.994979420084935
Malvern East,0.999501023219513
Malvern - Glen Iris,0.999828464023821
Maribyrnong,0.999896529634052
Meadow Heights,0.999980402448875
Melbourne,0.999747977406919
Melbourne Airport,0.938797111758636
Melton,0.999950128571832
Melton South,0.999926037112101
Melton West,0.999936530087105
Mentone,0.999420319966365
Mill Park - North,0.999910093856701
Mill Park - South,0.99987849756463
Mitcham (Vic.),0.999741345854764
Monbulk - Silvan,0.999601023861152
Montmorency - Briar Hill,0.999771268196861
Montrose,0.999840534118034
Moonee Ponds,0.999862902806426
Moorabbin - Heatherton,0.999880649947631
Mooroolbark,0.999860341064295
Mordialloc - Parkdale,0.999819471070632
Mornington,0.999648655288252
Mount Dandenong - Olinda,0.998317194614641
Mount Eliza,0.996898375638358
Mount Evelyn,0.999824359125669
Mount Martha,0.999039096300662
Mount Waverley - North,0.99965354533326
Mount Waverley - South,0.999634279434911
Mulgrave,0.999888018397539
Murrumbeena,0.999886783005343
Narre Warren,0.999967651725328
Narre Warren North,0.999827832984152
Narre Warren South,0.999978186370334
Newport,0.999892149293561
Niddrie - Essendon West,0.999018970322696
Noble Park,0.999973169286687
Noble Park North,0.999975452483591
Northcote,0.999420004182142
North Melbourne,0.999481016838054
Nunawading,0.999879329722552
Oakleigh - Huntingdale,0.999920453879758
Ormond - Glen Huntly,0.999845597620595
Pakenham - North,0.999927949987964
Pakenham - South,0.999945901140558
Panton Hill - St Andrews,0.998078729761556
Parkville,0.999615712542495
Pascoe Vale,0.999502884737025
Pascoe Vale South,0.999574698409644
Pearcedale - Tooradin,0.999837833345622
Plenty - Yarrambat,0.999913471950281
Point Cook,0.999985523179338
Point Nepean,0.99717703226736
Port Melbourne,0.999839634877313
Port Melbourne Industrial,NaN
Prahran - Windsor,0.999157388662022
Preston,0.999843373673167
Research - North Warrandyte,0.998751070364231
Reservoir - East,0.999953316936056
Reservoir - West,0.999823979850127
Richmond (Vic.),0.99952078832285
Riddells Creek,0.999666820994499
Ringwood,0.999899267162276
Ringwood East,0.999781972673635
Ringwood North,0.999479719691936
Rockbank - Mount Cottrell,0.999596761357926
Romsey,0.999430630182707
Rosebud - McCrae,0.999284643610757
Rowville - Central,0.999889374388021
Rowville - North,0.999909727876352
Rowville - South,0.999900560527762
Roxburgh Park - Somerton,0.999988466575793
Sandringham - Black Rock,0.998196457775431
Seabrook,0.99992238233
Seaford (Vic.),0.999931102974271
Seddon - Kingsville,0.999970256911973
Skye - Sandhurst,0.999910685202908
Somerville,0.999877292529946
Southbank,0.999681951263082
South Melbourne,0.999811624849668
South Morang,0.999963656402321
South Yarra - East,0.999598873813565
South Yarra - West,0.999685194816602
Springvale,0.999962771323067
Springvale South,0.999960580913253
St Albans - North,0.999974969044465
St Albans - South,0.99988084346915
St Kilda,0.999480650390123
St Kilda East,0.99938716270588
Strathmore,0.999092429454371
Sunbury,0.999921707984571
Sunbury - South,0.999943640473985
Sunshine,0.999841629901302
Sunshine North,0.999968440700998
Sunshine West,0.999949030498726
Surrey Hills (East) - Mont Albert,0.999794052683514
Surrey Hills (West) - Canterbury,0.999115551920761
Sydenham,0.999965507260052
Tarneit,0.999956993689928
Taylors Hill,0.999983067326024
Taylors Lakes,0.99995592058404
Templestowe,0.999433692771754
Templestowe Lower,0.999302012380636
Thomastown,0.99993392800545
Thornbury,0.999727884665503
Toorak,0.999351014443815
Truganina,0.999994315200047
Tullamarine,0.999890797947831
Upwey - Tecoma,0.999804831759882
Vermont,0.998931813181205
Vermont South,0.997622177956173
Viewbank - Yallambie,0.999465703262824
Wallan,0.999903361078779
Wandin - Seville,0.99969339732844
Wantirna,0.999868699884616
Wantirna South,0.999826691886911
Warrandyte - Wonga Park,0.999608601851594
Watsonia,0.999516113963237
Wattle Glen - Diamond Creek,0.999886879428532
Werribee,0.999947197954222
Werribee - South,0.99976952549324
West Footscray - Tottenham,0.999888873299042
Wheelers Hill,0.998232175661389
Whittlesea,0.99936425131885
Williamstown,0.999507631884335
Wyndham Vale,0.99997197217928
Yarra - North,0.999871673724967
Yarra Valley,0.999905230399358
Yarraville,0.999865555156157
