"SA2","Cosine similarity"
"Hampton Park - Lynbrook","0.999962339601767"
"Hastings - Somers","0.999875507029848"
"Hawthorn","0.999902048262832"
"Hawthorn East","0.999602287047217"
"Healesville - Yarra Glen","0.999487504367427"
"Heidelberg - Rosanna","0.999751924946517"
"Heidelberg West","0.999859623460884"
"Hillside","0.999966651827604"
"Hoppers Crossing - North","0.999894076786478"
"Hoppers Crossing - South","0.999935487411569"
"Hughesdale","0.999896651200126"
"Hurstbridge","0.999700736523468"
"Ivanhoe","0.999848520302892"
"Ivanhoe East - Eaglemont","0.997692691288835"
"Keilor","0.999512655802734"
"Keilor Downs","0.99991583195087"
"Keilor East","0.998283576054569"
"Kensington","0.999882418136307"
"Kew","0.999640696512372"
"Kew East","0.999558806036562"
"Keysborough","0.999984667211719"
"Kilsyth","0.999825452269792"
"Kinglake","0.999677655508386"
"Kingsbury","0.99997703314195"
"Kings Park (Vic.)","0.999976384298127"
"Knoxfield - Scoresby","0.999847621332154"
"Koo Wee Rup","0.999537873577585"
"Lalor","0.999960643629903"
"Langwarrin","0.999905089184872"
"Laverton","0.999932975371014"
"Lilydale - Coldstream","0.999867291826417"
"Lynbrook - Lyndhurst","0.999967880397816"
"Lysterfield","0.999954153442745"
"Macedon","0.99547120257909"
"Malvern East","0.999603027000063"
"Malvern - Glen Iris","0.999851028045487"
"Maribyrnong","0.999946419346037"
"Meadow Heights","0.999981066440613"
"Melbourne","0.999971284007386"
"Melbourne Airport","0.937597220725426"
"Melton","0.999949623922901"
"Melton South","0.999925060358278"
"Melton West","0.999940523940325"
"Mentone","0.999503350504034"
"Mill Park - North","0.999910790880209"
"Mill Park - South","0.999880854209474"
"Mitcham (Vic.)","0.999841624626021"
"Monbulk - Silvan","0.999609494319976"
"Montmorency - Briar Hill","0.999785455048605"
"Montrose","0.999843835975501"
"Moonee Ponds","0.999900527395308"
"Moorabbin - Heatherton","0.999881484481681"
"Mooroolbark","0.999868520054421"
"Mordialloc - Parkdale","0.999867505879884"
"Mornington","0.999718181098192"
"Mount Dandenong - Olinda","0.998351585475767"
"Mount Eliza","0.997141829112914"
"Mount Evelyn","0.999827914493674"
"Mount Martha","0.999185721255147"
"Mount Waverley - North","0.999713280687131"
"Mount Waverley - South","0.999672022386362"
"Mulgrave","0.999907060866839"
"Murrumbeena","0.999953634637052"
"Narre Warren","0.999969953807554"
"Narre Warren North","0.999829416153741"
"Narre Warren South","0.999978639510759"
"Newport","0.999938118079621"
"Niddrie - Essendon West","0.99913640355922"
"Noble Park","0.999976134157818"
"Noble Park North","0.999978962908056"
"Northcote","0.999879674696543"
"North Melbourne","0.999982195400438"
"Nunawading","0.999889020296611"
"Oakleigh - Huntingdale","0.999925930678303"
"Ormond - Glen Huntly","0.999951920418884"
"Pakenham - North","0.999928713751512"
"Pakenham - South","0.999954959285641"
"Panton Hill - St Andrews","0.998177453285083"
"Parkville","0.999860995767816"
"Pascoe Vale","0.999536824307263"
"Pascoe Vale South","0.999632855286735"
"Pearcedale - Tooradin","0.999839567494361"
"Plenty - Yarrambat","0.999924035686503"
"Point Cook","0.999990526459762"
"Point Nepean","0.997426769418622"
"Port Melbourne","0.999943994487256"
"Port Melbourne Industrial","NaN"
"Prahran - Windsor","0.999905182938119"
"Preston","0.999878958535788"
"Research - North Warrandyte","0.9989223053773"
"Reservoir - East","0.999966387041897"
"Reservoir - West","0.999842692852253"
"Richmond (Vic.)","0.999956557966602"
"Riddells Creek","0.999697227371344"
"Ringwood","0.999936314754534"
"Ringwood East","0.999811547580655"
"Ringwood North","0.999502618207735"
"Rockbank - Mount Cottrell","0.999626414147544"
"Romsey","0.99950583777092"
"Rosebud - McCrae","0.999352475708231"
"Rowville - Central","0.99988977689966"
"Rowville - North","0.999912170939681"
"Rowville - South","0.999928390013396"
"Roxburgh Park - Somerton","0.99998924306952"
"Sandringham - Black Rock","0.998529781740657"
"Seabrook","0.99994525339858"
"Seaford (Vic.)","0.99993593130914"
"Seddon - Kingsville","0.999992361246106"
"Skye - Sandhurst","0.999911426593662"
"Somerville","0.999880010510157"
"Southbank","0.999989147176855"
"South Melbourne","0.999946908354471"
"South Morang","0.999963170070426"
"South Yarra - East","0.999851052347251"
"South Yarra - West","0.999910414207339"
"Springvale","0.999971195291566"
"Springvale South","0.999969088445065"
"St Albans - North","0.999974404040221"
"St Albans - South","0.999884081488938"
"St Kilda","0.999922036198677"
"St Kilda East","0.999935999461016"
"Strathmore","0.999196253010183"
"Sunbury","0.999940648656667"
"Sunbury - South","0.999953812280872"
"Sunshine","0.999887613360735"
"Sunshine North","0.999969563124482"
"Sunshine West","0.999952240864499"
"Surrey Hills (East) - Mont Albert","0.999896797697747"
"Surrey Hills (West) - Canterbury","0.999332589320501"
"Sydenham","0.999967110813499"
"Tarneit","0.999956812554919"
"Taylors Hill","0.999983164827541"
"Taylors Lakes","0.999956495555965"
"Templestowe","0.999463489623415"
"Templestowe Lower","0.999307405359234"
"Thomastown","0.99993447915587"
"Thornbury","0.999850725283599"
"Toorak","0.999526341831952"
"Truganina","0.99999506204532"
"Tullamarine","0.999895186212817"
"Upwey - Tecoma","0.999798027807242"
"Vermont","0.998960494667198"
"Vermont South","0.997639635802084"
"Viewbank - Yallambie","0.999546168253734"
"Wallan","0.999894481229583"
"Wandin - Seville","0.999741817597121"
"Wantirna","0.999868439717281"
"Wantirna South","0.999826422451088"
"Warrandyte - Wonga Park","0.999646954312535"
"Watsonia","0.999554629488454"
"Wattle Glen - Diamond Creek","0.999882189010755"
"Werribee","0.999946105155622"
"Werribee - South","0.999771950855775"
"West Footscray - Tottenham","0.999920105032648"
"Wheelers Hill","0.998274437258701"
"Whittlesea","0.999364428709124"
"Williamstown","0.999690160571667"
"Wyndham Vale","0.999973741726465"
"Yarra - North","0.999949093240014"
"Yarra Valley","0.999910482422617"
"Yarraville","0.999931555926902"
