"SA2","FT statistic","FT p-value","FT degrees of freedom"
"Melton","26.6174812264069","1","127"
"Melton South","23.8556354749773","1","127"
"Melton West","9.50682086416474","1","127"
"Mentone","37.3244302374499","1","127"
"Mill Park - North","19.903622652477","1","127"
"Mill Park - South","9.58662988388334","1","127"
"Mitcham (Vic.)","45.6246752635742","0.999999999997888","127"
"Monbulk - Silvan","34.3921367325658","1","127"
"Montmorency - Briar Hill","46.5896405249232","0.99999999999502","127"
"Montrose","16.1710879728895","1","127"
"Moonee Ponds","27.6156412697773","1","127"
"Moorabbin - Heatherton","18.3095049936338","1","127"
"Mooroolbark","60.1578439486134","0.999999924993375","127"
"Mordialloc - Parkdale","48.5724851119813","0.999999999973307","127"
"Mornington","97.4846441700992","0.975921554887236","127"
"Mount Dandenong - Olinda","87.6776423180522","0.996908440711662","127"
"Mount Eliza","237.254996063422","1.0905545534949e-08","127"
"Mount Evelyn","29.8137381973869","1","127"
"Mount Martha","120.495782109592","0.645524976307755","127"
"Mount Waverley - North","43.9529995575211","0.999999999999553","127"
"Mount Waverley - South","48.895224345044","0.999999999965274","127"
"Mulgrave","33.8160599411093","1","127"
"Murrumbeena","13.2819144736084","1","127"
"Narre Warren","19.225015424204","1","127"
"Narre Warren North","12.624551472894","1","127"
"Narre Warren South","18.6565559886485","1","127"
"Newport","35.5890961609981","1","127"
"Niddrie - Essendon West","30.9165618541821","1","127"
"Noble Park","6.45058240112061","1","127"
"Noble Park North","2.00757383398498","1","127"
"Northcote","76.4162080209977","0.999887437170536","127"
"North Melbourne","31.4236776475919","1","127"
"Nunawading","21.4847009096269","1","127"
"Oakleigh - Huntingdale","14.8162419455585","1","127"
"Ormond - Glen Huntly","19.173512967832","1","127"
"Pakenham - North","18.8614818867822","1","127"
"Pakenham - South","31.5547438444732","1","127"
"Panton Hill - St Andrews","66.5546329700237","0.999997943996847","127"
"Parkville","10.5675818068539","1","127"
"Pascoe Vale","63.2590501058797","0.999999595438303","127"
"Pascoe Vale South","49.8300471989158","0.999999999926737","127"
"Pearcedale - Tooradin","20.4876415453948","1","127"
"Plenty - Yarrambat","35.0724696354619","1","127"
"Point Cook","23.6609809432287","1","127"
"Point Nepean","194.995770708198","9.96830065903598e-05","127"
"Port Melbourne","28.9994476065621","1","127"
"Port Melbourne Industrial","28","1","127"
"Prahran - Windsor","55.7813280520875","0.999999994791049","127"
"Preston","50.2677979518491","0.999999999896872","127"
"Research - North Warrandyte","63.0757190539684","0.999999632204201","127"
"Reservoir - East","10.6320332109687","1","127"
"Reservoir - West","32.5278042979895","1","127"
"Richmond (Vic.)","53.4648495152144","0.99999999891103","127"
"Riddells Creek","32.4677886170061","1","127"
"Ringwood","27.8049367890042","1","127"
"Ringwood East","36.3700583000905","1","127"
"Ringwood North","58.0282980375825","0.99999997857475","127"
"Rockbank - Mount Cottrell","7.66538857372047","1","127"
"Romsey","39.3261050691762","0.999999999999996","127"
"Rosebud - McCrae","86.4234430555903","0.997740790247276","127"
"Rowville - Central","29.5099256749914","1","127"
"Rowville - North","21.4116874812104","1","127"
"Rowville - South","19.4232123597669","1","127"
"Roxburgh Park - Somerton","19.4221866132365","1","127"
"Sandringham - Black Rock","148.271066997137","0.0954416274703335","127"
"Seabrook","7.86877937604752","1","127"
"Seaford (Vic.)","15.3051995906687","1","127"
"Seddon - Kingsville","3.25121313970996","1","127"
"Skye - Sandhurst","16.4255011946174","1","127"
"Somerville","50.0781233792616","0.99999999991102","127"
"Southbank","18.6778813000895","1","127"
"South Melbourne","15.105870954068","1","127"
"South Morang","32.2862089148629","1","127"
"South Yarra - East","41.3210165485913","0.999999999999968","127"
"South Yarra - West","15.0759671264948","1","127"
"Springvale","5.78884788293865","1","127"
"Springvale South","5.07816025122236","1","127"
"St Albans - North","5.76553876835586","1","127"
"St Albans - South","14.8478245650664","1","127"
"St Kilda","44.6174960071973","0.999999999999163","127"
"St Kilda East","40.3684472599025","0.999999999999988","127"
"Strathmore","127.8442631669","0.462284544816937","127"
"Sunbury","19.0003755546459","1","127"
"Sunbury - South","26.5807598426954","1","127"
"Sunshine","10.3520933477619","1","127"
"Sunshine North","3.17856425062002","1","127"
"Sunshine West","18.5998121661855","1","127"
"Surrey Hills (East) - Mont Albert","18.500082933576","1","127"
"Surrey Hills (West) - Canterbury","89.2732400816731","0.995474176756491","127"
"Sydenham","2.06782251311867","1","127"
"Tarneit","30.1151539557833","1","127"
"Taylors Hill","4.27858042041095","1","127"
"Taylors Lakes","12.4405190676655","1","127"
"Templestowe","69.274612173801","0.999992998576065","127"
"Templestowe Lower","55.0530445415556","0.999999996776509","127"
"Thomastown","13.3694720068977","1","127"
"Thornbury","48.8359176957704","0.999999999966906","127"
"Toorak","73.1140139497074","0.99996643386063","127"
"Truganina","1.11360924427349","1","127"
"Tullamarine","4.47922313030711","1","127"
"Upwey - Tecoma","21.3787015559731","1","127"
"Vermont","67.290133763419","0.999997107663192","127"
"Vermont South","97.0244730341734","0.977812488159221","127"
"Viewbank - Yallambie","84.4056461942188","0.998672517299291","127"
"Wallan","21.5588393868732","1","127"
"Wandin - Seville","26.2810229784763","1","127"
"Wantirna","26.8161617823547","1","127"
"Wantirna South","35.8112007521886","1","127"
"Warrandyte - Wonga Park","54.7827908573954","0.999999997309877","127"
"Watsonia","40.380189337716","0.999999999999988","127"
"Wattle Glen - Diamond Creek","23.3667838704927","1","127"
"Werribee","34.8645505383926","1","127"
"Werribee - South","30.6595431798325","1","127"
"West Footscray - Tottenham","10.722262758928","1","127"
"Wheelers Hill","180.811642302224","0.00121627831626728","127"
"Whittlesea","53.7904865417026","0.99999999863361","127"
"Williamstown","62.488529831473","0.999999729902136","127"
"Wyndham Vale","16.2051363820739","1","127"
"Yarra - North","13.3001359211102","1","127"
"Yarra Valley","41.720347753944","0.999999999999951","127"
"Yarraville","27.3442462181254","1","127"
