"SA2","Cosine similarity"
"Deer Park - Derrimut","0.999992213149892"
"Delahey","0.999931398182653"
"Dingley Village","0.999750658572716"
"Docklands","0.999982191019129"
"Doncaster","0.999819544572882"
"Doncaster East","0.999757236990977"
"Donvale - Park Orchards","0.999684178424754"
"Doveton","0.999941689277689"
"Dromana","0.999804758190827"
"East Melbourne","0.999981569701507"
"Edithvale - Aspendale","0.999811216694735"
"Elsternwick","0.999805851698951"
"Eltham","0.999929804258466"
"Elwood","0.999965875337692"
"Emerald - Cockatoo","0.99987179413088"
"Endeavour Hills","0.999955234055689"
"Epping","0.999963857974162"
"Essendon - Aberfeldie","0.999799176304005"
"Fawkner","0.998837519795826"
"Ferntree Gully","0.999930269011561"
"Fitzroy","0.999993155360426"
"Fitzroy North","0.999989863074053"
"Flemington","0.999975575337832"
"Flemington Racecourse","0.98802753681025"
"Flinders","0.999702046981431"
"Footscray","0.999936878718066"
"Forest Hill","0.999796849069276"
"Frankston","0.999873485532153"
"Frankston North","0.999850047771109"
"Frankston South","0.999925638520816"
"Gisborne","0.999861857872765"
"Gladstone Park - Westmeadows","0.99993945378774"
"Glen Iris - East","0.999817604098667"
"Glenroy - Hadfield","0.99973902299462"
"Glen Waverley - East","0.999897296973214"
"Glen Waverley - West","0.999894276180117"
"Greensborough","0.999900007672577"
"Greenvale - Bulla","0.999988092808874"
"Hallam","0.999990422251454"
"Hampton","0.999804454008213"
"Hampton Park - Lynbrook","0.999979162876278"
"Hastings - Somers","0.999887806286344"
"Hawthorn","0.999903991825528"
"Hawthorn East","0.999626708072696"
"Healesville - Yarra Glen","0.999794020632224"
"Heidelberg - Rosanna","0.999864469634582"
"Heidelberg West","0.999802642472733"
"Hillside","0.999974238977876"
"Hoppers Crossing - North","0.999942862442506"
"Hoppers Crossing - South","0.999928157914507"
"Hughesdale","0.999867804498385"
"Hurstbridge","0.999963525428537"
"Ivanhoe","0.999898204375459"
"Ivanhoe East - Eaglemont","0.999611355765776"
"Keilor","0.999795095011811"
"Keilor Downs","0.999948047174173"
"Keilor East","0.999745172062117"
"Kensington","0.999941522832195"
"Kew","0.999750051952721"
"Kew East","0.999756535732633"
"Keysborough","0.999980815742318"
"Kilsyth","0.999918166699782"
"Kinglake","0.999936198195441"
"Kingsbury","0.999967814560087"
"Kings Park (Vic.)","0.999979124903992"
"Knoxfield - Scoresby","0.999898063898834"
"Koo Wee Rup","0.999876538264794"
"Lalor","0.999975918215549"
"Langwarrin","0.999911335301715"
"Laverton","0.999890505679094"
"Lilydale - Coldstream","0.99990816888807"
"Lynbrook - Lyndhurst","0.999967200890598"
"Lysterfield","0.999973339583022"
"Macedon","0.999583637790864"
"Malvern East","0.999639233365395"
"Malvern - Glen Iris","0.999838788431838"
"Maribyrnong","0.999980446005596"
"Meadow Heights","0.9999773095723"
"Melbourne","0.999990671652064"
"Melbourne Airport","0.953259908650991"
"Melton","0.999933235474495"
"Melton South","0.999930317920658"
"Melton West","0.999959244927416"
"Mentone","0.999893975388294"
"Mill Park - North","0.999967614913889"
"Mill Park - South","0.999968542654306"
"Mitcham (Vic.)","0.999916481164575"
"Monbulk - Silvan","0.999839550364368"
"Montmorency - Briar Hill","0.999880868876763"
"Montrose","0.999908685854133"
"Moonee Ponds","0.999912126243898"
"Moorabbin - Heatherton","0.99986816647133"
"Mooroolbark","0.99985775727587"
"Mordialloc - Parkdale","0.999900454751835"
"Mornington","0.999878381635775"
"Mount Dandenong - Olinda","0.999860993746512"
"Mount Eliza","0.999731947370376"
"Mount Evelyn","0.999862766497188"
"Mount Martha","0.999908359257786"
"Mount Waverley - North","0.999859325669688"
"Mount Waverley - South","0.999855945384922"
"Mulgrave","0.999914962500993"
"Murrumbeena","0.999956339481223"
"Narre Warren","0.999966504726141"
"Narre Warren North","0.999938167075708"
"Narre Warren South","0.999963046979221"
"Newport","0.999954876781709"
"Niddrie - Essendon West","0.99977780031001"
"Noble Park","0.999972966792035"
"Noble Park North","0.999972537970003"
"Northcote","0.999896605133017"
"North Melbourne","0.999981456493737"
"Nunawading","0.999907846063042"
"Oakleigh - Huntingdale","0.999925604618888"
"Ormond - Glen Huntly","0.999933606762866"
"Pakenham - North","0.99989638047182"
"Pakenham - South","0.999939630368927"
"Panton Hill - St Andrews","0.999827403087439"
"Parkville","0.999875941894526"
"Pascoe Vale","0.999827534622086"
"Pascoe Vale South","0.999784040154684"
"Pearcedale - Tooradin","0.999863991956354"
"Plenty - Yarrambat","0.999933723418331"
"Point Cook","0.999985250493547"
"Point Nepean","0.999791278156212"
"Port Melbourne","0.999956321957087"
"Port Melbourne Industrial","NaN"
"Prahran - Windsor","0.999971224925822"
"Preston","0.999861981264305"
"Research - North Warrandyte","0.999720560255532"
"Reservoir - East","0.99997019359623"
"Reservoir - West","0.999911874963345"
"Richmond (Vic.)","0.999974082705526"
"Riddells Creek","0.999830667368034"
"Ringwood","0.999924850751932"
"Ringwood East","0.999941602821397"
"Ringwood North","0.999860063531809"
"Rockbank - Mount Cottrell","0.999420617769341"
"Romsey","0.999872395152625"
"Rosebud - McCrae","0.999891569386416"
"Rowville - Central","0.999951326252637"
"Rowville - North","0.999953194350801"
"Rowville - South","0.999951274963785"
"Roxburgh Park - Somerton","0.999977392820831"
"Sandringham - Black Rock","0.999784082154914"
"Seabrook","0.999934419486415"
"Seaford (Vic.)","0.999942716905491"
"Seddon - Kingsville","0.999993221846957"
"Skye - Sandhurst","0.999953670963876"
"Somerville","0.999885270506254"
"Southbank","0.999993035468851"
"South Melbourne","0.999965397129151"
"South Morang","0.999983225076199"
"South Yarra - East","0.99993138770263"
"South Yarra - West","0.999932703609709"
"Springvale","0.999965016550224"
"Springvale South","0.999974080963086"
"St Albans - North","0.999963502479035"
"St Albans - South","0.999882007850925"
"St Kilda","0.99998390620787"
"St Kilda East","0.999934768455767"
"Strathmore","0.999560081445166"
"Sunbury","0.999950598254737"
"Sunbury - South","0.999959234014457"
"Sunshine","0.999850077734628"
"Sunshine North","0.999951775791083"
"Sunshine West","0.999937375309799"
"Surrey Hills (East) - Mont Albert","0.999941438975964"
"Surrey Hills (West) - Canterbury","0.999743427486773"
"Sydenham","0.99999520533772"
"Tarneit","0.999970048719705"
"Taylors Hill","0.999981258638374"
"Taylors Lakes","0.999969855421818"
"Templestowe","0.999746156157857"
"Templestowe Lower","0.99977171803419"
"Thomastown","0.999949663953424"
"Thornbury","0.999802793109871"
"Toorak","0.999720785016048"
"Truganina","0.999997328893616"
"Tullamarine","0.999948911438302"
"Upwey - Tecoma","0.999917938084705"
"Vermont","0.999770106918122"
"Vermont South","0.999710908463941"
"Viewbank - Yallambie","0.999805457056154"
"Wallan","0.999954897945572"
"Wandin - Seville","0.999881839485062"
"Wantirna","0.999883653499366"
"Wantirna South","0.999888972900065"
"Warrandyte - Wonga Park","0.999828778627262"
"Watsonia","0.999704091509914"
"Wattle Glen - Diamond Creek","0.999952570054049"
"Werribee","0.999949928828035"
"Werribee - South","0.999847436630415"
"West Footscray - Tottenham","0.999896159973197"
"Wheelers Hill","0.999562691258498"
"Whittlesea","0.999665559032447"
"Williamstown","0.999879714655312"
"Wyndham Vale","0.999972680771146"
"Yarra - North","0.999976961794758"
"Yarra Valley","0.999936087724473"
"Yarraville","0.999948639137285"
