SA2,APD,APD%,Population size
Ivanhoe East - Eaglemont,0.0693900391717963,6.93900391717963,7148
Keilor,0.0309593578799847,3.09593578799847,7849
Keilor Downs,0.0155160253898597,1.55160253898597,12761
Keilor East,0.0452815155807365,4.52815155807365,22592
Kensington,0.0407611755432947,4.07611755432947,8881
Kew,0.0422907066052227,4.22907066052227,20832
Kew East,0.041539504916921,4.1539504916921,5898
Keysborough,0.0179287070238346,1.79287070238346,18964
Kilsyth,0.0194939323521818,1.94939323521818,7746
Kinglake,0.0376884422110553,3.76884422110553,3184
Kingsbury,0.013595874355368,1.3595874355368,8532
Kings Park (Vic.),0.0183712422459042,1.83712422459042,12574
Knoxfield - Scoresby,0.0234923710341487,2.34923710341487,12387
Koo Wee Rup,0.0268992500815129,2.68992500815129,6134
Lalor,0.0115307309848725,1.15307309848725,18906
Langwarrin,0.0314732664020546,3.14732664020546,21415
Laverton,0.0166563849475632,1.66563849475632,4863
Lilydale - Coldstream,0.0207306207306207,2.07306207306207,16835
Lynbrook - Lyndhurst,0.0137618832050702,1.37618832050702,11045
Lysterfield,0.0184294871794872,1.84294871794872,6240
Macedon,0.107968264918938,10.7968264918938,2899
Malvern East,0.0401345048269877,4.01345048269877,18438
Malvern - Glen Iris,0.027576363117328,2.7576363117328,17515
Maribyrnong,0.0164145477953009,1.64145477953009,9321
Meadow Heights,0.0159717314487633,1.59717314487633,14150
Melbourne,0.0299667036625971,2.99667036625971,16218
Melbourne Airport,0.313725490196078,31.3725490196078,51
Melton,0.0202789111503563,2.02789111503563,16421
Melton South,0.0261820207506441,2.61820207506441,14361
Melton West,0.0191391179363038,1.91391179363038,13219
Mentone,0.029999062529296,2.9999062529296,10667
Mill Park - North,0.0227677801414362,2.27677801414362,17393
Mill Park - South,0.0192986990609115,1.92986990609115,11607
Mitcham (Vic.),0.0312883878892984,3.12883878892984,13839
Monbulk - Silvan,0.0313588850174216,3.13588850174216,5166
Montmorency - Briar Hill,0.0238683127572016,2.38683127572016,14580
Montrose,0.0215194000652103,2.15194000652103,6134
Moonee Ponds,0.0273696108509608,2.73696108509608,12386
Moorabbin - Heatherton,0.0250681198910082,2.50681198910082,7340
Mooroolbark,0.0290458564672013,2.90458564672013,19452
Mordialloc - Parkdale,0.0236238664587304,2.36238664587304,17313
Mornington,0.0344216280100458,3.44216280100458,20307
Mount Dandenong - Olinda,0.0555927662424648,5.55927662424648,8958
Mount Eliza,0.073341019728414,7.3341019728414,15612
Mount Evelyn,0.0242608891897991,2.42608891897991,8862
Mount Martha,0.0489332550401253,4.89332550401253,15327
Mount Waverley - North,0.032433194669675,3.2433194669675,14183
Mount Waverley - South,0.0319425529280674,3.19425529280673,16154
Mulgrave,0.0285902266881991,2.85902266881991,16719
Murrumbeena,0.0207586803410355,2.07586803410355,8093
Narre Warren,0.0159911660054803,1.59911660054804,24451
Narre Warren North,0.0226251355958469,2.26251355958469,6453
Narre Warren South,0.0157277251098761,1.57277251098761,27531
Newport,0.0312732185072611,3.12732185072611,14805
Niddrie - Essendon West,0.0382759194541521,3.82759194541521,6009
Noble Park,0.00939607486549974,0.939607486549974,26394
Noble Park North,0.00683274021352313,0.683274021352313,7025
Northcote,0.034669452887538,3.4669452887538,21056
North Melbourne,0.0368319691863264,3.68319691863264,12462
Nunawading,0.0159574468085106,1.59574468085106,10152
Oakleigh - Huntingdale,0.0154688496704231,1.54688496704231,18812
Ormond - Glen Huntly,0.0254494918787458,2.54494918787458,11513
Pakenham - North,0.0182386219707844,1.82386219707844,11843
Pakenham - South,0.0196878147029204,1.96878147029204,19860
Panton Hill - St Andrews,0.0667671763945725,6.67671763945725,4643
Parkville,0.0419681620839363,4.19681620839363,3455
Pascoe Vale,0.0314367368147571,3.14367368147571,19245
Pascoe Vale South,0.0387118491921005,3.87118491921005,8912
Pearcedale - Tooradin,0.0249753068999577,2.49753068999577,7087
Plenty - Yarrambat,0.0187389510901591,1.87389510901591,8485
Point Cook,0.0176178579539924,1.76178579539924,30821
Point Nepean,0.0656169901135115,6.56169901135115,13655
Port Melbourne,0.0309534919894229,3.09534919894229,12858
Port Melbourne Industrial,1,100,7
Prahran - Windsor,0.042925595634234,4.2925595634234,15026
Preston,0.0269518795877512,2.69518795877512,26974
Research - North Warrandyte,0.0546403523079432,5.46403523079432,6131
Reservoir - East,0.0117090844821492,1.17090844821492,22632
Reservoir - West,0.0229809277136802,2.29809277136802,21235
Richmond (Vic.),0.0337423312883436,3.37423312883436,23146
Riddells Creek,0.0366789877736707,3.66789877736707,3517
Ringwood,0.0213511147033071,2.13511147033071,14847
Ringwood East,0.026395475061418,2.6395475061418,17503
Ringwood North,0.0381390005743825,3.81390005743825,8705
Rockbank - Mount Cottrell,0.0160875160875161,1.60875160875161,1554
Romsey,0.038558786346397,3.8558786346397,7910
Rosebud - McCrae,0.0345666145561925,3.45666145561925,17271
Rowville - Central,0.0282882510840388,2.82882510840388,14529
Rowville - North,0.0179586563307494,1.79586563307494,7740
Rowville - South,0.026297979309678,2.6297979309678,10343
Roxburgh Park - Somerton,0.0107892945058398,1.07892945058398,19093
Sandringham - Black Rock,0.0618353969410051,6.18353969410051,13730
Seabrook,0.0204516403919898,2.04516403919898,4694
Seaford (Vic.),0.016946836135028,1.6946836135028,14634
Seddon - Kingsville,0.0159326424870466,1.59326424870466,7720
Skye - Sandhurst,0.0282953073627578,2.82953073627578,10037
Somerville,0.0305090975923543,3.05090975923543,16323
Southbank,0.0355276907001045,3.55276907001045,9570
South Melbourne,0.0299717912552891,2.99717912552891,8508
South Morang,0.0212113679675201,2.12113679675201,36207
South Yarra - East,0.0448090880403913,4.48090880403913,12676
South Yarra - West,0.0452649144764289,4.52649144764289,4794
Springvale,0.00923208282192219,0.923208282192219,18739
Springvale South,0.0137427154909977,1.37427154909977,11497
St Albans - North,0.0110028653295129,1.10028653295129,17450
St Albans - South,0.0187742330453711,1.87742330453711,14701
St Kilda,0.0341769413800562,3.41769413800562,18492
St Kilda East,0.034384566099523,3.4384566099523,14047
Strathmore,0.043560160113021,4.3560160113021,8494
Sunbury,0.0217519602057162,2.17519602057162,11861
Sunbury - South,0.0199751420454545,1.99751420454545,22528
Sunshine,0.0252227381101769,2.52227381101769,7969
Sunshine North,0.00932186027453391,0.932186027453391,9762
Sunshine West,0.0195450176225569,1.95450176225569,15605
Surrey Hills (East) - Mont Albert,0.0259942235058876,2.59942235058876,9002
Surrey Hills (West) - Canterbury,0.0466748432815481,4.66748432815481,14676
Sydenham,0.00762352941176471,0.762352941176471,10625
Tarneit,0.0204240420151721,2.04240420151721,20564
Taylors Hill,0.010915422219246,1.0915422219246,14933
Taylors Lakes,0.0161495716601065,1.61495716601065,17276
Templestowe,0.0395962732919255,3.95962732919255,15456
Templestowe Lower,0.0370553767434183,3.70553767434183,12117
Thomastown,0.016465821732807,1.6465821732807,19252
Thornbury,0.0257570046488252,2.57570046488252,15918
Toorak,0.0496993279094446,4.96993279094446,11308
Truganina,0.00704800817160368,0.704800817160368,9790
Tullamarine,0.0129670704657908,1.29670704657908,5861
Upwey - Tecoma,0.0225038234651518,2.25038234651518,9154
Vermont,0.0421751230999786,4.21751230999786,9342
Vermont South,0.0611349635990293,6.11349635990293,10714
Viewbank - Yallambie,0.0346453836386722,3.46453836386722,16539
Wallan,0.0290839902147323,2.90839902147323,11037
Wandin - Seville,0.0300460034502588,3.00460034502588,6956
Wantirna,0.0255795981452859,2.55795981452859,12940
Wantirna South,0.0301223148542567,3.01223148542567,16433
Warrandyte - Wonga Park,0.0365243318070493,3.65243318070493,9391
Watsonia,0.0313090737240076,3.13090737240076,8464
Wattle Glen - Diamond Creek,0.0253474415666456,2.53474415666456,12664
Werribee,0.0202564102564103,2.02564102564103,27300
Werribee - South,0.0323255570666388,3.23255570666388,9559
West Footscray - Tottenham,0.0213081734336902,2.13081734336902,9433
Wheelers Hill,0.0604034325197816,6.04034325197816,17946
Whittlesea,0.0316326530612245,3.16326530612245,6860
Williamstown,0.0400879443019421,4.00879443019421,13645
Wyndham Vale,0.0238969444271579,2.38969444271579,16069
Yarra - North,0.0324034939419555,3.24034939419555,7098
Yarra Valley,0.0306454967759828,3.06454967759828,14423
Yarraville,0.0282899921197794,2.82899921197794,12690
