SA2,APD,APD%,Population size
Keilor,0.0291905672402804,2.91905672402804,7845
Keilor Downs,0.0149733458764503,1.49733458764503,12756
Keilor East,0.044461157317289,4.4461157317289,22604
Kensington,0.0124876766348998,1.24876766348998,9129
Kew,0.0264863075249492,2.64863075249492,21143
Kew East,0.0269320843091335,2.69320843091335,5978
Keysborough,0.0163209434558282,1.63209434558282,18994
Kilsyth,0.0169993560849968,1.69993560849968,7765
Kinglake,0.0300940438871473,3.00940438871473,3190
Kingsbury,0.00581530588508956,0.581530588508956,8598
Kings Park (Vic.),0.0155230058907817,1.55230058907817,12562
Knoxfield - Scoresby,0.0193776634236552,1.93776634236552,12437
Koo Wee Rup,0.0257370907313895,2.57370907313895,6139
Lalor,0.0103670792341056,1.03670792341056,18906
Langwarrin,0.0284955999441263,2.84955999441263,21477
Laverton,0.00511770726714432,0.511770726714432,4885
Lilydale - Coldstream,0.0186173366536227,1.86173366536227,16866
Lynbrook - Lyndhurst,0.0122954524907332,1.22954524907332,11061
Lysterfield,0.0150279776179057,1.50279776179057,6255
Macedon,0.0829399865138233,8.29399865138233,2966
Malvern East,0.0271544105832575,2.71544105832575,18671
Malvern - Glen Iris,0.0174684832381706,1.74684832381706,17689
Maribyrnong,0.00991365526063319,0.991365526063319,9381
Meadow Heights,0.0152650176678445,1.52650176678445,14150
Melbourne,0.00479731350443752,0.479731350443752,16676
Melbourne Airport,0.285714285714286,28.5714285714286,49
Melton,0.0182945359508904,1.82945359508904,16453
Melton South,0.0252036482628977,2.52036482628977,14363
Melton West,0.0178760793819118,1.78760793819118,13202
Mentone,0.0236316084438633,2.36316084438633,10706
Mill Park - North,0.0222541690626797,2.22541690626797,17390
Mill Park - South,0.0183684028975509,1.83684028975509,11596
Mitcham (Vic.),0.0203060203060203,2.03060203060203,13986
Monbulk - Silvan,0.0277292999806089,2.77292999806089,5157
Montmorency - Briar Hill,0.0197498804072986,1.97498804072986,14633
Montrose,0.0185849364199544,1.85849364199544,6134
Moonee Ponds,0.0190598222151037,1.90598222151037,12487
Moorabbin - Heatherton,0.0203417412530513,2.03417412530513,7374
Mooroolbark,0.0255792495386508,2.55792495386508,19508
Mordialloc - Parkdale,0.0172196073929514,1.72196073929514,17422
Mornington,0.0255984367366878,2.55984367366878,20470
Mount Dandenong - Olinda,0.0519523862498609,5.19523862498609,8989
Mount Eliza,0.0660599503595749,6.60599503595749,15713
Mount Evelyn,0.0211497356283046,2.11497356283046,8889
Mount Martha,0.0406551433935392,4.06551433935392,15447
Mount Waverley - North,0.0253483649604369,2.53483649604369,14281
Mount Waverley - South,0.0275636677560585,2.75636677560585,16217
Mulgrave,0.0238478507124545,2.38478507124545,16773
Murrumbeena,0.010519877675841,1.0519877675841,8175
Narre Warren,0.0142214957090315,1.42214957090315,24470
Narre Warren North,0.0215170278637771,2.15170278637771,6460
Narre Warren South,0.0148430411903466,1.48430411903466,27555
Newport,0.0166466906379012,1.66466906379012,15018
Niddrie - Essendon West,0.0301274623406721,3.01274623406721,6041
Noble Park,0.00771616612451774,0.771616612451774,26438
Noble Park North,0.00497300369423132,0.497300369423132,7038
Northcote,0.0134908820245627,1.34908820245627,21496
North Melbourne,0.00654868636469946,0.654868636469946,12827
Nunawading,0.0131383977081893,1.31383977081893,10123
Oakleigh - Huntingdale,0.0129381197306326,1.29381197306326,18859
Ormond - Glen Huntly,0.0139127447612504,1.39127447612504,11644
Pakenham - North,0.0162649587055453,1.62649587055453,11866
Pakenham - South,0.0162593466151453,1.62593466151453,19927
Panton Hill - St Andrews,0.0603725112395633,6.03725112395633,4671
Parkville,0.0181818181818182,1.81818181818182,3520
Pascoe Vale,0.0278669843571947,2.78669843571947,19306
Pascoe Vale South,0.0300433960164682,3.00433960164682,8987
Pearcedale - Tooradin,0.0219471018570625,2.19471018570625,7108
Plenty - Yarrambat,0.014140938015555,1.4140938015555,8486
Point Cook,0.0156077974224467,1.56077974224467,30882
Point Nepean,0.0557974169206211,5.57974169206211,13782
Port Melbourne,0.0117557251908397,1.17557251908397,13100
Port Melbourne Industrial,1,100,7
Prahran - Windsor,0.0102501289324394,1.02501289324394,15512
Preston,0.0200692296361762,2.00692296361762,27156
Research - North Warrandyte,0.0443940375891121,4.43940375891121,6172
Reservoir - East,0.00810108748293929,0.810108748293929,22713
Reservoir - West,0.0192849099099099,1.92849099099099,21312
Richmond (Vic.),0.00980185052177954,0.980185052177954,23669
Riddells Creek,0.0282007896221094,2.82007896221094,3546
Ringwood,0.0154238197424893,1.54238197424893,14912
Ringwood East,0.0223651263373549,2.23651263373549,17572
Ringwood North,0.028587764436821,2.8587764436821,8745
Rockbank - Mount Cottrell,0.0116354234001293,1.16354234001293,1547
Romsey,0.0338426569011239,3.38426569011239,7919
Rosebud - McCrae,0.0306281363557709,3.06281363557709,17337
Rowville - Central,0.0251835586358334,2.51835586358334,14573
Rowville - North,0.0155179102547524,1.55179102547524,7733
Rowville - South,0.0221473278767453,2.21473278767453,10385
Roxburgh Park - Somerton,0.00985583224115334,0.985583224115334,19075
Sandringham - Black Rock,0.0490563319406426,4.90563319406426,13882
Seabrook,0.0154759380962476,1.54759380962476,4717
Seaford (Vic.),0.01371358395306,1.371358395306,14657
Seddon - Kingsville,0.00861847182917417,0.861847182917417,7774
Skye - Sandhurst,0.0272826844568356,2.72826844568356,10043
Somerville,0.0271178159164478,2.71178159164478,16373
Southbank,0.00466342254663423,0.466342254663423,9864
South Melbourne,0.0101487717679622,1.01487717679622,8671
South Morang,0.0192408413044078,1.92408413044077,36277
South Yarra - East,0.0139335476956056,1.39335476956056,13062
South Yarra - West,0.0106897942718838,1.06897942718838,4958
Springvale,0.00708237925342137,0.708237925342137,18779
Springvale South,0.011411149825784,1.1411149825784,11480
St Albans - North,0.0103080975833238,1.03080975833238,17462
St Albans - South,0.0165614606665309,1.65614606665309,14733
St Kilda,0.00891867644730593,0.891867644730593,18949
St Kilda East,0.00847457627118644,0.847457627118644,14396
Strathmore,0.0373317729666472,3.73317729666472,8545
Sunbury,0.0179877279986551,1.79877279986551,11897
Sunbury - South,0.0167271439950438,1.67271439950438,22598
Sunshine,0.0211693548387097,2.11693548387097,7936
Sunshine North,0.00798607556056107,0.798607556056107,9767
Sunshine West,0.0175416133162612,1.75416133162612,15620
Surrey Hills (East) - Mont Albert,0.0165125495376486,1.65125495376486,9084
Surrey Hills (West) - Canterbury,0.0360299574927468,3.60299574927468,14821
Sydenham,0.00678221552373775,0.678221552373775,10616
Tarneit,0.0196307094266278,1.96307094266278,20580
Taylors Hill,0.0105770518141652,1.05770518141652,14938
Taylors Lakes,0.0153356481481481,1.53356481481481,17280
Templestowe,0.0368458411305414,3.68458411305414,15497
Templestowe Lower,0.036144578313253,3.6144578313253,12118
Thomastown,0.0151475852051668,1.51475852051668,19277
Thornbury,0.0130917664577775,1.30917664577775,16117
Toorak,0.0261065006915629,2.61065006915629,11568
Truganina,0.0060228664761127,0.60228664761127,9796
Tullamarine,0.0103812117086453,1.03812117086453,5876
Upwey - Tecoma,0.0210767718685159,2.10767718685159,9157
Vermont,0.040119824542634,4.0119824542634,9347
Vermont South,0.0579737160965607,5.79737160965607,10729
Viewbank - Yallambie,0.0296028880866426,2.96028880866426,16620
Wallan,0.0262016624503072,2.62016624503072,11068
Wandin - Seville,0.0234252249678617,2.34252249678617,7001
Wantirna,0.02494593759654,2.494593759654,12948
Wantirna South,0.0285575404058816,2.85575404058816,16458
Warrandyte - Wonga Park,0.031471866059129,3.1471866059129,9437
Watsonia,0.0264581373471308,2.64581373471308,8504
Wattle Glen - Diamond Creek,0.0202718629684922,2.02718629684922,12727
Werribee,0.0184284617353468,1.84284617353468,27349
Werribee - South,0.0269538973878655,2.69538973878655,9609
West Footscray - Tottenham,0.0155046935977218,1.55046935977218,9481
Wheelers Hill,0.0555000555000555,5.55000555000555,18018
Whittlesea,0.0310495626822157,3.10495626822157,6860
Williamstown,0.0265461121157324,2.65461121157324,13825
Wyndham Vale,0.0211009743685223,2.11009743685223,16113
Yarra - North,0.013414465495782,1.3414465495782,7231
Yarra Valley,0.0259507212368003,2.59507212368003,14489
Yarraville,0.0173072425352771,1.73072425352771,12827
