SA2;Cosine similarity
Lilydale - Coldstream;0.972093210088011
Lynbrook - Lyndhurst;0.986002188710855
Lysterfield;0.976382112020622
Macedon;0.942506284434441
Malvern - Glen Iris;0.975293979340007
Malvern East;0.970573540751397
Maribyrnong;0.986440073967819
Meadow Heights;0.985173141630605
Melbourne;0.999165186315872
Melbourne Airport;0.642263486586835
Melton;0.983454189131344
Melton South;0.98392282256898
Melton West;0.984391951162903
Mentone;0.972919195893977
Mill Park - North;0.978704119343684
Mill Park - South;0.977972194774147
Mitcham (Vic.);0.976086330697261
Monbulk - Silvan;0.967246062949757
Montmorency - Briar Hill;0.972033144493322
Montrose;0.969665328888281
Moonee Ponds;0.978038008301914
Moorabbin - Heatherton;0.966357017060477
Mooroolbark;0.970714639592634
Mordialloc - Parkdale;0.973565522562274
Mornington;0.964987964410756
Mount Dandenong - Olinda;0.953625122764465
Mount Eliza;0.941184605353824
Mount Evelyn;0.973697605063512
Mount Martha;0.956361418496985
Mount Waverley - North;0.954892052575616
Mount Waverley - South;0.970110669579285
Mulgrave;0.96889897396124
Murrumbeena;0.977547384762937
Narre Warren;0.981164151524449
Narre Warren North;0.972720739870358
Narre Warren South;0.984271713542892
Newport;0.977333659644156
Niddrie - Essendon West;0.973611793015157
Noble Park;0.983541414088423
Noble Park North;0.975931517208121
North Melbourne;0.995449491634294
Northcote;0.983611904677166
Nunawading;0.976386138416635
Oakleigh - Huntingdale;0.976514820366669
Ormond - Glen Huntly;0.988268741013423
Pakenham - North;0.982757059394963
Pakenham - South;0.986180543734306
Panton Hill - St Andrews;0.939499752274186
Parkville;0.921514613474737
Pascoe Vale;0.984534383222796
Pascoe Vale South;0.972872765127798
Pearcedale - Tooradin;0.962693333047723
Plenty - Yarrambat;0.960665064963249
Point Cook;0.990572067942053
Point Nepean;0.968261954662164
Port Melbourne;0.990025343098878
Port Melbourne Industrial;NaN
Prahran - Windsor;0.995128440263289
Preston;0.983254979788725
Research - North Warrandyte;0.950968513885629
Reservoir - East;0.983354484840636
Reservoir - West;0.979894702462934
Richmond (Vic.);0.994325712305268
Riddells Creek;0.954040738480092
Ringwood;0.97875335984313
Ringwood East;0.975225617815756
Ringwood North;0.957108691020082
Rockbank - Mount Cottrell;0.907195526223042
Romsey;0.966570638582293
Rosebud - McCrae;0.970811165389106
Rowville - Central;0.972863604357076
Rowville - North;0.975526460598022
Rowville - South;0.964054127319104
Roxburgh Park - Somerton;0.98751587985664
Sandringham - Black Rock;0.948614593750506
Seabrook;0.965392219355331
Seaford (Vic.);0.975052008034483
Seddon - Kingsville;0.98658383708514
Skye - Sandhurst;0.982102722243423
Somerville;0.970507859790311
South Melbourne;0.990053888377656
South Morang;0.990118518500679
South Yarra - East;0.996128193133789
South Yarra - West;0.985056321997228
Southbank;0.997548455416621
Springvale;0.981495154000884
Springvale South;0.975922590643126
St Albans - North;0.980561794269124
St Albans - South;0.975758930136507
St Kilda;0.996820323839951
St Kilda East;0.995125973531266
Strathmore;0.958826630534841
Sunbury;0.969096028020858
Sunbury - South;0.9772151742314
Sunshine;0.977036060801847
Sunshine North;0.973358045061151
Sunshine West;0.972699548196849
Surrey Hills (East) - Mont Albert;0.964047140608888
Surrey Hills (West) - Canterbury;0.959767817277191
Sydenham;0.984631833199593
Tarneit;0.99281002129263
Taylors Hill;0.992244721245196
Taylors Lakes;0.977213576084956
Templestowe;0.957423463347041
Templestowe Lower;0.95216563022117
Thomastown;0.974686750631163
Thornbury;0.986139284405711
Toorak;0.972738595450118
Truganina;0.993368461961887
Tullamarine;0.974747370932816
Upwey - Tecoma;0.967510891176893
Vermont;0.966675905891762
Vermont South;0.956106439418653
Viewbank - Yallambie;0.965700270996417
Wallan;0.976595107368668
Wandin - Seville;0.971429824867013
Wantirna;0.967218072864651
Wantirna South;0.967373127732801
Warrandyte - Wonga Park;0.953775779317572
Watsonia;0.966050275291064
Wattle Glen - Diamond Creek;0.974810594621337
Werribee;0.980242472643779
Werribee - South;0.974373896344389
West Footscray - Tottenham;0.98696119334399
Wheelers Hill;0.948047022015441
Whittlesea;0.966203288414928
Williamstown;0.96147769638546
Wyndham Vale;0.988888895488721
Yarra - North;0.975710224950098
Yarra Valley;0.968044212045715
Yarraville;0.984039944668698
