"SA2","Cosine similarity"
"Craigieburn - South","0.852330100215102"
"Craigieburn - West","0.815369470153397"
"Cranbourne","0.846148026285528"
"Cranbourne East","0.82857284159091"
"Cranbourne North","0.840500485831029"
"Cranbourne South","0.81872157787467"
"Cranbourne West","0.818549068628861"
"Croydon - East","0.853402170441078"
"Croydon Hills - Warranwood","0.799255639780486"
"Croydon South","0.832613007786165"
"Croydon - West","0.854939102334962"
"Dandenong","0.881213460887569"
"Dandenong North","0.859082022142664"
"Deer Park - Derrimut","0.842385725932818"
"Delahey","0.83663749728638"
"Dingley Village","0.796069297935781"
"Docklands","0.743469279827677"
"Doncaster","0.874811688982314"
"Doncaster East (North)","0.815926083057009"
"Doncaster East (South)","0.856204199597164"
"Donvale - Park Orchards","0.79656552079344"
"Doreen","0.798768793732436"
"Doveton","0.884649740615661"
"Dromana","0.784661518377478"
"East Melbourne","0.816000703376888"
"Edithvale - Aspendale","0.806723324752377"
"Elsternwick","0.842300153159133"
"Eltham","0.759559627744729"
"Elwood","0.811067093832196"
"Emerald - Cockatoo","0.770075083482073"
"Endeavour Hills - North","0.830394254145072"
"Endeavour Hills - South","0.820346587447561"
"Epping - East","0.845893390762357"
"Epping - South","0.839798540101169"
"Epping - West","0.821803704496483"
"Essendon - Aberfeldie","0.85995555497847"
"Fawkner","0.892378723923317"
"Ferntree Gully (North)","0.838632849532604"
"Ferntree Gully (South) - Upper Ferntree Gully","0.821643215264584"
"Fitzroy","0.817149624476194"
"Fitzroy North","0.853635146773095"
"Flemington","0.884616474080161"
"Flemington Racecourse","0.67945266207991"
"Flinders","0.677000689515912"
"Footscray","0.806970593202606"
"Forest Hill","0.84968411102687"
"Frankston","0.874438046024299"
"Frankston North","0.869360508418632"
"Frankston South","0.795266170837729"
"Gisborne","0.777670376995156"
"Gladstone Park - Westmeadows","0.829462293804229"
"Glen Iris - East","0.801374765429923"
"Glenroy","0.868455956525515"
"Glen Waverley - East","0.84018879370957"
"Glen Waverley - West","0.867582462878238"
"Gowanbrae","0.788815279967271"
"Greensborough","0.817528382645942"
"Greenvale - Bulla","0.827105063627216"
"Hadfield","0.888862963373916"
"Hallam","0.854010714669249"
"Hampton","0.777706704078741"
"Hampton Park - Lynbrook","0.855517996949471"
"Hastings - Somers","0.817471948566368"
"Hawthorn","0.906546072760383"
"Hawthorn East","0.905505764523423"
"Healesville - Yarra Glen","0.793386707965373"
"Heidelberg - Rosanna","0.847211510668525"
"Heidelberg West","0.864316436400048"
"Hillside","0.821748432885493"
"Hoppers Crossing - North","0.833580994835931"
"Hoppers Crossing - South","0.850732628006613"
"Hughesdale","0.859406893048182"
"Hurstbridge","0.783340408633324"
"Ivanhoe","0.836324903212354"
"Ivanhoe East - Eaglemont","0.791488970504354"
"Keilor","0.808176406334047"
"Keilor Downs","0.829202801546819"
"Keilor East","0.829422019680254"
"Kensington (Vic.)","0.800465816363076"
"Kew","0.876588512062901"
"Kew East","0.81440277839651"
"Keysborough","0.845462956689849"
"Kilsyth","0.854096245893638"
"Kinglake","0.74409212656179"
"Kingsbury","0.948250997486682"
"Kings Park (Vic.)","0.830046206243339"
"Knoxfield - Scoresby","0.831265852328732"
"Koo Wee Rup","0.814349674827342"
"Lalor","0.864522571470553"
"Langwarrin","0.827856730836982"
"Laverton","0.819313414418601"
"Lilydale - Coldstream","0.833827422713452"
"Lynbrook - Lyndhurst","0.815288696067703"
"Lysterfield","0.763445886608336"
"Macedon","0.691724009835297"
"Malvern East","0.905106847179688"
"Malvern - Glen Iris","0.881682380598898"
"Maribyrnong","0.873120233032474"
"Meadow Heights","0.864734299210722"
"Melbourne","0.632589054156748"
"Melbourne Airport","0.992619825334483"
"Melton","0.843268888100793"
"Melton South","0.836723946805887"
"Melton West","0.840187216823485"
"Mentone","0.840402439742911"
"Mernda","0.811255427108478"
"Mickleham - Yuroke","0.83696347131296"
"Mill Park - North","0.816939026207213"
"Mill Park - South","0.834569170040127"
"Mitcham (Vic.)","0.834433244094781"
"Monbulk - Silvan","0.773847228072651"
"Montmorency - Briar Hill","0.818450752825101"
"Montrose","0.813910740177279"
"Moonee Ponds","0.867281147876299"
"Moorabbin - Heatherton","0.821163555325251"
"Mooroolbark","0.845173828948419"
"Mordialloc - Parkdale","0.796422805864291"
"Mornington","0.822314585254057"
"Mount Dandenong - Olinda","0.732441034938427"
"Mount Eliza","0.72776147206713"
"Mount Evelyn","0.820577306364452"
"Mount Martha","0.753414128031006"
"Mount Waverley - North","0.857292210919061"
"Mount Waverley - South","0.856453404098653"
"Mulgrave","0.846125860741634"
"Murrumbeena","0.86784357945783"
"Narre Warren North","0.79315270218126"
"Narre Warren - North East","0.837813424101115"
"Narre Warren South (East)","0.801488101760531"
"Narre Warren - South West","0.849956180426184"
"Narre Warren South (West)","0.835074787112232"
"Newport","0.793127074062357"
"Niddrie - Essendon West","0.825515499565608"
"Noble Park - East","0.837769743759734"
"Noble Park North","0.844888679962728"
"Noble Park - West","0.875236877177222"
"Northcote","0.847001959168044"
"North Melbourne","0.852328336499837"
"Nunawading","0.840682347552688"
"Oakleigh - Huntingdale","0.891389804389611"
"Ormond - Glen Huntly","0.867671818778403"
"Pakenham - North","0.860782315452282"
"Pakenham - South","0.845427795775974"
"Panton Hill - St Andrews","0.746381967413096"
"Parkville","0.853444454657089"
"Pascoe Vale","0.849087326518494"
"Pascoe Vale South","0.822469361131625"
"Pearcedale - Tooradin","0.785726060042691"
"Plenty - Yarrambat","0.793680453088555"
"Point Cook - East","0.796117627401393"
"Point Cook - North","0.799700489466597"
"Point Cook - South","0.784752289769728"
"Point Nepean","0.769749677405099"
"Port Melbourne","0.80445845072644"
"Port Melbourne Industrial","0.478091443733757"
"Prahran - Windsor","0.779402522046475"
"Preston - East","0.864340869308374"
"Preston - West","0.843783981408865"
"Research - North Warrandyte","0.751044933275777"
"Reservoir - East","0.873157904098405"
"Reservoir - West","0.867537900151789"
"Richmond (Vic.)","0.775069641304932"
"Riddells Creek","0.732746091275643"
"Ringwood","0.852868126506216"
"Ringwood East","0.836344743362314"
"Ringwood North","0.800061106841567"
"Rockbank - Mount Cottrell","0.812773430582709"
"Romsey","0.754936648639528"
"Rosebud - McCrae","0.831206310520114"
"Rowville - Central","0.830218013941513"
"Rowville - North","0.796281042127703"
"Rowville - South","0.795929860778274"
"Roxburgh Park - Somerton","0.848577971264448"
"Sandringham - Black Rock","0.766578215968103"
"Seabrook","0.797717255942636"
"Seaford (Vic.)","0.829409363291931"
"Seddon - Kingsville","0.801173196878944"
"Skye - Sandhurst","0.804314239256944"
"Somerville","0.817769183051582"
"Southbank","0.700608114887903"
"South Melbourne","0.83484151640448"
"South Morang (North)","0.809158461105564"
"South Morang (South)","0.832076016281553"
"South Yarra - East","0.792403105564073"
"South Yarra - West","0.860715394998787"
"Springvale","0.898999246440805"
"Springvale South","0.860785585871667"
"St Albans - North","0.883414087743822"
"St Albans - South","0.886669673508037"
"St Kilda","0.763634037148141"
"St Kilda East","0.802938599883277"
"Strathmore","0.810134087514872"
"Sunbury","0.800819314947606"
"Sunbury - South","0.845848407911708"
"Sunshine","0.862439117864929"
"Sunshine North","0.87920023660972"
"Sunshine West","0.874484592586345"
"Surrey Hills (East) - Mont Albert","0.840842741903344"
"Surrey Hills (West) - Canterbury","0.807194732307193"
"Sydenham","0.84183010770999"
"Tarneit","0.819172572453078"
"Taylors Hill","0.809229771628999"
"Taylors Lakes","0.791573879613818"
"Templestowe","0.80273130145641"
"Templestowe Lower","0.813269787565832"
"The Basin","0.789818270247964"
"Thomastown","0.863625157504135"
"Thornbury","0.855481758749198"
"Toorak","0.888698449294987"
"Truganina","0.782201445057041"
"Tullamarine","0.860283503734749"
"Upwey - Tecoma","0.776823728395733"
"Vermont","0.811128010253822"
"Vermont South","0.804964755326356"
"Viewbank - Yallambie","0.81922910379846"
"Wallan","0.814317126400279"
"Wandin - Seville","0.814935651499869"
"Wantirna","0.807337743853955"
"Wantirna South","0.829926716476755"
"Warrandyte - Wonga Park","0.752002394567657"
"Watsonia","0.842446901366768"
"Wattle Glen - Diamond Creek","0.794557470855525"
"Werribee - East","0.850646047069275"
"Werribee - South","0.849140751287057"
"Werribee - West","0.831680413754532"
"West Footscray - Tottenham","0.83456123671169"
"Wheelers Hill","0.800464692265608"
"Whittlesea","0.800962423889273"
"Williamstown","0.765289321121947"
"Wollert","0.790269111903026"
"Wyndham Vale","0.822368246579257"
"Yarra - North","0.834033367797326"
"Yarra Valley","0.79699106445869"
"Yarraville","0.802393600473854"
