"SA2","Cosine similarity"
"Croydon South","0.999312300818435"
"Croydon - West","0.999500743299353"
"Dandenong","0.999414526985117"
"Dandenong North","0.999486462994543"
"Deer Park - Derrimut","0.999724429532236"
"Delahey","0.999211465911063"
"Dingley Village","0.997579248437103"
"Docklands","0.999935673763282"
"Doncaster","0.998975386957204"
"Doncaster East (North)","0.998846032475269"
"Doncaster East (South)","0.999608209511625"
"Donvale - Park Orchards","0.99819243272349"
"Doreen","0.999895902539448"
"Doveton","0.999733592813695"
"Dromana","0.998030723279974"
"East Melbourne","0.999679331483728"
"Edithvale - Aspendale","0.999365139555699"
"Elsternwick","0.999758533464611"
"Eltham","0.998497542057414"
"Elwood","0.999833698905003"
"Emerald - Cockatoo","0.999558789813383"
"Endeavour Hills - North","0.999778883246385"
"Endeavour Hills - South","0.999687718542877"
"Epping - East","0.999734599837444"
"Epping - South","0.999734720689977"
"Epping - West","0.999873719884124"
"Essendon - Aberfeldie","0.999736884468365"
"Fawkner","0.998069750632658"
"Ferntree Gully (North)","0.999656784607528"
"Ferntree Gully (South) - Upper Ferntree Gully","0.999538957622313"
"Fitzroy","0.999559595912216"
"Fitzroy North","0.999838507939821"
"Flemington","0.999537372285888"
"Flemington Racecourse","0.956307813093025"
"Flinders","0.989437397158035"
"Footscray","0.999505912408306"
"Forest Hill","0.999386653744322"
"Frankston","0.999244454204335"
"Frankston North","0.999231306015914"
"Frankston South","0.999142224897999"
"Gisborne","0.999179497434385"
"Gladstone Park - Westmeadows","0.999737485251978"
"Glen Iris - East","0.998696835607548"
"Glenroy","0.999293998212495"
"Glen Waverley - East","0.999308731825166"
"Glen Waverley - West","0.999237424553219"
"Gowanbrae","0.999701551703859"
"Greensborough","0.99929579867929"
"Greenvale - Bulla","0.999905352153861"
"Hadfield","0.997326714854658"
"Hallam","0.999878629520197"
"Hampton","0.99932370842119"
"Hampton Park - Lynbrook","0.99976042072271"
"Hastings - Somers","0.999316902801847"
"Hawthorn","0.99984851832275"
"Hawthorn East","0.999765712495936"
"Healesville - Yarra Glen","0.997949471080756"
"Heidelberg - Rosanna","0.999266141037925"
"Heidelberg West","0.999606446063845"
"Hillside","0.999784238428545"
"Hoppers Crossing - North","0.999825242071658"
"Hoppers Crossing - South","0.999728177619323"
"Hughesdale","0.999664607281882"
"Hurstbridge","0.998190882993328"
"Ivanhoe","0.999492231849388"
"Ivanhoe East - Eaglemont","0.996759451805095"
"Keilor","0.998059385723836"
"Keilor Downs","0.99968714452291"
"Keilor East","0.997435215373496"
"Kensington (Vic.)","0.99991448205741"
"Kew","0.999377900040638"
"Kew East","0.999204677404156"
"Keysborough","0.999748800358547"
"Kilsyth","0.999653644567892"
"Kinglake","0.999665882910612"
"Kingsbury","0.999447034720073"
"Kings Park (Vic.)","0.999694836748417"
"Knoxfield - Scoresby","0.999555455185157"
"Koo Wee Rup","0.999451137349895"
"Lalor","0.999421168505837"
"Langwarrin","0.999665352149578"
"Laverton","0.998925084718942"
"Lilydale - Coldstream","0.999512623414244"
"Lynbrook - Lyndhurst","0.999898473088479"
"Lysterfield","0.999775707724826"
"Macedon","0.993981521695333"
"Malvern East","0.999662039262372"
"Malvern - Glen Iris","0.99949972980645"
"Maribyrnong","0.99855043225468"
"Meadow Heights","0.99985731765695"
"Melbourne","0.999992086441984"
"Melbourne Airport","0.886956571894291"
"Melton","0.999657412926215"
"Melton South","0.999779996969186"
"Melton West","0.999785836681636"
"Mentone","0.999597005417598"
"Mernda","0.999711794518774"
"Mickleham - Yuroke","0.999407100053089"
"Mill Park - North","0.99965740549803"
"Mill Park - South","0.999590611997303"
"Mitcham (Vic.)","0.999673229864866"
"Monbulk - Silvan","0.998294425653195"
"Montmorency - Briar Hill","0.997933575272976"
"Montrose","0.999715991962473"
"Moonee Ponds","0.999754216885786"
"Moorabbin - Heatherton","0.999683683342476"
"Mooroolbark","0.999703841763368"
"Mordialloc - Parkdale","0.999564543288998"
"Mornington","0.999109349138943"
"Mount Dandenong - Olinda","0.996013404981992"
"Mount Eliza","0.99693317036095"
"Mount Evelyn","0.999695524428509"
"Mount Martha","0.99779771360237"
"Mount Waverley - North","0.999166027658936"
"Mount Waverley - South","0.999269658456727"
"Mulgrave","0.999228595944917"
"Murrumbeena","0.999829997222786"
"Narre Warren North","0.99963755600313"
"Narre Warren - North East","0.99984256534064"
"Narre Warren South (East)","0.999848988412635"
"Narre Warren - South West","0.999794946253884"
"Narre Warren South (West)","0.999862289741754"
"Newport","0.999812002018647"
"Niddrie - Essendon West","0.99939532387796"
"Noble Park - East","0.999050795510804"
"Noble Park North","0.999133141514601"
"Noble Park - West","0.999090596326441"
"Northcote","0.999791142245851"
"North Melbourne","0.999884579860415"
"Nunawading","0.999678239163253"
"Oakleigh - Huntingdale","0.999598657043572"
"Ormond - Glen Huntly","0.999719355128134"
"Pakenham - North","0.999754494224535"
"Pakenham - South","0.999836529139137"
"Panton Hill - St Andrews","0.998543249116334"
"Parkville","0.999725358218741"
"Pascoe Vale","0.999783474035309"
"Pascoe Vale South","0.999224071262157"
"Pearcedale - Tooradin","0.999648916112004"
"Plenty - Yarrambat","0.999754129311948"
"Point Cook - East","0.999722470650462"
"Point Cook - North","0.999807082209701"
"Point Cook - South","0.99985224878443"
"Point Nepean","0.996375744909655"
"Port Melbourne","0.999585421051223"
"Port Melbourne Industrial","0.597614304667197"
"Prahran - Windsor","0.999622643769919"
"Preston - East","0.9994375086538"
"Preston - West","0.999548106532148"
"Research - North Warrandyte","0.998051479554142"
"Reservoir - East","0.999474926289039"
"Reservoir - West","0.999369719316837"
"Richmond (Vic.)","0.999809365200073"
"Riddells Creek","0.998947423677754"
"Ringwood","0.99972761372163"
"Ringwood East","0.999735351872381"
"Ringwood North","0.998813988966801"
"Rockbank - Mount Cottrell","0.999761561154988"
"Romsey","0.997943182862055"
"Rosebud - McCrae","0.997686816258384"
"Rowville - Central","0.999738126914807"
"Rowville - North","0.999797038581317"
"Rowville - South","0.999718737130114"
"Roxburgh Park - Somerton","0.999955625822971"
"Sandringham - Black Rock","0.998268160254094"
"Seabrook","0.999706854683298"
"Seaford (Vic.)","0.999563828409584"
"Seddon - Kingsville","0.999780720686854"
"Skye - Sandhurst","0.999768626076558"
"Somerville","0.999529581693108"
"Southbank","0.999956996014634"
"South Melbourne","0.999807818204868"
"South Morang (North)","0.999778321935931"
"South Morang (South)","0.999506124597398"
"South Yarra - East","0.999917406310652"
"South Yarra - West","0.999892782117106"
"Springvale","0.998296271158991"
"Springvale South","0.99916989884462"
"St Albans - North","0.999295989697508"
"St Albans - South","0.998977792370607"
"St Kilda","0.999933651539715"
"St Kilda East","0.99995351395684"
"Strathmore","0.998426428107331"
"Sunbury","0.999736359025011"
"Sunbury - South","0.999655355957376"
"Sunshine","0.998927064084778"
"Sunshine North","0.998983313952515"
"Sunshine West","0.999397938475741"
"Surrey Hills (East) - Mont Albert","0.999619347926759"
"Surrey Hills (West) - Canterbury","0.999175303148199"
"Sydenham","0.998847663283668"
"Tarneit","0.999808845751141"
"Taylors Hill","0.999959822076854"
"Taylors Lakes","0.999852492093484"
"Templestowe","0.998053961356154"
"Templestowe Lower","0.99790947541319"
"The Basin","0.999736435107403"
"Thomastown","0.99938218194844"
"Thornbury","0.999782474830694"
"Toorak","0.998976255293047"
"Truganina","0.999650483402067"
"Tullamarine","0.999847507083193"
"Upwey - Tecoma","0.999467890770425"
"Vermont","0.999281533669106"
"Vermont South","0.998223585427641"
"Viewbank - Yallambie","0.999485391649704"
"Wallan","0.99964692406587"
"Wandin - Seville","0.999390711151131"
"Wantirna","0.999273552558283"
"Wantirna South","0.999681654728911"
"Warrandyte - Wonga Park","0.998758893900516"
"Watsonia","0.998889113037795"
"Wattle Glen - Diamond Creek","0.999756792461608"
"Werribee - East","0.999342334354964"
"Werribee - South","0.999609100092402"
"Werribee - West","0.999643534770121"
"West Footscray - Tottenham","0.999537933979234"
"Wheelers Hill","0.997873555985155"
"Whittlesea","0.999428725525187"
"Williamstown","0.999237295203419"
"Wollert","0.999730796476406"
"Wyndham Vale","0.999735210777049"
"Yarra - North","0.999507209532521"
"Yarra Valley","0.99931393000867"
"Yarraville","0.999871048632712"
