SA2;Cosine similarity
Ferntree Gully (South) - Upper Ferntree Gully;0.998849869079139
Fitzroy;0.999178478342753
Fitzroy North;0.999530223575386
Flemington;0.999492621484452
Flemington Racecourse;0.956307813093025
Flinders;0.998110299431729
Footscray;0.99944473827782
Forest Hill;0.998925742551893
Frankston;0.997532477906455
Frankston North;0.998166581601842
Frankston South;0.999579536017875
Gisborne;0.999638433784352
Gladstone Park - Westmeadows;0.999518360208454
Glen Iris - East;0.999496049047004
Glen Waverley - East;0.998933917103209
Glen Waverley - West;0.99853877275512
Glenroy;0.998650939972651
Gowanbrae;0.999750578794228
Greensborough;0.999523905334165
Greenvale - Bulla;0.999887549475942
Hadfield;0.999598464964855
Hallam;0.999777179993608
Hampton;0.999465437916508
Hampton Park - Lynbrook;0.999564062042414
Hastings - Somers;0.999074728022407
Hawthorn;0.999683742939329
Hawthorn East;0.999317023662
Healesville - Yarra Glen;0.999364386887472
Heidelberg - Rosanna;0.999264402162643
Heidelberg West;0.999154387938719
Hillside;0.99972169518457
Hoppers Crossing - North;0.99958388389841
Hoppers Crossing - South;0.999384962644564
Hughesdale;0.999243508032067
Hurstbridge;0.998773939361289
Ivanhoe;0.999307342577993
Ivanhoe East - Eaglemont;0.998826176350835
Keilor;0.999432619383539
Keilor Downs;0.999413228498286
Keilor East;0.999201587380666
Kensington (Vic.);0.999860336795477
Kew;0.999174186601686
Kew East;0.999754102184877
Keysborough;0.999406390659065
Kilsyth;0.999599420142933
Kinglake;0.999037547149593
Kings Park (Vic.);0.999364281472328
Kingsbury;0.998685667742498
Knoxfield - Scoresby;0.999143549498057
Koo Wee Rup;0.999447588542079
Lalor;0.999098428734946
Langwarrin;0.998950914138991
Laverton;0.999002187430652
Lilydale - Coldstream;0.999346737664851
Lynbrook - Lyndhurst;0.999880957424351
Lysterfield;0.99953695209956
Macedon;0.999495007335806
Malvern - Glen Iris;0.999365953418246
Malvern East;0.999268206361781
Maribyrnong;0.99809543140849
Meadow Heights;0.999842377678526
Melbourne;0.999996322624025
Melbourne Airport;0.82282134980344
Melton;0.999158902075592
Melton South;0.999632503784542
Melton West;0.999536054225751
Mentone;0.998926167203451
Mernda;0.999661676827758
Mickleham - Yuroke;0.999219461464321
Mill Park - North;0.999511833632802
Mill Park - South;0.999379754063791
Mitcham (Vic.);0.999462332169928
Monbulk - Silvan;0.998936882846968
Montmorency - Briar Hill;0.999443054285499
Montrose;0.999540216881189
Moonee Ponds;0.9994557502386
Moorabbin - Heatherton;0.998978702608419
Mooroolbark;0.999228158809719
Mordialloc - Parkdale;0.999325498642139
Mornington;0.999081019452493
Mount Dandenong - Olinda;0.999210606912783
Mount Eliza;0.999339730118244
Mount Evelyn;0.999351647215594
Mount Martha;0.999222462280086
Mount Waverley - North;0.999232065315214
Mount Waverley - South;0.999065528078295
Mulgrave;0.999164396297345
Murrumbeena;0.999577053691213
Narre Warren - North East;0.999629600730772
Narre Warren - South West;0.999594876028744
Narre Warren North;0.999815458365632
Narre Warren South (East);0.999826968678232
Narre Warren South (West);0.99975458426621
Newport;0.999528556819559
Niddrie - Essendon West;0.999305659081615
Noble Park - East;0.998668524211601
Noble Park - West;0.998150886293086
Noble Park North;0.999553055424348
North Melbourne;0.999850797247269
Northcote;0.999527136302248
Nunawading;0.999276591593243
Oakleigh - Huntingdale;0.999098369336634
Ormond - Glen Huntly;0.999255049133135
Pakenham - North;0.999381613420381
Pakenham - South;0.999494160854776
Panton Hill - St Andrews;0.998507111723235
Parkville;0.999615940248476
Pascoe Vale;0.999408707226933
Pascoe Vale South;0.999641169750316
Pearcedale - Tooradin;0.999238779272033
Plenty - Yarrambat;0.999818049860072
Point Cook - East;0.999635859408608
Point Cook - North;0.999736062974806
Point Cook - South;0.999823972620641
Point Nepean;0.998444427499859
Port Melbourne;0.999304525621087
Port Melbourne Industrial;0.597614304667197
Prahran - Windsor;0.999550050136547
Preston - East;0.99857677762798
Preston - West;0.999072633221653
Research - North Warrandyte;0.999561740344021
Reservoir - East;0.998680738984024
Reservoir - West;0.99891270198792
Richmond (Vic.);0.999752932185803
Riddells Creek;0.999494132002432
Ringwood;0.999340335045915
Ringwood East;0.999160969551273
Ringwood North;0.999399740780626
Rockbank - Mount Cottrell;0.999726602317945
Romsey;0.999530153202261
Rosebud - McCrae;0.998951995188826
Rowville - Central;0.999339935513769
Rowville - North;0.999688394004298
Rowville - South;0.999588790934173
Roxburgh Park - Somerton;0.999956439534523
Sandringham - Black Rock;0.999333884178462
Seabrook;0.999529524684031
Seaford (Vic.);0.998693745913462
Seddon - Kingsville;0.999457053116639
Skye - Sandhurst;0.999568388375368
Somerville;0.998992103259859
South Melbourne;0.999551920524065
South Morang (North);0.99963687681633
South Morang (South);0.998932583746754
South Yarra - East;0.999831748784239
South Yarra - West;0.999834890961293
Southbank;0.999960018151089
Springvale;0.996891609487684
Springvale South;0.99872467161399
St Albans - North;0.998237320639879
St Albans - South;0.997997804836603
St Kilda;0.999898376116132
St Kilda East;0.999883866700617
Strathmore;0.99941144350585
Sunbury;0.999521848422829
Sunbury - South;0.999023076532582
Sunshine;0.998538990776247
Sunshine North;0.998392458423568
Sunshine West;0.998895919935525
Surrey Hills (East) - Mont Albert;0.999641354610257
Surrey Hills (West) - Canterbury;0.999329480466953
Sydenham;0.998632689509928
Tarneit;0.999777725502097
Taylors Hill;0.999922603826634
Taylors Lakes;0.999620756113472
Templestowe;0.999397078304385
Templestowe Lower;0.999395665312072
The Basin;0.99938906854327
Thomastown;0.999088160587967
Thornbury;0.999473096520116
Toorak;0.998211655982654
Truganina;0.999581373472055
Tullamarine;0.999694076020818
Upwey - Tecoma;0.99885790542446
Vermont;0.999498596949489
Vermont South;0.999182287808361
Viewbank - Yallambie;0.999186369722599
Wallan;0.999232350019825
Wandin - Seville;0.998922576478385
Wantirna;0.99902371029965
Wantirna South;0.998978675417611
Warrandyte - Wonga Park;0.999416769333912
Watsonia;0.99939955172502
Wattle Glen - Diamond Creek;0.999608397989312
Werribee - East;0.998760221922189
Werribee - South;0.999103942484223
Werribee - West;0.999314407538831
West Footscray - Tottenham;0.999362560619644
Wheelers Hill;0.999460224040993
Whittlesea;0.999479187128362
Williamstown;0.99965825781648
Wollert;0.999764274240692
Wyndham Vale;0.999619264942656
Yarra - North;0.999598923099606
Yarra Valley;0.998915176046869
Yarraville;0.99962010338464
