SA2;Cosine similarity
Heidelberg - Rosanna;0.999416250445747
Heidelberg West;0.999192567649527
Hillside;0.999720531848108
Hoppers Crossing - North;0.9995860021865
Hoppers Crossing - South;0.999385407806971
Hughesdale;0.999054171575346
Hurstbridge;0.998769390509922
Ivanhoe;0.999475956994549
Ivanhoe East - Eaglemont;0.999089226218034
Keilor;0.999429704102109
Keilor Downs;0.999405071178727
Keilor East;0.99919754981705
Kensington (Vic.);0.999474554977256
Kew;0.999324405938263
Kew East;0.999754187802833
Keysborough;0.999408118951285
Kilsyth;0.999590484400064
Kinglake;0.999289710510341
Kings Park (Vic.);0.999358835079997
Kingsbury;0.997633971879319
Knoxfield - Scoresby;0.99914003449758
Koo Wee Rup;0.999520680505231
Lalor;0.999091948444241
Langwarrin;0.998965348953893
Laverton;0.998995648534184
Lilydale - Coldstream;0.999350962033
Lynbrook - Lyndhurst;0.999879912733918
Lysterfield;0.99958581967372
Macedon;0.999601155792818
Malvern - Glen Iris;0.999593635247707
Malvern East;0.999451679543287
Maribyrnong;0.998097554092209
Meadow Heights;0.999834505243589
Melbourne;0.997664919542291
Melbourne Airport;0.772284748065416
Melton;0.999158383402567
Melton South;0.999634358997821
Melton West;0.999534955517325
Mentone;0.999186281503767
Mernda;0.999661573280244
Mickleham - Yuroke;0.999201583322433
Mill Park - North;0.999509707260604
Mill Park - South;0.999382935789211
Mitcham (Vic.);0.999508956238426
Monbulk - Silvan;0.998999567058498
Montmorency - Briar Hill;0.999495530442276
Montrose;0.999544827821866
Moonee Ponds;0.999553328287235
Moorabbin - Heatherton;0.998941873412115
Mooroolbark;0.999249813528571
Mordialloc - Parkdale;0.999449489720711
Mornington;0.999177014394847
Mount Dandenong - Olinda;0.999309217143514
Mount Eliza;0.999498344706996
Mount Evelyn;0.999340296204818
Mount Martha;0.999326389528312
Mount Waverley - North;0.999286281584345
Mount Waverley - South;0.999093217920403
Mulgrave;0.999160687620068
Murrumbeena;0.999591161269303
Narre Warren - North East;0.999630961062558
Narre Warren - South West;0.999598661511124
Narre Warren North;0.999812005855605
Narre Warren South (East);0.99982627794553
Narre Warren South (West);0.999753646290168
Newport;0.999634850904598
Niddrie - Essendon West;0.99936045103949
Noble Park - East;0.998668851457432
Noble Park - West;0.998169124936919
Noble Park North;0.999554005290469
North Melbourne;0.99898220463509
Northcote;0.999343715089604
Nunawading;0.999273071044367
Oakleigh - Huntingdale;0.999016438238029
Ormond - Glen Huntly;0.99923161534182
Pakenham - North;0.999434818657238
Pakenham - South;0.999494742531477
Panton Hill - St Andrews;0.998498910471239
Parkville;0.999016590014148
Pascoe Vale;0.999413076129645
Pascoe Vale South;0.999680825792002
Pearcedale - Tooradin;0.999224858192546
Plenty - Yarrambat;0.999814840444144
Point Cook - East;0.999667084901089
Point Cook - North;0.999734779074074
Point Cook - South;0.999823746522887
Point Nepean;0.998675193871192
Port Melbourne;0.999507480814475
Port Melbourne Industrial;0
Prahran - Windsor;0.998747759291069
Preston - East;0.998604770606504
Preston - West;0.999160931352481
Research - North Warrandyte;0.999615941426995
Reservoir - East;0.998697417289178
Reservoir - West;0.998908360580033
Richmond (Vic.);0.999069617369728
Riddells Creek;0.999605628501022
Ringwood;0.999378318072901
Ringwood East;0.99917861220672
Ringwood North;0.999388753140274
Rockbank - Mount Cottrell;0.999658752328166
Romsey;0.999627158161096
Rosebud - McCrae;0.998978038432053
Rowville - Central;0.999340614654107
Rowville - North;0.999684265000624
Rowville - South;0.999600381322284
Roxburgh Park - Somerton;0.999954369012696
Sandringham - Black Rock;0.999629943346322
Seabrook;0.999522036386663
Seaford (Vic.);0.998802891241652
Seddon - Kingsville;0.999507928707089
Skye - Sandhurst;0.999594049691324
Somerville;0.999002255814233
South Melbourne;0.999583824276817
South Morang (North);0.999637282593935
South Morang (South);0.998935167632286
South Yarra - East;0.999253610372353
South Yarra - West;0.99940005648541
Southbank;0.998159226861467
Springvale;0.99693463404122
Springvale South;0.998731314369574
St Albans - North;0.99824870317469
St Albans - South;0.998013389902454
St Kilda;0.999365733894861
St Kilda East;0.999291159278438
Strathmore;0.999449851929578
Sunbury;0.999550511322043
Sunbury - South;0.999060059860618
Sunshine;0.998495999609124
Sunshine North;0.998370513234262
Sunshine West;0.998901060832108
Surrey Hills (East) - Mont Albert;0.999709012695919
Surrey Hills (West) - Canterbury;0.999504955320472
Sydenham;0.998621483780213
Tarneit;0.999777335483495
Taylors Hill;0.999922389663717
Taylors Lakes;0.999615907642691
Templestowe;0.999398246941318
Templestowe Lower;0.999424862467741
The Basin;0.999482916722973
Thomastown;0.999086627812696
Thornbury;0.999376449585216
Toorak;0.998714955195096
Truganina;0.99958134744163
Tullamarine;0.999672128441199
Upwey - Tecoma;0.998983760389556
Vermont;0.999494207408094
Vermont South;0.999176087434335
Viewbank - Yallambie;0.999246698823743
Wallan;0.999252596897731
Wandin - Seville;0.998918920675012
Wantirna;0.999026036459706
Wantirna South;0.998978495690879
Warrandyte - Wonga Park;0.999483255419487
Watsonia;0.999473002703964
Wattle Glen - Diamond Creek;0.999656552587556
Werribee - East;0.998758432871112
Werribee - South;0.999110812224276
Werribee - West;0.999310211483283
West Footscray - Tottenham;0.999084894071861
Wheelers Hill;0.999460466257484
Whittlesea;0.999500180001356
Williamstown;0.999759407350511
Wollert;0.999756707567624
Wyndham Vale;0.999619585850263
Yarra - North;0.999196321450131
Yarra Valley;0.998965295740492
Yarraville;0.999669773942233
