SA2,FT statistic,FT p-value,FT degrees of freedom
Burwood,34.2447636055083,1,NA
Burwood East,36.5719545009767,0.999000999000999,NA
Cairnlea,11.3064628199299,1,NA
Camberwell,33.9535381486484,1,NA
Campbellfield - Coolaroo,8.92751463066628,1,NA
Carlton,2.97561258864196,1,NA
Carlton North - Princes Hill,6.87186395665814,1,NA
Carnegie,23.8376105909471,1,NA
Caroline Springs,10.9592741681545,1,NA
Carrum - Patterson Lakes,16.6760232167337,1,NA
Carrum Downs,37.1669490769906,1,NA
Caulfield - North,17.036858124435,1,NA
Caulfield - South,29.4501422067108,1,NA
Chelsea - Bonbeach,20.6476856978753,1,NA
Chelsea Heights,16.1165492199771,1,NA
Cheltenham - Highett (East),29.9330355665798,1,NA
Cheltenham - Highett (West),9.24923118292137,1,NA
Chirnside Park,26.9421367859651,1,NA
Clarinda - Oakleigh South,25.4713214519603,1,NA
Clayton,57.3488959664502,0.899100899100899,NA
Clayton South,53.4863045742204,0.933066933066933,NA
Coburg,39.0870837101654,0.999000999000999,NA
Coburg North,12.6624656713321,1,NA
Collingwood,4.17825042397093,1,NA
Craigieburn - Central,13.2013986822679,1,NA
Craigieburn - North,9.06176624666426,1,NA
Craigieburn - South,9.57702737843369,1,NA
Craigieburn - West,10.3637617532898,1,NA
Cranbourne,42.0352678699,0.999000999000999,NA
Cranbourne East,20.8960663442946,1,NA
Cranbourne North,22.7418030241706,1,NA
Cranbourne South,22.0287992200226,1,NA
Cranbourne West,13.5495505237252,1,NA
Croydon - East,27.8331144330306,1,NA
Croydon - West,18.7549681942463,1,NA
Croydon Hills - Warranwood,21.0508487110041,1,NA
Croydon South,6.76304227727742,1,NA
Dandenong,74.2017078913366,0.473526473526474,NA
Dandenong North,56.1792763522888,0.898101898101898,NA
Deer Park - Derrimut,31.4105805319182,1,NA
Delahey,20.489317989607,1,NA
Dingley Village,12.9683128938022,1,NA
Docklands,2.48714588460822,1,NA
Doncaster,82.1041643554543,0.192807192807193,NA
Doncaster East (North),16.4300417591861,1,NA
Doncaster East (South),26.0060756071164,1,NA
Donvale - Park Orchards,21.7378633714937,1,NA
Doreen,24.4728248381686,1,NA
Doveton,12.6319107402744,1,NA
Dromana,23.6899572222604,1,NA
East Melbourne,10.0640734530223,1,NA
Edithvale - Aspendale,14.6387821543344,1,NA
Elsternwick,13.4147460077018,1,NA
Eltham,24.0204257117435,1,NA
Elwood,12.8386640458115,1,NA
Emerald - Cockatoo,31.7729323434604,1,NA
Endeavour Hills - North,18.6212002241246,1,NA
Endeavour Hills - South,14.8533904198208,1,NA
Epping - East,17.0393354784314,1,NA
Epping - South,12.4891970742014,1,NA
Epping - West,11.8731567373195,1,NA
Essendon - Aberfeldie,24.3354665148002,1,NA
Fawkner,10.6886379021526,1,NA
Ferntree Gully (North),21.0821710936106,1,NA
Ferntree Gully (South) - Upper Ferntree Gully,30.3392816848008,1,NA
Fitzroy,17.4689016722242,1,NA
Fitzroy North,12.6123270136451,1,NA
Flemington,9.74534952436801,1,NA
Flemington Racecourse,3.94300462111742,0.929070929070929,NA
Flinders,18.2083225871342,1,NA
Footscray,26.1336509874405,1,NA
Forest Hill,25.2133392995855,1,NA
Frankston,73.1456166998818,0.425574425574426,NA
Frankston North,55.7288160863508,0.936063936063936,NA
Frankston South,17.9879810012628,1,NA
Gisborne,13.6304540959863,1,NA
Gladstone Park - Westmeadows,19.4414625288098,1,NA
Glen Iris - East,17.7859872338577,1,NA
Glen Waverley - East,48.6246618106949,0.994005994005994,NA
Glen Waverley - West,64.5130410609718,0.583416583416583,NA
Glenroy,65.6068998206269,0.743256743256743,NA
Gowanbrae,3.66091155072204,1,NA
Greensborough,18.9452498233484,1,NA
Greenvale - Bulla,8.74242927084003,1,NA
Hadfield,7.33091681786573,1,NA
Hallam,7.62994090869484,1,NA
Hampton,19.8064648128299,1,NA
Hampton Park - Lynbrook,33.8133150807136,1,NA
Hastings - Somers,43.6569860256673,0.997002997002997,NA
Hawthorn,15.7278101786454,1,NA
Hawthorn East,17.695036915148,1,NA
Healesville - Yarra Glen,16.6141271439876,1,NA
Heidelberg - Rosanna,20.773968550482,1,NA
Heidelberg West,21.8047038990313,1,NA
Hillside,18.1909296680189,1,NA
Hoppers Crossing - North,18.647538266204,1,NA
Hoppers Crossing - South,26.4301065506558,1,NA
Hughesdale,13.2299841031006,1,NA
Hurstbridge,62.5838217247593,0.312687312687313,NA
Ivanhoe,16.815818433615,1,NA
Ivanhoe East - Eaglemont,17.1191527704579,1,NA
Keilor,12.0874083225278,1,NA
Keilor Downs,23.4283359786327,1,NA
Keilor East,42.252501005438,0.997002997002997,NA
Kensington (Vic.),6.92549232071888,1,NA
Kew,38.9329090826106,0.997002997002997,NA
Kew East,5.84387370928928,1,NA
Keysborough,41.9633096425568,0.999000999000999,NA
Kilsyth,7.05053563133177,1,NA
Kinglake,5.03417824558762,1,NA
Kings Park (Vic.),21.9824827933312,1,NA
Kingsbury,23.9786085314012,1,NA
Knoxfield - Scoresby,27.3882772873761,1,NA
Koo Wee Rup,14.6693214084675,1,NA
Lalor,45.5548542567533,0.988011988011988,NA
Langwarrin,45.7785462260664,0.987012987012987,NA
Laverton,27.5731026470384,1,NA
Lilydale - Coldstream,25.4015760217443,1,NA
Lynbrook - Lyndhurst,7.58088252279054,1,NA
Lysterfield,6.83578629236,1,NA
Macedon,2.84729825077645,1,NA
Malvern - Glen Iris,25.5429091375887,1,NA
Malvern East,28.2548745437098,1,NA
Maribyrnong,39.8703201655381,0.998001998001998,NA
Meadow Heights,18.205654022405,1,NA
Melbourne,1.31073465496025,1,NA
Melbourne Airport,6.36756792282274,0.895104895104895,NA
Melton,38.6924812447754,1,NA
Melton South,25.5085227562813,1,NA
Melton West,22.2861954380774,1,NA
Mentone,20.367438701472,1,NA
Mernda,14.7664509959851,1,NA
Mickleham - Yuroke,16.746498868698,1,NA
Mill Park - North,18.428563632884,1,NA
Mill Park - South,22.3669161138694,1,NA
Mitcham (Vic.),19.7766202494747,1,NA
Monbulk - Silvan,16.4851764953067,1,NA
Montmorency - Briar Hill,15.0657737972677,1,NA
Montrose,6.30369119227799,1,NA
Moonee Ponds,17.1464189868761,1,NA
Moorabbin - Heatherton,17.7217801343486,1,NA
Mooroolbark,39.583610775801,1,NA
Mordialloc - Parkdale,23.6619796173034,1,NA
Mornington,34.8338530160594,1,NA
Mount Dandenong - Olinda,13.6463408921526,1,NA
Mount Eliza,20.5178760662285,1,NA
Mount Evelyn,13.977177610637,1,NA
Mount Martha,23.3633399584639,1,NA
Mount Waverley - North,25.0114389807701,1,NA
Mount Waverley - South,35.125824702561,1,NA
Mulgrave,37.0919884266831,1,NA
Murrumbeena,9.43016852718486,1,NA
Narre Warren - North East,21.4405507580024,1,NA
Narre Warren - South West,18.5811260723228,1,NA
Narre Warren North,7.90483127325449,1,NA
Narre Warren South (East),6.33210198365039,1,NA
Narre Warren South (West),25.2590357964359,1,NA
Newport,17.9875945709344,1,NA
Niddrie - Essendon West,9.43693728444796,1,NA
Noble Park - East,46.5676434074507,0.982017982017982,NA
Noble Park - West,88.2541622142026,0.108891108891109,NA
Noble Park North,9.1427022724391,1,NA
North Melbourne,7.16259881112563,1,NA
Northcote,22.9865699963819,1,NA
Nunawading,21.0539988468297,1,NA
Oakleigh - Huntingdale,42.0873369375272,0.998001998001998,NA
Ormond - Glen Huntly,20.2580310960345,1,NA
Pakenham - North,24.3760898093276,1,NA
Pakenham - South,34.2366629912966,1,NA
Panton Hill - St Andrews,12.0721944421118,1,NA
Parkville,5.74573536739385,1,NA
Pascoe Vale,33.4490169324041,1,NA
Pascoe Vale South,7.18634018477559,1,NA
Pearcedale - Tooradin,13.8784061951115,1,NA
Plenty - Yarrambat,5.87812612517485,1,NA
Point Cook - East,14.4338045630043,1,NA
Point Cook - North,18.6080251626009,1,NA
Point Cook - South,10.202507048558,1,NA
Point Nepean,45.0598939761055,0.99000999000999,NA
Port Melbourne,24.3487481981034,1,NA
Port Melbourne Industrial,8.37722339831621,0.609390609390609,NA
Prahran - Windsor,29.6788849719641,1,NA
Preston - East,55.7693051894802,0.928071928071928,NA
Preston - West,33.9406038818315,0.999000999000999,NA
Research - North Warrandyte,6.95305253479922,1,NA
Reservoir - East,61.1966043470618,0.847152847152847,NA
Reservoir - West,52.9325077571159,0.957042957042957,NA
Richmond (Vic.),22.685749686245,1,NA
Riddells Creek,9.8316910711779,1,NA
Ringwood,28.505817804614,1,NA
Ringwood East,32.3242025774016,1,NA
Ringwood North,13.7504547463078,1,NA
Rockbank - Mount Cottrell,4.44685445282997,1,NA
Romsey,11.3813688401435,1,NA
Rosebud - McCrae,47.5182153868656,0.987012987012987,NA
Rowville - Central,25.7636744572295,1,NA
Rowville - North,9.36570107021119,1,NA
Rowville - South,12.5358981784092,1,NA
Roxburgh Park - Somerton,8.63069927395357,1,NA
Sandringham - Black Rock,20.1766377246287,1,NA
Seabrook,105.391216736568,0.00899100899100899,NA
Seaford (Vic.),35.3096331054685,1,NA
Seddon - Kingsville,11.2820215990776,1,NA
Skye - Sandhurst,22.372118409465,1,NA
Somerville,35.0151656150515,1,NA
South Melbourne,9.17090984236139,1,NA
South Morang (North),10.4314460052615,1,NA
South Morang (South),24.9196167822599,1,NA
South Yarra - East,10.6165504055329,1,NA
South Yarra - West,5.28194994019342,1,NA
Southbank,4.32644736569831,1,NA
Springvale,135.601955183554,0.000999000999000999,NA
Springvale South,44.3918684349782,0.994005994005994,NA
St Albans - North,59.1403338830697,0.868131868131868,NA
St Albans - South,58.528468823714,0.894105894105894,NA
St Kilda,9.71380582445251,1,NA
St Kilda East,4.44839234441001,1,NA
Strathmore,9.44666816722388,1,NA
Sunbury,13.6279085934486,1,NA
Sunbury - South,52.0869491769872,0.975024975024975,NA
Sunshine,38.2266609987259,0.998001998001998,NA
Sunshine North,41.9694844413986,0.998001998001998,NA
Sunshine West,49.003760906655,0.978021978021978,NA
Surrey Hills (East) - Mont Albert,13.9274045816663,1,NA
Surrey Hills (West) - Canterbury,26.0085680897987,1,NA
Sydenham,34.78181517187,1,NA
Tarneit,28.9301496682296,1,NA
Taylors Hill,9.54606881794084,1,NA
Taylors Lakes,17.9632067976208,1,NA
Templestowe,28.5062122159072,1,NA
Templestowe Lower,21.1488710298464,1,NA
The Basin,6.01342194766674,1,NA
Thomastown,38.9455496502129,0.999000999000999,NA
Thornbury,22.4325619312361,1,NA
Toorak,41.0357313826111,0.996003996003996,NA
Truganina,20.8107132501181,1,NA
Tullamarine,5.72265836741269,1,NA
Upwey - Tecoma,23.2112913367794,1,NA
Vermont,11.9879302048904,1,NA
Vermont South,30.0537696236904,1,NA
Viewbank - Yallambie,27.8677697223806,1,NA
Wallan,28.7183717124272,1,NA
Wandin - Seville,33.1505571909327,1,NA
Wantirna,24.9772928484986,1,NA
Wantirna South,39.7381118042952,0.999000999000999,NA
Warrandyte - Wonga Park,21.4430876701062,1,NA
Watsonia,9.72984408301324,1,NA
Wattle Glen - Diamond Creek,14.4361933120788,1,NA
Werribee - East,45.2262248100199,0.997002997002997,NA
Werribee - South,14.7572240327044,1,NA
Werribee - West,18.952039780095,1,NA
West Footscray - Tottenham,12.382892842802,1,NA
Wheelers Hill,24.2631695881724,1,NA
Whittlesea,13.4786200019862,1,NA
Williamstown,10.5896841562114,1,NA
Wollert,8.09904471977097,1,NA
Wyndham Vale,24.4911486991979,1,NA
Yarra - North,7.82141721015414,1,NA
Yarra Valley,40.9901045631588,0.997002997002997,NA
Yarraville,14.1046142995309,1,NA
