SA2;Cosine similarity
Cheltenham - Highett (West);0.999930661893279
Chirnside Park;0.999329940455729
Clarinda - Oakleigh South;0.99959221586529
Clayton;0.999309993394249
Clayton South;0.998922430520083
Coburg;0.999618355599685
Coburg North;0.999619103514959
Collingwood;0.999924992434752
Craigieburn - Central;0.999507753153382
Craigieburn - North;0.999896312001166
Craigieburn - South;0.99978018673155
Craigieburn - West;0.999822190240072
Cranbourne;0.999110738532932
Cranbourne East;0.999798968796892
Cranbourne North;0.999779631641609
Cranbourne South;0.999593576605004
Cranbourne West;0.999796793070466
Croydon - East;0.999461678671396
Croydon - West;0.999668554548398
Croydon Hills - Warranwood;0.999654845546582
Croydon South;0.999734597039171
Dandenong;0.999187894699672
Dandenong North;0.999469039385216
Deer Park - Derrimut;0.999638301900416
Delahey;0.999410523417194
Dingley Village;0.99976320965751
Docklands;0.999969944373836
Doncaster;0.999325335926403
Doncaster East (North);0.99978650461511
Doncaster East (South);0.999701482225449
Donvale - Park Orchards;0.999713890191356
Doreen;0.999786198969108
Doveton;0.999628764888975
Dromana;0.999649599205458
East Melbourne;0.999815113015861
Edithvale - Aspendale;0.999685924516185
Elsternwick;0.999687813267659
Eltham;0.999700092282386
Elwood;0.99984119246959
Emerald - Cockatoo;0.999512778249294
Endeavour Hills - North;0.999674427398149
Endeavour Hills - South;0.999791930810235
Epping - East;0.999663050751976
Epping - South;0.999698333184523
Epping - West;0.999891949744547
Essendon - Aberfeldie;0.999799302074702
Fawkner;0.999740124629114
Ferntree Gully (North);0.99954730596659
Ferntree Gully (South) - Upper Ferntree Gully;0.999387985474462
Fitzroy;0.99960160407576
Fitzroy North;0.999792175547119
Flemington;0.999715739827898
Flemington Racecourse;0.980150811388346
Flinders;0.999205498215922
Footscray;0.999674997388595
Forest Hill;0.999438793962491
Frankston;0.998760718432458
Frankston North;0.998937609017339
Frankston South;0.999784355936791
Gisborne;0.999775894977446
Gladstone Park - Westmeadows;0.999776783108724
Glen Iris - East;0.999694645030422
Glen Waverley - East;0.999490632874211
Glen Waverley - West;0.999232092131586
Glenroy;0.999167917830025
Gowanbrae;0.999855579252504
Greensborough;0.999766704834581
Greenvale - Bulla;0.999930509937681
Hadfield;0.999826840796569
Hallam;0.999872352818302
Hampton;0.999691720210471
Hampton Park - Lynbrook;0.999670985760908
Hastings - Somers;0.999513341711469
Hawthorn;0.999850107665673
Hawthorn East;0.99967337830051
Healesville - Yarra Glen;0.999683406331878
Heidelberg - Rosanna;0.999610769661552
Heidelberg West;0.999458135207823
Hillside;0.99982144764567
Hoppers Crossing - North;0.999764392495415
Hoppers Crossing - South;0.999649566301932
Hughesdale;0.999551844139191
Hurstbridge;0.999238281543754
Ivanhoe;0.999666024751248
Ivanhoe East - Eaglemont;0.99940500354327
Keilor;0.999733305658614
Keilor Downs;0.999713416145863
Keilor East;0.999631716210411
Kensington (Vic.);0.999927494585372
Kew;0.999582247434482
Kew East;0.999850828146641
Keysborough;0.999639875317828
Kilsyth;0.999801296104058
Kinglake;0.999485478875569
Kings Park (Vic.);0.999587523580074
Kingsbury;0.999331128847213
Knoxfield - Scoresby;0.999568124580291
Koo Wee Rup;0.999712283072096
Lalor;0.999474375671804
Langwarrin;0.999413591316331
Laverton;0.999305662198735
Lilydale - Coldstream;0.999648504918185
Lynbrook - Lyndhurst;0.99990752938031
Lysterfield;0.999758820748158
Macedon;0.999777869766138
Malvern - Glen Iris;0.999696202962326
Malvern East;0.999622401935275
Maribyrnong;0.999043137251596
Meadow Heights;0.999880639968919
Melbourne;0.999997762696672
Melbourne Airport;0.935120359837906
Melton;0.999467623056632
Melton South;0.999743859198775
Melton West;0.999658639088351
Mentone;0.999522483328599
Mernda;0.99975192269738
Mickleham - Yuroke;0.999570648066949
Mill Park - North;0.999743492733297
Mill Park - South;0.99965585635989
Mitcham (Vic.);0.99971517413682
Monbulk - Silvan;0.999466889738958
Montmorency - Briar Hill;0.999719041009682
Montrose;0.999799972031383
Moonee Ponds;0.999745655743439
Moorabbin - Heatherton;0.999419322070923
Mooroolbark;0.999565143809718
Mordialloc - Parkdale;0.99962872580514
Mornington;0.999582536301299
Mount Dandenong - Olinda;0.999608189688599
Mount Eliza;0.999635350614397
Mount Evelyn;0.999646630880888
Mount Martha;0.999562654818062
Mount Waverley - North;0.999628709646691
Mount Waverley - South;0.999547538847356
Mulgrave;0.999580196923904
Murrumbeena;0.999795177210319
Narre Warren - North East;0.999796610452394
Narre Warren - South West;0.999745581896405
Narre Warren North;0.999900180469253
Narre Warren South (East);0.999881462112991
Narre Warren South (West);0.999823300094427
Newport;0.999718219386599
Niddrie - Essendon West;0.999628063721
Noble Park - East;0.999071167837335
Noble Park - West;0.998725678990405
Noble Park North;0.999782186212998
North Melbourne;0.999923423527697
Northcote;0.999744356602985
Nunawading;0.999618073063945
Oakleigh - Huntingdale;0.99953877189799
Ormond - Glen Huntly;0.999606021438952
Pakenham - North;0.999549972134865
Pakenham - South;0.999637833480417
Panton Hill - St Andrews;0.99927819487736
Parkville;0.999821777566392
Pascoe Vale;0.999682941637221
Pascoe Vale South;0.999791661433023
Pearcedale - Tooradin;0.999560328000556
Plenty - Yarrambat;0.999908413068442
Point Cook - East;0.999741357675313
Point Cook - North;0.999797724839422
Point Cook - South;0.999856736830023
Point Nepean;0.999348912057046
Port Melbourne;0.999709552656856
Port Melbourne Industrial;0.857492925712544
Prahran - Windsor;0.999786460704357
Preston - East;0.999213404421643
Preston - West;0.999470777827036
Research - North Warrandyte;0.999754785362716
Reservoir - East;0.999300493661777
Reservoir - West;0.999420351583423
Richmond (Vic.);0.999870050507391
Riddells Creek;0.999712905042622
Ringwood;0.999640680503987
Ringwood East;0.999546862629077
Ringwood North;0.99969112276885
Rockbank - Mount Cottrell;0.999879522262787
Romsey;0.999762412310349
Rosebud - McCrae;0.999563240672335
Rowville - Central;0.999683929604274
Rowville - North;0.999832056187226
Rowville - South;0.999786552840131
Roxburgh Park - Somerton;0.999966214447101
Sandringham - Black Rock;0.999663918836514
Seabrook;0.999780038819114
Seaford (Vic.);0.999378172675796
Seddon - Kingsville;0.999703555092189
Skye - Sandhurst;0.999720444156968
Somerville;0.999495743309325
South Melbourne;0.999821951110185
South Morang (North);0.999734751231054
South Morang (South);0.999323805542322
South Yarra - East;0.999926388326873
South Yarra - West;0.999942439976426
Southbank;0.999970820740014
Springvale;0.99791904120283
Springvale South;0.999079809776378
St Albans - North;0.998932673429394
St Albans - South;0.998705654288752
St Kilda;0.999954383189018
St Kilda East;0.999945120092115
Strathmore;0.999676314141128
Sunbury;0.99974719429325
Sunbury - South;0.999462274306111
Sunshine;0.999009166378692
Sunshine North;0.998907763927577
Sunshine West;0.999296179436351
Surrey Hills (East) - Mont Albert;0.999811910264631
Surrey Hills (West) - Canterbury;0.999642996474729
Sydenham;0.999170169476519
Tarneit;0.99981247621555
Taylors Hill;0.999940185141566
Taylors Lakes;0.999803074710533
Templestowe;0.999716220353468
Templestowe Lower;0.999720967271701
The Basin;0.999684527424419
Thomastown;0.999520503043339
Thornbury;0.999730652848246
Toorak;0.999359151480342
Truganina;0.999666624279525
Tullamarine;0.999884246731039
Upwey - Tecoma;0.999365819253638
Vermont;0.999733143598731
Vermont South;0.999654122478816
Viewbank - Yallambie;0.99958001936736
Wallan;0.999508539704015
Wandin - Seville;0.999395821591978
Wantirna;0.999545723799752
Wantirna South;0.999523676350076
Warrandyte - Wonga Park;0.999684306531647
Watsonia;0.99972247078924
Wattle Glen - Diamond Creek;0.999782820904112
Werribee - East;0.999183145707508
Werribee - South;0.999585880040639
Werribee - West;0.999639094700957
West Footscray - Tottenham;0.999649159835119
Wheelers Hill;0.999767974859879
Whittlesea;0.999719865335081
Williamstown;0.99980901944677
Wollert;0.99981580928334
Wyndham Vale;0.999691494117897
Yarra - North;0.999815795545801
Yarra Valley;0.999410146191501
Yarraville;0.999780723339672
