SA2;FT statistic;FT p-value;FT degrees of freedom
Keysborough;0.136339096891879;0.724275724275724;nan
Kilsyth;0.176907092421691;0.652347652347652;nan
Kinglake;0.00939884533649388;0.936063936063936;nan
Kings Park (Vic.);0.0195239307647738;0.911088911088911;nan
Kingsbury;0.323038730674673;0.585414585414585;nan
Knoxfield - Scoresby;0.158847627671717;0.717282717282717;nan
Koo Wee Rup;0.000107463701802725;1;nan
Lalor;0.00483132372434986;0.932067932067932;nan
Langwarrin;0.0974630543914813;0.737262737262737;nan
Laverton;4.04678082263201e-07;1;nan
Lilydale - Coldstream;0.0212435239983931;0.886113886113886;nan
Lynbrook - Lyndhurst;0.0293242500235937;0.87012987012987;nan
Lysterfield;0.0159410438036861;0.903096903096903;nan
Macedon;0.0262644885092563;0.884115884115884;nan
Malvern - Glen Iris;0.0113214678942235;0.925074925074925;nan
Malvern East;0.0373976930136633;0.864135864135864;nan
Maribyrnong;0.0284423252024924;0.867132867132867;nan
Meadow Heights;9.01371800504425e-05;0.994005994005994;nan
Melbourne;0.0285165877951893;0.846153846153846;nan
Melbourne Airport;0.38242111082665;0.613386613386613;nan
Melton;0.119976798367131;0.732267732267732;nan
Melton South;0.152749270276501;0.733266733266733;nan
Melton West;0.567407564396595;0.460539460539461;nan
Mentone;0.0819655758563003;0.778221778221778;nan
Mernda;0.0657316003178455;0.781218781218781;nan
Mickleham - Yuroke;0.00303189908642368;0.957042957042957;nan
Mill Park - North;0.111485297832759;0.75024975024975;nan
Mill Park - South;0.00476860212329576;0.932067932067932;nan
Mitcham (Vic.);0.113987671558746;0.733266733266733;nan
Monbulk - Silvan;0.0176053039119385;0.91008991008991;nan
Montmorency - Briar Hill;0.28501661331792;0.6003996003996;nan
Montrose;0.241879178849105;0.628371628371628;nan
Moonee Ponds;0.0166760568500773;0.895104895104895;nan
Moorabbin - Heatherton;0.00182350834322999;0.98001998001998;nan
Mooroolbark;0.0951248613754806;0.752247752247752;nan
Mordialloc - Parkdale;0.00789415680477504;0.929070929070929;nan
Mornington;0.0805770993788595;0.806193806193806;nan
Mount Dandenong - Olinda;0.0110699591656543;0.915084915084915;nan
Mount Eliza;0.176209141313132;0.67032967032967;nan
Mount Evelyn;0.000545140850062933;0.978021978021978;nan
Mount Martha;0.107049021530728;0.756243756243756;nan
Mount Waverley - North;0.0114823908534702;0.903096903096903;nan
Mount Waverley - South;0.285867932811404;0.571428571428571;nan
Mulgrave;0.144010449977754;0.696303696303696;nan
Murrumbeena;0.000538532172255523;0.978021978021978;nan
Narre Warren - North East;0.0336436950205413;0.862137862137862;nan
Narre Warren - South West;0.000818127289786055;0.975024975024975;nan
Narre Warren North;0.00774091930218407;0.918081918081918;nan
Narre Warren South (East);0.138528460215743;0.722277722277722;nan
Narre Warren South (West);0.0660464273059135;0.807192807192807;nan
Newport;0.0374209354600085;0.846153846153846;nan
Niddrie - Essendon West;0.0110467390871471;0.927072927072927;nan
Noble Park - East;0.0456893676734762;0.847152847152847;nan
Noble Park - West;0.108462536997422;0.733266733266733;nan
Noble Park North;0.131313233766804;0.696303696303696;nan
North Melbourne;0.000870903532491882;0.977022977022977;nan
Northcote;0.105442949824001;0.747252747252747;nan
Nunawading;0.0296065812575036;0.867132867132867;nan
Oakleigh - Huntingdale;0.155287774033364;0.697302697302697;nan
Ormond - Glen Huntly;0.0979831284078452;0.764235764235764;nan
Pakenham - North;0.432943423311001;0.534465534465534;nan
Pakenham - South;0.00530482464287534;0.955044955044955;nan
Panton Hill - St Andrews;0.00993994185288152;0.933066933066933;nan
Parkville;0.00255298214067524;0.951048951048951;nan
Pascoe Vale;0.201206629415497;0.687312687312687;nan
Pascoe Vale South;0.031284356052057;0.848151848151848;nan
Pearcedale - Tooradin;0.0735082282799581;0.799200799200799;nan
Plenty - Yarrambat;0.20006595569649;0.65034965034965;nan
Point Cook - East;0.00202172309596336;0.962037962037962;nan
Point Cook - North;0.177437694152498;0.654345654345654;nan
Point Cook - South;0.0142399597162754;0.91008991008991;nan
Point Nepean;0.00833719814962174;0.932067932067932;nan
Port Melbourne;0.00336484372004521;0.952047952047952;nan
Port Melbourne Industrial;1.02633403898972;0.364635364635365;nan
Prahran - Windsor;0.061288633101168;0.812187812187812;nan
Preston - East;0.207937345420634;0.636363636363636;nan
Preston - West;0.244485091343257;0.633366633366633;nan
Research - North Warrandyte;0.0197506195498182;0.884115884115884;nan
Reservoir - East;0.518359118185642;0.464535464535465;nan
Reservoir - West;0.69172462398659;0.392607392607393;nan
Richmond (Vic.);0.101351551888857;0.776223776223776;nan
Riddells Creek;0.00795601721979168;0.948051948051948;nan
Ringwood;0.0100461434338745;0.927072927072927;nan
Ringwood East;0.122269201573777;0.735264735264735;nan
Ringwood North;0.00427514320744956;0.964035964035964;nan
Rockbank - Mount Cottrell;0.0254516299443641;0.867132867132867;nan
Romsey;0.128744872129182;0.707292707292707;nan
Rosebud - McCrae;0.0995098532693651;0.75024975024975;nan
Rowville - Central;0.347339263546258;0.554445554445554;nan
Rowville - North;0.0521882734130719;0.826173826173826;nan
Rowville - South;0.17083799672701;0.669330669330669;nan
Roxburgh Park - Somerton;0.0845102150458721;0.78021978021978;nan
Sandringham - Black Rock;0.00981778834035281;0.922077922077922;nan
Seabrook;0.376462387598952;0.510489510489511;nan
Seaford (Vic.);0.266168199280579;0.617382617382617;nan
Seddon - Kingsville;0.0667817145415195;0.787212787212787;nan
Skye - Sandhurst;0.104775563315228;0.784215784215784;nan
Somerville;0.530719761667432;0.476523476523477;nan
South Melbourne;0.000630723121270264;0.99000999000999;nan
South Morang (North);0.0621504472602609;0.81018981018981;nan
South Morang (South);0.0857282589914057;0.791208791208791;nan
South Yarra - East;0.0001084825270138;0.999000999000999;nan
South Yarra - West;0.00703259515873126;0.943056943056943;nan
Southbank;0.000770974033726108;0.98001998001998;nan
Springvale;0.00228570443359375;0.972027972027972;nan
Springvale South;0.0081446001309843;0.934065934065934;nan
St Albans - North;0.103199934666115;0.735264735264735;nan
St Albans - South;0.367603480219376;0.569430569430569;nan
St Kilda;0.00267309280540692;0.948051948051948;nan
St Kilda East;0.0107187966911791;0.94005994005994;nan
Strathmore;0.00990925938811377;0.923076923076923;nan
Sunbury;0.169609027623516;0.686313686313686;nan
Sunbury - South;0.0464663788935919;0.829170829170829;nan
Sunshine;0.138997289951833;0.732267732267732;nan
Sunshine North;0.267548797966275;0.64035964035964;nan
Sunshine West;0.0677638202148843;0.806193806193806;nan
Surrey Hills (East) - Mont Albert;0.0400468603740983;0.82017982017982;nan
Surrey Hills (West) - Canterbury;0.00546230455925482;0.946053946053946;nan
Sydenham;0.0353410159277298;0.846153846153846;nan
Tarneit;0.137903704069545;0.693306693306693;nan
Taylors Hill;0.139869183533955;0.71028971028971;nan
Taylors Lakes;0.0427889005302186;0.854145854145854;nan
Templestowe;0.087273609083195;0.777222777222777;nan
Templestowe Lower;0.054328139211808;0.816183816183816;nan
The Basin;0.00184204240115004;0.976023976023976;nan
Thomastown;0.19595446578446;0.641358641358641;nan
Thornbury;0.0948456684535871;0.742257742257742;nan
Toorak;0.119056417582271;0.74025974025974;nan
Truganina;0.0301091898435248;0.855144855144855;nan
Tullamarine;0.117104030879079;0.719280719280719;nan
Upwey - Tecoma;0.121703454789262;0.735264735264735;nan
Vermont;0.432112058648575;0.525474525474525;nan
Vermont South;0.268873379139945;0.61038961038961;nan
Viewbank - Yallambie;0.287789645140689;0.589410589410589;nan
Wallan;0.213536059153548;0.663336663336663;nan
Wandin - Seville;0.403117573619635;0.519480519480519;nan
Wantirna;0.226955677819754;0.661338661338661;nan
Wantirna South;0.275807033957392;0.605394605394605;nan
Warrandyte - Wonga Park;0.27564587525238;0.609390609390609;nan
Watsonia;0.0417154698916296;0.836163836163836;nan
Wattle Glen - Diamond Creek;0.0807286807806525;0.768231768231768;nan
Werribee - East;0.36682618652481;0.559440559440559;nan
Werribee - South;0.00303899414952792;0.945054945054945;nan
Werribee - West;0.0306115182900787;0.876123876123876;nan
West Footscray - Tottenham;0.0161836377332143;0.894105894105894;nan
Wheelers Hill;0.102936015587189;0.78021978021978;nan
Whittlesea;0.0844771933133207;0.729270729270729;nan
Williamstown;0.00200792752993113;0.972027972027972;nan
Wollert;0.00288814325544384;0.961038961038961;nan
Wyndham Vale;0.410516469706515;0.533466533466533;nan
Yarra - North;0.0038263895294153;0.967032967032967;nan
Yarra Valley;0.0364561860453993;0.864135864135864;nan
Yarraville;0.000864236173255603;0.98001998001998;nan
