SA2,APD,APD%,Population size
Keilor Downs,0.0332619792524288,3.32619792524288,12146
Keilor East,0.0605195786292861,6.05195786292861,23827
Kensington (Vic.),0.0108983499694439,1.08983499694439,9818
Kew,0.0353710991122907,3.53710991122907,21854
Kew East,0.0368686868686869,3.68686868686869,5940
Keysborough,0.0383818287324878,3.83818287324878,24126
Kilsyth,0.0234018967853184,2.34018967853184,8119
Kinglake,0.0281148268718556,2.81148268718556,3379
Kings Park (Vic.),0.0316785628358329,3.16785628358329,12469
Kingsbury,0.03806190528273,3.806190528273,9143
Knoxfield - Scoresby,0.0390002154708037,3.90002154708037,13923
Koo Wee Rup,0.0476335877862595,4.76335877862595,6550
Lalor,0.0382355773861119,3.82355773861119,20766
Langwarrin,0.035353304367711,3.5353304367711,21865
Laverton,0.0353000504286435,3.53000504286435,7932
Lilydale - Coldstream,0.0330578512396694,3.30578512396694,17061
Lynbrook - Lyndhurst,0.0201751866743251,2.01751866743251,13928
Lysterfield,0.0373097692685322,3.73097692685322,6111
Macedon,0.0909688013136289,9.09688013136289,3045
Malvern - Glen Iris,0.029288472145615,2.9288472145615,18130
Malvern East,0.0306948332909137,3.06948332909137,19645
Maribyrnong,0.0373318693384573,3.73318693384573,10929
Meadow Heights,0.0376228841747358,3.76228841747358,13529
Melbourne,0.00324128903571651,0.324128903571651,32086
Melbourne Airport,0.492063492063492,49.2063492063492,63
Melton,0.0340902353708425,3.40902353708425,16867
Melton South,0.0291704216667457,2.91704216667457,21083
Melton West,0.0334796238244514,3.34796238244514,15950
Mentone,0.0302132701421801,3.02132701421801,11816
Mernda,0.0285299167877427,2.85299167877427,15142
Mickleham - Yuroke,0.0290086069493146,2.90086069493146,3137
Mill Park - North,0.0322365630491426,3.22365630491426,16503
Mill Park - South,0.0354888868563066,3.54888868563066,10933
Mitcham (Vic.),0.029144385026738,2.9144385026738,14960
Monbulk - Silvan,0.0636042402826855,6.36042402826855,5094
Montmorency - Briar Hill,0.0562368724168304,5.62368724168304,14759
Montrose,0.021847898599066,2.1847898599066,5996
Moonee Ponds,0.0232969398739044,2.32969398739043,13006
Moorabbin - Heatherton,0.0355097365406644,3.55097365406644,7857
Mooroolbark,0.0388551090019279,3.88551090019279,20229
Mordialloc - Parkdale,0.0309800253122765,3.09800253122765,18173
Mornington,0.0404092795171633,4.04092795171633,21208
Mount Dandenong - Olinda,0.0797284859641049,7.97284859641049,8692
Mount Eliza,0.0691584188848589,6.91584188848589,16267
Mount Evelyn,0.0407193756362402,4.07193756362402,8841
Mount Martha,0.0608539862645566,6.08539862645566,16745
Mount Waverley - North,0.0458515283842795,4.58515283842795,14198
Mount Waverley - South,0.0454845881151235,4.54845881151235,16643
Mulgrave,0.0358424981480426,3.58424981480426,17549
Murrumbeena,0.0221963974433469,2.21963974433469,8605
Narre Warren - North East,0.0318826717678942,3.18826717678942,12546
Narre Warren - South West,0.0301460197833255,3.01460197833255,12738
Narre Warren North,0.0307736144749964,3.07736144749964,7019
Narre Warren South (East),0.0251801473564894,2.51801473564894,12351
Narre Warren South (West),0.0254242715337816,2.54242715337816,15615
Newport,0.0237377775044585,2.37377775044585,16261
Niddrie - Essendon West,0.0334566759173605,3.34566759173605,6486
Noble Park - East,0.0475183823529412,4.75183823529412,10880
Noble Park - West,0.053433734939759,5.3433734939759,16600
Noble Park North,0.0353026987600292,3.53026987600292,6855
North Melbourne,0.00980163360560093,0.980163360560093,17140
Northcote,0.0196561296677711,1.96561296677711,22334
Nunawading,0.0326412270856715,3.26412270856715,10692
Oakleigh - Huntingdale,0.0380694820054088,3.80694820054088,19228
Ormond - Glen Huntly,0.0284016927083333,2.84016927083333,12288
Pakenham - North,0.0311256311256311,3.11256311256311,16835
Pakenham - South,0.0336173152198941,3.36173152198941,26058
Panton Hill - St Andrews,0.0611518790304648,6.11518790304648,4497
Parkville,0.0180013847219017,1.80013847219017,4333
Pascoe Vale,0.0296818784321151,2.96818784321151,21124
Pascoe Vale South,0.0391788985763161,3.91788985763161,9061
Pearcedale - Tooradin,0.029730119786405,2.9730119786405,6929
Plenty - Yarrambat,0.0274098813774041,2.74098813774041,8683
Point Cook - East,0.0461251333096338,4.61251333096338,11252
Point Cook - North,0.0267124240597319,2.67124240597319,21563
Point Cook - South,0.0227390563661951,2.27390563661951,13501
Point Nepean,0.0749879051765844,7.49879051765844,14469
Port Melbourne,0.0291445345261392,2.91445345261392,14308
Port Melbourne Industrial,0.375,37.5,8
Prahran - Windsor,0.0172769620850286,1.72769620850286,16959
Preston - East,0.0366048959048273,3.66048959048273,17484
Preston - West,0.0320449879496563,3.20449879496563,11203
Research - North Warrandyte,0.0610359617288024,6.10359617288024,6062
Reservoir - East,0.0347661188369153,3.47661188369153,23730
Reservoir - West,0.0377559036924072,3.77559036924072,21639
Richmond (Vic.),0.0134275098407093,1.34275098407093,27183
Riddells Creek,0.0479433396894579,4.79433396894579,3671
Ringwood,0.0366050138557711,3.66050138557711,15517
Ringwood East,0.0345219414533846,3.45219414533846,18481
Ringwood North,0.0443580656224991,4.43580656224991,8747
Rockbank - Mount Cottrell,0.0136186770428016,1.36186770428016,1542
Romsey,0.066883586406363,6.6883586406363,8298
Rosebud - McCrae,0.0605642356318666,6.05642356318666,18113
Rowville - Central,0.0389238294898672,3.89238294898672,14310
Rowville - North,0.0265824450585603,2.65824450585603,7599
Rowville - South,0.0390067356992058,3.90067356992058,9947
Roxburgh Park - Somerton,0.0226219812715623,2.26219812715623,20290
Sandringham - Black Rock,0.052312664108261,5.2312664108261,14853
Seabrook,0.0225053078556263,2.25053078556263,4710
Seaford (Vic.),0.0327488572013372,3.27488572013372,14657
Seddon - Kingsville,0.020198440822112,2.0198440822112,8466
Skye - Sandhurst,0.0439723320158103,4.39723320158103,12144
Somerville,0.0382712996166687,3.82712996166687,16174
South Melbourne,0.0147336983573917,1.47336983573917,10045
South Morang (North),0.027031786563353,2.7031786563353,11357
South Morang (South),0.0427841634738186,4.27841634738186,10962
South Yarra - East,0.0116009280742459,1.16009280742459,18102
South Yarra - West,0.0115081768625076,1.15081768625076,4953
Southbank,0.00718698776951204,0.718698776951204,15862
Springvale,0.0609182179460364,6.09182179460364,19124
Springvale South,0.0452843333623618,4.52843333623618,11483
St Albans - North,0.0449336720293537,4.49336720293537,17715
St Albans - South,0.0441937624419376,4.41937624419376,15070
St Kilda,0.00920897284533648,0.920897284533648,21175
St Kilda East,0.00753734411401946,0.753734411401946,14594
Strathmore,0.0519078721210038,5.19078721210038,8727
Sunbury,0.0294067067927773,2.94067067927773,11630
Sunbury - South,0.0343432675637745,3.43432675637745,24226
Sunshine,0.0368818105616094,3.68818105616094,8351
Sunshine North,0.0448650206552022,4.48650206552022,10409
Sunshine West,0.0425747290699059,4.25747290699059,16794
Surrey Hills (East) - Mont Albert,0.027032967032967,2.7032967032967,9100
Surrey Hills (West) - Canterbury,0.0435224042236361,4.35224042236361,14774
Sydenham,0.0471199244570349,4.71199244570349,10590
Tarneit,0.0274867075028762,2.74867075028762,32161
Taylors Hill,0.0216912574322836,2.16912574322836,18164
Taylors Lakes,0.0320619126589276,3.20619126589276,16281
Templestowe,0.0590933262430205,5.90933262430205,15044
Templestowe Lower,0.0605839416058394,6.05839416058394,12330
The Basin,0.0347222222222222,3.47222222222222,3888
Thomastown,0.0335878677844823,3.35878677844823,18727
Thornbury,0.0233611442193087,2.33611442193087,16780
Toorak,0.0373904074265085,3.73904074265085,11634
Truganina,0.0368405684251509,3.68405684251509,20548
Tullamarine,0.0236625514403292,2.36625514403292,5832
Upwey - Tecoma,0.0314862882293195,3.14862882293195,8861
Vermont,0.0345532610918013,3.45532610918013,9782
Vermont South,0.0600614582363349,6.00614582363349,10739
Viewbank - Yallambie,0.0328582503428946,3.28582503428946,16769
Wallan,0.0361994070192374,3.61994070192374,14503
Wandin - Seville,0.0316336848187202,3.16336848187202,6923
Wantirna,0.0399623145167622,3.99623145167622,12737
Wantirna South,0.0425090087338912,4.25090087338912,16373
Warrandyte - Wonga Park,0.0514955626164128,5.14955626164128,9127
Watsonia,0.0405469118340405,4.05469118340405,8484
Wattle Glen - Diamond Creek,0.0311688311688312,3.11688311688312,12705
Werribee - East,0.0380155003677095,3.80155003677095,17677
Werribee - South,0.0245737211634905,2.45737211634905,9970
Werribee - West,0.0351634226955564,3.51634226955564,10892
West Footscray - Tottenham,0.0286568892319568,2.86568892319568,10364
Wheelers Hill,0.0600584054217863,6.00584054217863,18149
Whittlesea,0.0322847682119205,3.22847682119205,7248
Williamstown,0.0384177575412635,3.84177575412635,14056
Wollert,0.0329223033640608,3.29223033640608,8353
Wyndham Vale,0.0299095213538981,2.99095213538981,21331
Yarra - North,0.0277813015349486,2.77813015349486,7883
Yarra Valley,0.0401454748915932,4.01454748915932,14298
Yarraville,0.0275215819375784,2.75215819375784,13553
