SA2,FT statistic,FT p-value,FT degrees of freedom
Surrey Hills (West) - Canterbury,21.4581126527766,1,NA
Sydenham,36.4265140633447,0.998001998001998,NA
Tarneit,30.2697022609293,1,NA
Taylors Hill,9.86019349837768,1,NA
Taylors Lakes,24.0905657878826,1,NA
Templestowe,28.1889556261663,1,NA
Templestowe Lower,21.8390755988143,1,NA
The Basin,5.56405330450185,1,NA
Thomastown,39.6853333863042,1,NA
Thornbury,55.8800279717162,0.889110889110889,NA
Toorak,33.2565296204685,1,NA
Truganina,21.019833822668,1,NA
Tullamarine,7.60207198427791,1,NA
Upwey - Tecoma,21.6242124936108,1,NA
Vermont,14.450019020043,1,NA
Vermont South,30.8385268037868,1,NA
Viewbank - Yallambie,26.6196729300994,1,NA
Wallan,29.0185938755583,1,NA
Wandin - Seville,33.7995004511322,1,NA
Wantirna,25.1707746508882,1,NA
Wantirna South,39.3510806459892,1,NA
Warrandyte - Wonga Park,20.0441632320154,1,NA
Watsonia,11.0016659701029,1,NA
Wattle Glen - Diamond Creek,12.9529354801026,1,NA
Werribee - East,45.3483829088009,0.994005994005994,NA
Werribee - South,14.5156057254895,1,NA
Werribee - West,19.5592242398701,1,NA
West Footscray - Tottenham,71.4340980122633,0.481518481518482,NA
Wheelers Hill,24.7141150672109,1,NA
Whittlesea,13.4886312324856,1,NA
Williamstown,9.14510900103816,1,NA
Wollert,12.2768107449521,1,NA
Wyndham Vale,24.212235981472,1,NA
Yarra - North,117.074486044365,0.000999000999000999,NA
Yarra Valley,40.4172340782396,0.999000999000999,NA
Yarraville,31.1656408139445,1,NA
