75,Cranbourne,1.81873275250789e-26,1
76,Cranbourne East,1.81873275250789e-26,1
77,Cranbourne North,1.81873275250789e-26,1
78,Cranbourne South,1.81873275250789e-26,1
79,Cranbourne West,1.81873275250789e-26,1
80,Croydon - East,1.81873275250789e-26,1
81,Croydon - West,1.81873275250789e-26,1
82,Croydon Hills - Warranwood,1.81873275250789e-26,1
83,Croydon South,1.81873275250789e-26,1
84,Dandenong,1.81873275250789e-26,1
85,Dandenong North,1.81873275250789e-26,1
86,Deer Park - Derrimut,1.81873275250789e-26,1
87,Delahey,1.81873275250789e-26,1
88,Dingley Village,1.81873275250789e-26,1
89,Docklands,1.81873275250789e-26,1
90,Doncaster,1.81873275250789e-26,1
91,Doncaster East (North),1.81873275250789e-26,1
92,Doncaster East (South),1.81873275250789e-26,1
93,Donvale - Park Orchards,1.81873275250789e-26,1
94,Doreen,1.81873275250789e-26,1
95,Doveton,1.81873275250789e-26,1
96,Dromana,1.81873275250789e-26,1
97,East Melbourne,1.81873275250789e-26,1
98,Edithvale - Aspendale,1.81873275250789e-26,1
99,Elsternwick,1.81873275250789e-26,1
100,Eltham,1.81873275250789e-26,1
101,Elwood,1.81873275250789e-26,1
102,Emerald - Cockatoo,1.81873275250789e-26,1
103,Endeavour Hills - North,1.81873275250789e-26,1
104,Endeavour Hills - South,1.81873275250789e-26,1
105,Epping - East,1.81873275250789e-26,1
106,Epping - South,1.81873275250789e-26,1
107,Epping - West,1.81873275250789e-26,1
108,Essendon - Aberfeldie,1.81873275250789e-26,1
109,Fawkner,1.81873275250789e-26,1
110,Ferntree Gully (North),1.81873275250789e-26,1
111,Ferntree Gully (South) - Upper Ferntree Gully,1.81873275250789e-26,1
112,Fitzroy,1.81873275250789e-26,1
113,Fitzroy North,1.81873275250789e-26,1
114,Flemington,1.81873275250789e-26,1
115,Flemington Racecourse,1.81873275250789e-26,1
116,Flinders,1.81873275250789e-26,1
117,Footscray,1.81873275250789e-26,1
118,Forest Hill,1.81873275250789e-26,1
119,Frankston,1.81873275250789e-26,1
120,Frankston North,1.81873275250789e-26,1
121,Frankston South,1.81873275250789e-26,1
122,Gisborne,1.81873275250789e-26,1
123,Gladstone Park - Westmeadows,1.81873275250789e-26,1
124,Glen Iris - East,1.81873275250789e-26,1
125,Glen Waverley - East,1.81873275250789e-26,1
126,Glen Waverley - West,1.81873275250789e-26,1
127,Glenroy,1.81873275250789e-26,1
128,Gowanbrae,1.81873275250789e-26,1
129,Greensborough,1.81873275250789e-26,1
130,Greenvale - Bulla,1.81873275250789e-26,1
131,Hadfield,1.81873275250789e-26,1
132,Hallam,1.81873275250789e-26,1
133,Hampton,1.81873275250789e-26,1
134,Hampton Park - Lynbrook,1.81873275250789e-26,1
135,Hastings - Somers,1.81873275250789e-26,1
136,Hawthorn,1.81873275250789e-26,1
137,Hawthorn East,1.81873275250789e-26,1
138,Healesville - Yarra Glen,1.81873275250789e-26,1
139,Heidelberg - Rosanna,1.81873275250789e-26,1
140,Heidelberg West,1.81873275250789e-26,1
141,Hillside,1.81873275250789e-26,1
142,Hoppers Crossing - North,1.81873275250789e-26,1
143,Hoppers Crossing - South,1.81873275250789e-26,1
144,Hughesdale,1.81873275250789e-26,1
145,Hurstbridge,1.81873275250789e-26,1
146,Ivanhoe,1.81873275250789e-26,1
147,Ivanhoe East - Eaglemont,1.81873275250789e-26,1
148,Keilor,1.81873275250789e-26,1
149,Keilor Downs,1.81873275250789e-26,1
150,Keilor East,1.81873275250789e-26,1
151,Kensington (Vic.),1.81873275250789e-26,1
152,Kew,1.81873275250789e-26,1
153,Kew East,1.81873275250789e-26,1
154,Keysborough,1.81873275250789e-26,1
155,Kilsyth,1.81873275250789e-26,1
156,Kinglake,1.81873275250789e-26,1
157,Kings Park (Vic.),1.81873275250789e-26,1
158,Kingsbury,1.81873275250789e-26,1
159,Knoxfield - Scoresby,1.81873275250789e-26,1
160,Koo Wee Rup,1.81873275250789e-26,1
161,Lalor,1.81873275250789e-26,1
162,Langwarrin,1.81873275250789e-26,1
163,Laverton,1.81873275250789e-26,1
164,Lilydale - Coldstream,1.81873275250789e-26,1
165,Lynbrook - Lyndhurst,1.81873275250789e-26,1
166,Lysterfield,1.81873275250789e-26,1
167,Macedon,1.81873275250789e-26,1
168,Malvern - Glen Iris,1.81873275250789e-26,1
169,Malvern East,1.81873275250789e-26,1
170,Maribyrnong,1.81873275250789e-26,1
171,Meadow Heights,1.81873275250789e-26,1
172,Melbourne,1.81873275250789e-26,1
173,Melbourne Airport,1.81873275250789e-26,1
174,Melton,1.81873275250789e-26,1
175,Melton South,1.81873275250789e-26,1
176,Melton West,1.81873275250789e-26,1
177,Mentone,1.81873275250789e-26,1
178,Mernda,1.81873275250789e-26,1
179,Mickleham - Yuroke,1.81873275250789e-26,1
180,Mill Park - North,1.81873275250789e-26,1
181,Mill Park - South,1.81873275250789e-26,1
182,Mitcham (Vic.),1.81873275250789e-26,1
183,Monbulk - Silvan,1.81873275250789e-26,1
184,Montmorency - Briar Hill,1.81873275250789e-26,1
185,Montrose,1.81873275250789e-26,1
186,Moonee Ponds,1.81873275250789e-26,1
187,Moorabbin - Heatherton,1.81873275250789e-26,1
188,Mooroolbark,1.81873275250789e-26,1
189,Mordialloc - Parkdale,1.81873275250789e-26,1
190,Mornington,1.81873275250789e-26,1
191,Mount Dandenong - Olinda,1.81873275250789e-26,1
192,Mount Eliza,1.81873275250789e-26,1
193,Mount Evelyn,1.81873275250789e-26,1
194,Mount Martha,1.81873275250789e-26,1
195,Mount Waverley - North,1.81873275250789e-26,1
196,Mount Waverley - South,1.81873275250789e-26,1
197,Mulgrave,1.81873275250789e-26,1
198,Murrumbeena,1.81873275250789e-26,1
199,Narre Warren - North East,1.81873275250789e-26,1
200,Narre Warren - South West,1.81873275250789e-26,1
201,Narre Warren North,1.81873275250789e-26,1
202,Narre Warren South (East),1.81873275250789e-26,1
203,Narre Warren South (West),1.81873275250789e-26,1
204,Newport,1.81873275250789e-26,1
205,Niddrie - Essendon West,1.81873275250789e-26,1
206,Noble Park - East,1.81873275250789e-26,1
207,Noble Park - West,1.81873275250789e-26,1
208,Noble Park North,1.81873275250789e-26,1
209,North Melbourne,1.81873275250789e-26,1
210,Northcote,1.81873275250789e-26,1
211,Nunawading,1.81873275250789e-26,1
212,Oakleigh - Huntingdale,1.81873275250789e-26,1
213,Ormond - Glen Huntly,1.81873275250789e-26,1
214,Pakenham - North,1.81873275250789e-26,1
215,Pakenham - South,1.81873275250789e-26,1
216,Panton Hill - St Andrews,1.81873275250789e-26,1
217,Parkville,1.81873275250789e-26,1
218,Pascoe Vale,1.81873275250789e-26,1
219,Pascoe Vale South,1.81873275250789e-26,1
220,Pearcedale - Tooradin,1.81873275250789e-26,1
221,Plenty - Yarrambat,1.81873275250789e-26,1
222,Point Cook - East,1.81873275250789e-26,1
223,Point Cook - North,1.81873275250789e-26,1
224,Point Cook - South,1.81873275250789e-26,1
225,Point Nepean,1.81873275250789e-26,1
226,Port Melbourne,1.81873275250789e-26,1
227,Port Melbourne Industrial,1.81873275250789e-26,1
228,Prahran - Windsor,1.81873275250789e-26,1
229,Preston - East,1.81873275250789e-26,1
230,Preston - West,1.81873275250789e-26,1
231,Research - North Warrandyte,1.81873275250789e-26,1
232,Reservoir - East,1.81873275250789e-26,1
233,Reservoir - West,1.81873275250789e-26,1
234,Richmond (Vic.),1.81873275250789e-26,1
235,Riddells Creek,1.81873275250789e-26,1
236,Ringwood,1.81873275250789e-26,1
237,Ringwood East,1.81873275250789e-26,1
238,Ringwood North,1.81873275250789e-26,1
239,Rockbank - Mount Cottrell,1.81873275250789e-26,1
240,Romsey,1.81873275250789e-26,1
241,Rosebud - McCrae,1.81873275250789e-26,1
242,Rowville - Central,1.81873275250789e-26,1
243,Rowville - North,1.81873275250789e-26,1
244,Rowville - South,1.81873275250789e-26,1
245,Roxburgh Park - Somerton,1.81873275250789e-26,1
246,Sandringham - Black Rock,1.81873275250789e-26,1
247,Seabrook,1.81873275250789e-26,1
248,Seaford (Vic.),1.81873275250789e-26,1
249,Seddon - Kingsville,1.81873275250789e-26,1
250,Skye - Sandhurst,1.81873275250789e-26,1
251,Somerville,1.81873275250789e-26,1
252,South Melbourne,1.81873275250789e-26,1
253,South Morang (North),1.81873275250789e-26,1
254,South Morang (South),1.81873275250789e-26,1
255,South Yarra - East,1.81873275250789e-26,1
256,South Yarra - West,1.81873275250789e-26,1
257,Southbank,1.81873275250789e-26,1
258,Springvale,1.81873275250789e-26,1
259,Springvale South,1.81873275250789e-26,1
260,St Albans - North,1.81873275250789e-26,1
261,St Albans - South,1.81873275250789e-26,1
262,St Kilda,1.81873275250789e-26,1
263,St Kilda East,1.81873275250789e-26,1
264,Strathmore,1.81873275250789e-26,1
265,Sunbury,1.81873275250789e-26,1
266,Sunbury - South,1.81873275250789e-26,1
267,Sunshine,1.81873275250789e-26,1
268,Sunshine North,1.81873275250789e-26,1
269,Sunshine West,1.81873275250789e-26,1
270,Surrey Hills (East) - Mont Albert,1.81873275250789e-26,1
271,Surrey Hills (West) - Canterbury,1.81873275250789e-26,1
272,Sydenham,1.81873275250789e-26,1
273,Tarneit,1.81873275250789e-26,1
274,Taylors Hill,1.81873275250789e-26,1
275,Taylors Lakes,1.81873275250789e-26,1
276,Templestowe,1.81873275250789e-26,1
277,Templestowe Lower,1.81873275250789e-26,1
278,The Basin,1.81873275250789e-26,1
279,Thomastown,1.81873275250789e-26,1
280,Thornbury,1.81873275250789e-26,1
281,Toorak,1.81873275250789e-26,1
282,Truganina,1.81873275250789e-26,1
283,Tullamarine,1.81873275250789e-26,1
284,Upwey - Tecoma,1.81873275250789e-26,1
285,Vermont,1.81873275250789e-26,1
286,Vermont South,1.81873275250789e-26,1
287,Viewbank - Yallambie,1.81873275250789e-26,1
288,Wallan,1.81873275250789e-26,1
289,Wandin - Seville,1.81873275250789e-26,1
290,Wantirna,1.81873275250789e-26,1
291,Wantirna South,1.81873275250789e-26,1
292,Warrandyte - Wonga Park,1.81873275250789e-26,1
293,Watsonia,1.81873275250789e-26,1
294,Wattle Glen - Diamond Creek,1.81873275250789e-26,1
295,Werribee - East,1.81873275250789e-26,1
296,Werribee - South,1.81873275250789e-26,1
297,Werribee - West,1.81873275250789e-26,1
298,West Footscray - Tottenham,1.81873275250789e-26,1
299,Wheelers Hill,1.81873275250789e-26,1
300,Whittlesea,1.81873275250789e-26,1
301,Williamstown,1.81873275250789e-26,1
302,Wollert,1.81873275250789e-26,1
303,Wyndham Vale,1.81873275250789e-26,1
304,Yarra - North,1.81873275250789e-26,1
305,Yarra Valley,1.81873275250789e-26,1
306,Yarraville,1.81873275250789e-26,1
