SA2;Cosine similarity
Coburg;0.999997552098156
Coburg North;0.999994472776044
Collingwood;0.999998852235686
Craigieburn - Central;0.999999704838703
Craigieburn - North;0.999997237854354
Craigieburn - South;0.999998526408541
Craigieburn - West;0.999999683105515
Cranbourne;0.999996859393
Cranbourne East;0.999994466928578
Cranbourne North;0.999998104399528
Cranbourne South;0.999978019171721
Cranbourne West;0.999996730858512
Croydon - East;0.999982143267617
Croydon - West;0.999997235245365
Croydon Hills - Warranwood;0.999999598330991
Croydon South;0.999998134213007
Dandenong;0.99999961012899
Dandenong North;0.999999128338921
Deer Park - Derrimut;0.999999975568787
Delahey;0.999992732014968
Dingley Village;0.999999080642419
Docklands;0.999999714630948
Doncaster;0.999997771702083
Doncaster East (North);0.999995917041312
Doncaster East (South);0.99999778605859
Donvale - Park Orchards;0.999989133052758
Doreen;0.999997370859617
Doveton;0.999997152647634
Dromana;0.999999133556155
East Melbourne;0.999995615541804
Edithvale - Aspendale;0.999997779542063
Elsternwick;0.99999404531111
Eltham;0.999998516246187
Elwood;0.999999999162967
Emerald - Cockatoo;0.999995473914639
Endeavour Hills - North;0.999999747789139
Endeavour Hills - South;0.99999791430258
Epping - East;0.99999851069887
Epping - South;0.999996878960929
Epping - West;0.999998983888098
Essendon - Aberfeldie;0.999994036251978
Fawkner;0.999999806910168
Ferntree Gully (North);0.999999869194995
Ferntree Gully (South) - Upper Ferntree Gully;0.999998958637388
Fitzroy;0.999999158535114
Fitzroy North;0.999999261999614
Flemington;0.999997598715461
Flemington Racecourse;0.998556974406306
Flinders;0.999998881931258
Footscray;0.99999756634027
Forest Hill;0.999993865659374
Frankston;0.999995364282186
Frankston North;0.999999999990063
Frankston South;0.999999713705792
Gisborne;0.999999997996224
Gladstone Park - Westmeadows;0.999980481094731
Glen Iris - East;0.999999934882083
Glen Waverley - East;0.999976999231977
Glen Waverley - West;0.999982227394402
Glenroy;0.999996969235813
Gowanbrae;0.999999616543556
Greensborough;0.999999064953685
Greenvale - Bulla;0.99999976429318
Hadfield;0.99997173186098
Hallam;0.99999995101492
Hampton;0.999999927003084
Hampton Park - Lynbrook;0.999999999205735
Hastings - Somers;0.999998453245282
Hawthorn;0.99999984247069
Hawthorn East;0.999999449807229
Healesville - Yarra Glen;0.99999789485246
Heidelberg - Rosanna;0.999999057807457
Heidelberg West;0.999999976713137
Hillside;0.999988666074111
Hoppers Crossing - North;0.999995640326118
Hoppers Crossing - South;0.99999430113171
Hughesdale;0.999995217167766
Hurstbridge;0.999975949446163
Ivanhoe;0.999999630798247
Ivanhoe East - Eaglemont;0.999997919741737
Keilor;0.999999273632965
Keilor Downs;0.999998292505391
Keilor East;0.999997494541498
Kensington (Vic.);0.999999997567949
Kew;0.99999685837367
Kew East;0.999997716924968
Keysborough;0.999997279716506
Kilsyth;0.999989346369398
Kinglake;0.999998652348618
Kings Park (Vic.);0.999999241450262
Kingsbury;0.999982990001261
Knoxfield - Scoresby;0.999994513242522
Koo Wee Rup;0.9999999921753
Lalor;0.99999988796493
Langwarrin;0.99999785218987
Laverton;0.999999999975383
Lilydale - Coldstream;0.999999399401336
Lynbrook - Lyndhurst;0.999998968168104
Lysterfield;0.999998742876614
Macedon;0.999995807173724
Malvern - Glen Iris;0.999999697092426
Malvern East;0.999999080219149
Maribyrnong;0.999998743642042
Meadow Heights;0.999999996790093
Melbourne;0.999999557706438
Melbourne Airport;0.994691793826551
Melton;0.999996563809516
Melton South;0.999996485381534
Melton West;0.999982830594735
Mentone;0.999996649025594
Mernda;0.999997895909032
Mickleham - Yuroke;0.999999513518508
Mill Park - North;0.999996729412891
Mill Park - South;0.999999789610004
Mitcham (Vic.);0.999996308435409
Monbulk - Silvan;0.999998360305584
Montmorency - Briar Hill;0.99999062435475
Montrose;0.99998025286803
Moonee Ponds;0.999999375664181
Moorabbin - Heatherton;0.999999888053216
Mooroolbark;0.999997738289967
Mordialloc - Parkdale;0.999999789669786
Mornington;0.999998172438785
Mount Dandenong - Olinda;0.999999385506745
Mount Eliza;0.999994728249882
Mount Evelyn;0.999999970379306
Mount Martha;0.999996906570517
Mount Waverley - North;0.999999611466926
Mount Waverley - South;0.999991796416723
Mulgrave;0.999996023201731
Murrumbeena;0.999999969391012
Narre Warren - North East;0.999998700773381
Narre Warren - South West;0.999999968826499
Narre Warren North;0.99999946043985
Narre Warren South (East);0.999994529797505
Narre Warren South (West);0.999997938624984
Newport;0.999998877051514
Niddrie - Essendon West;0.999999177054073
Noble Park - East;0.999997996052116
Noble Park - West;0.999996899427961
Noble Park North;0.999990667202025
North Melbourne;0.999999974880876
Northcote;0.999997704598097
Nunawading;0.9999986617928
Oakleigh - Huntingdale;0.999996111663927
Ormond - Glen Huntly;0.999996128822273
Pakenham - North;0.99998757068548
Pakenham - South;0.999999901873339
Panton Hill - St Andrews;0.999998942088231
Parkville;0.99999971163165
Pascoe Vale;0.999995381881633
Pascoe Vale South;0.999998314638738
Pearcedale - Tooradin;0.999994847639595
Plenty - Yarrambat;0.999988786935892
Point Cook - East;0.999999914127471
Point Cook - North;0.999995993194043
Point Cook - South;0.999999484379613
Point Nepean;0.999999722461446
Port Melbourne;0.999999885907323
Port Melbourne Industrial;0.903737838893539
Prahran - Windsor;0.999998229230849
Preston - East;0.999994272074503
Preston - West;0.99998941919986
Research - North Warrandyte;0.999998427610759
Reservoir - East;0.999989467264291
Reservoir - West;0.999984602120743
Richmond (Vic.);0.999998166507066
Riddells Creek;0.999998948192578
Ringwood;0.999999688707116
Ringwood East;0.999996809651451
Ringwood North;0.999999762518614
Rockbank - Mount Cottrell;0.999991919050569
Romsey;0.999992529655989
Rosebud - McCrae;0.999997372377237
Rowville - Central;0.999988333458513
Rowville - North;0.999996658795467
Rowville - South;0.999991736738103
Roxburgh Park - Somerton;0.999997965561023
Sandringham - Black Rock;0.999999679025078
Seabrook;0.999960675256791
Seaford (Vic.);0.999991216260601
Seddon - Kingsville;0.99999612442899
Skye - Sandhurst;0.99999587039042
Somerville;0.999984228555581
South Melbourne;0.999999969188143
South Morang (North);0.999997338430367
South Morang (South);0.999996253192239
South Yarra - East;0.999999997080559
South Yarra - West;0.999999305103814
Southbank;0.999999975883343
Springvale;0.999999943729469
Springvale South;0.999999660877222
St Albans - North;0.999997212774765
St Albans - South;0.99998832074877
St Kilda;0.999999937437313
St Kilda East;0.999999636618882
Strathmore;0.999999446827924
Sunbury;0.999992919999657
Sunbury - South;0.999999075048191
Sunshine;0.999991904513404
Sunshine North;0.999987682588233
Sunshine West;0.999998065486786
Surrey Hills (East) - Mont Albert;0.999997868997465
Surrey Hills (West) - Canterbury;0.999999822624375
Sydenham;0.999998406740464
Tarneit;0.999997913747033
Taylors Hill;0.999996234557282
Taylors Lakes;0.999998726785208
Templestowe;0.999997213381975
Templestowe Lower;0.999997885344375
The Basin;0.999999771065074
Thomastown;0.999994938259189
Thornbury;0.999997255496599
Toorak;0.999995158897926
Truganina;0.999999293516385
Tullamarine;0.999990197737754
Upwey - Tecoma;0.999993335004204
Vermont;0.999978489500849
Vermont South;0.999988025318102
Viewbank - Yallambie;0.999991699228341
Wallan;0.999992896288686
Wandin - Seville;0.999971589898897
Wantirna;0.99999143021053
Wantirna South;0.999991952490651
Warrandyte - Wonga Park;0.999985498554779
Watsonia;0.999997601671815
Wattle Glen - Diamond Creek;0.999996919949919
Werribee - East;0.999990014666033
Werribee - South;0.999999851399189
Werribee - West;0.999998642520984
West Footscray - Tottenham;0.999999241902279
Wheelers Hill;0.999997259930433
Whittlesea;0.999994349136629
Williamstown;0.999999930217998
Wollert;0.999999832658577
Wyndham Vale;0.999990666185711
Yarra - North;0.999999762532955
Yarra Valley;0.999998774343514
Yarraville;0.999999969073443
