SA2,FT statistic,FT p-value,FT degrees of freedom
Montrose,8.00595681749051,0.999999999995982,49
Moonee Ponds,4.46031974335812,1,49
Moorabbin - Heatherton,3.18139979938559,1,49
Mooroolbark,9.20851560211315,0.999999999930174,49
Mordialloc - Parkdale,2.69846948193417,1,49
Mornington,5.51625197532934,0.999999999999999,49
Mount Dandenong - Olinda,0.947424707850055,1,49
Mount Eliza,4.17593944242942,1,49
Mount Evelyn,8.19994459554916,0.999999999993415,49
Mount Martha,2.52329387600033,1,49
Mount Waverley - North,6.26471046579993,0.999999999999977,49
Mount Waverley - South,6.45164101297816,0.999999999999957,49
Mulgrave,8.98286244188702,0.999999999957661,49
Murrumbeena,0.824428795868981,1,49
Narre Warren,5.94898269998497,0.999999999999993,49
Narre Warren North,2.06171210602156,1,49
Narre Warren South,10.6580749245773,0.999999998741838,49
Newport,3.1505313961772,1,49
Niddrie - Essendon West,0.227691819672805,1,49
Noble Park,1.97270574311201,1,49
Noble Park North,1.40629524800015,1,49
Northcote,6.26229723402553,0.999999999999977,49
North Melbourne,1.33013308685333,1,49
Nunawading,2.79733981007843,1,49
Oakleigh - Huntingdale,4.81504969078351,1,49
Ormond - Glen Huntly,4.31319061636694,1,49
Pakenham - North,3.53304484202709,1,49
Pakenham - South,7.59291202521434,0.999999999998663,49
Panton Hill - St Andrews,5.63248714114279,0.999999999999998,49
Parkville,2.41531484127699,1,49
Pascoe Vale,5.59113962310614,0.999999999999998,49
Pascoe Vale South,2.93183501287869,1,49
Pearcedale - Tooradin,10.6167754977531,0.999999998833297,49
Plenty - Yarrambat,26.0372486388616,0.997122040351049,49
Point Cook,9.84821997678118,0.999999999733136,49
Point Nepean,3.97496660045766,1,49
Port Melbourne,2.39577575089339,1,49
Port Melbourne Industrial,28,0.993126449729622,49
Prahran - Windsor,1.38237638413602,1,49
Preston,18.8784903343986,0.999968903122649,49
Research - North Warrandyte,2.10257922944836,1,49
Reservoir - East,2.22093491278034,1,49
Reservoir - West,6.49673396675741,0.99999999999995,49
Richmond (Vic.),3.8902710799306,1,49
Riddells Creek,1.7938116931077,1,49
Ringwood,4.14256407728577,1,49
Ringwood East,5.49754646641548,0.999999999999999,49
Ringwood North,4.13561483134221,1,49
Rockbank - Mount Cottrell,6.17662350913715,0.999999999999983,49
Romsey,1.94225167662001,1,49
Rosebud - McCrae,3.07161553780939,1,49
Rowville - Central,7.47241512599086,0.999999999999043,49
Rowville - North,1.40405202038164,1,49
Rowville - South,3.71939720321313,1,49
Roxburgh Park - Somerton,18.0198677863792,0.999985103625936,49
Sandringham - Black Rock,6.47803613793059,0.999999999999953,49
Seabrook,1.37891818565229,1,49
Seaford (Vic.),2.58796291471984,1,49
Seddon - Kingsville,2.65271421103517,1,49
Skye - Sandhurst,3.48183249548473,1,49
Somerville,9.2479938775544,0.999999999923903,49
Southbank,0.317910646637283,1,49
South Melbourne,2.00082171627993,1,49
South Morang,20.2765806438984,0.999907234754172,49
South Yarra - East,8.58743739698751,0.999999999983033,49
South Yarra - West,2.08432016391433,1,49
Springvale,1.42330367609281,1,49
Springvale South,1.6757847392937,1,49
St Albans - North,2.54358781773023,1,49
St Albans - South,4.0410841113406,1,49
St Kilda,3.87011289490124,1,49
St Kilda East,5.78638282610699,0.999999999999996,49
Strathmore,58.1211988508902,0.174601399319856,49
Sunbury,4.85556298241521,1,49
Sunbury - South,6.44102603173347,0.999999999999959,49
Sunshine,4.96362932143826,1,49
Sunshine North,1.78940020136164,1,49
Sunshine West,14.7271874860083,0.999999496854053,49
Surrey Hills (East) - Mont Albert,1.67766674656154,1,49
Surrey Hills (West) - Canterbury,4.56240174701249,1,49
Sydenham,0.750322047634515,1,49
Tarneit,16.4757387882011,0.999996561995637,49
Taylors Hill,2.95299017931212,1,49
Taylors Lakes,3.65907983994761,1,49
Templestowe,11.5802385302511,0.999999993802298,49
Templestowe Lower,7.38886386574689,0.999999999999244,49
Thomastown,4.2198287101931,1,49
Thornbury,18.8040772152905,0.999970764735691,49
Toorak,8.71210778808955,0.999999999977241,49
Truganina,1.01567059386273,1,49
Tullamarine,2.39395524041048,1,49
Upwey - Tecoma,6.50936454604568,0.999999999999948,49
Vermont,5.19778083848292,1,49
Vermont South,2.81572310483451,1,49
Viewbank - Yallambie,10.1710696547568,0.999999999495631,49
Wallan,4.14887129492651,1,49
Wandin - Seville,4.98975394165506,1,49
Wantirna,6.16920123082093,0.999999999999984,49
Wantirna South,14.033223605747,0.999999785767969,49
Warrandyte - Wonga Park,7.45526476862133,0.999999999999088,49
Watsonia,2.53334991909775,1,49
Wattle Glen - Diamond Creek,13.8949969605832,0.999999820521938,49
Werribee,18.7649988641172,0.999971701603706,49
Werribee - South,8.16116180944238,0.999999999994027,49
West Footscray - Tottenham,4.82997501881647,1,49
Wheelers Hill,16.0724905989299,0.999997733288357,49
Whittlesea,24.4646444142822,0.998699655472257,49
Williamstown,4.51258340405883,1,49
Wyndham Vale,10.1157574136061,0.999999999546933,49
Yarra - North,0.664953255163862,1,49
Yarra Valley,12.1455606273975,0.999999984769147,49
Yarraville,3.10722820223967,1,49
