SA2,Cosine similarity
Moonee Ponds,0.999899189467558
Moorabbin - Heatherton,0.999885842980212
Mooroolbark,0.999875425011825
Mordialloc - Parkdale,0.99986341983747
Mornington,0.999669375863895
Mount Dandenong - Olinda,0.997961354115008
Mount Eliza,0.996717261814461
Mount Evelyn,0.999830076733121
Mount Martha,0.998908677494204
Mount Waverley - North,0.999724531910294
Mount Waverley - South,0.999677370437743
Mulgrave,0.999909891266639
Murrumbeena,0.999953126488338
Narre Warren,0.999971553320749
Narre Warren North,0.999839070766879
Narre Warren South,0.999979458645869
Newport,0.999937909418704
Niddrie - Essendon West,0.99915524448145
Noble Park,0.999976911574981
Noble Park North,0.999979979257044
North Melbourne,0.999982329857566
Northcote,0.999880306439571
Nunawading,0.99989084677376
Oakleigh - Huntingdale,0.999927249229119
Ormond - Glen Huntly,0.999952673170873
Pakenham - North,0.999930157131204
Pakenham - South,0.999955395814854
Panton Hill - St Andrews,0.997817360152849
Parkville,0.999861820918951
Pascoe Vale,0.999547968511492
Pascoe Vale South,0.999639101672836
Pearcedale - Tooradin,0.999842051194908
Plenty - Yarrambat,0.999919704428111
Point Cook,0.999990361986012
Point Nepean,0.997069541318436
Port Melbourne,0.999939809829851
Port Melbourne Industrial,NaN
Prahran - Windsor,0.999905772855716
Preston,0.999881622573128
Research - North Warrandyte,0.998885916708959
Reservoir - East,0.99996745186371
Reservoir - West,0.999847530652686
Richmond (Vic.),0.999956895532735
Riddells Creek,0.999659105263559
Ringwood,0.9999384589487
Ringwood East,0.999808656394822
Ringwood North,0.999506018234592
Rockbank - Mount Cottrell,0.999652356807746
Romsey,0.9994675901966
Rosebud - McCrae,0.999288139495476
Rowville - Central,0.999899203309881
Rowville - North,0.999910411554853
Rowville - South,0.999929470525631
Roxburgh Park - Somerton,0.999989033254829
Sandringham - Black Rock,0.998231489308927
Seabrook,0.9999455569017
Seaford (Vic.),0.99993834948914
Seddon - Kingsville,0.999992359313781
Skye - Sandhurst,0.999913218420617
Somerville,0.999886045336006
South Melbourne,0.999942934000394
South Morang,0.999962826725577
South Yarra - East,0.999851690564405
South Yarra - West,0.999906389748959
Southbank,0.999989140604082
Springvale,0.999972186670427
Springvale South,0.99997014053052
St Albans - North,0.999975251722447
St Albans - South,0.999890272793071
St Kilda,0.999922124547363
St Kilda East,0.999936331671163
Strathmore,0.999210892498505
Sunbury,0.999942371644112
Sunbury - South,0.999956090152984
Sunshine,0.999888143848469
Sunshine North,0.999970920211243
Sunshine West,0.999954739323776
Surrey Hills (East) - Mont Albert,0.999895237109434
Surrey Hills (West) - Canterbury,0.999331257585447
Sydenham,0.999968602372692
Tarneit,0.99995518431059
Taylors Hill,0.999983538056297
Taylors Lakes,0.999956148764821
Templestowe,0.999488617886442
Templestowe Lower,0.999323369851682
Thomastown,0.999936683198682
Thornbury,0.999852538342951
Toorak,0.999478657496519
Truganina,0.999995004508157
Tullamarine,0.999900319093452
Upwey - Tecoma,0.999806858835183
Vermont,0.998934496902651
Vermont South,0.997611330842354
Viewbank - Yallambie,0.999555325671123
Wallan,0.999894411048558
Wandin - Seville,0.999736575610092
Wantirna,0.999871849289415
Wantirna South,0.999839506064943
Warrandyte - Wonga Park,0.999662933985759
Watsonia,0.999567222869301
Wattle Glen - Diamond Creek,0.999884563848598
Werribee,0.999948534790682
Werribee - South,0.999784263483798
West Footscray - Tottenham,0.999921663101193
Wheelers Hill,0.998296499015162
Whittlesea,0.999334112309862
Williamstown,0.999666936836078
Wyndham Vale,0.999971804692443
Yarra - North,0.999950477971208
Yarra Valley,0.999908189346517
Yarraville,0.999932948762902
