SA2,APD,APD%,Population size
Deer Park - Derrimut,0.00836684183606144,0.836684183606143,20731
Delahey,0.0164056491635058,1.64056491635058,7982
Dingley Village,0.0382289372297417,3.82289372297417,9923
Docklands,0.00539575857853511,0.539575857853511,4715
Doncaster,0.0289844872048526,2.89844872048526,17857
Doncaster East,0.0312882261829102,3.12882261829102,26230
Donvale - Park Orchards,0.0431196227853702,4.31196227853702,14790
Doveton,0.0135097482556483,1.35097482556483,9503
Dromana,0.0625840849161906,6.25840849161906,8177
East Melbourne,0.005822048750323,0.5822048750323,4059
Edithvale - Aspendale,0.0285120956360742,2.85120956360742,11385
Elsternwick,0.0384994372698031,3.84994372698031,9759
Eltham,0.0250782265872053,2.50782265872053,22225
Elwood,0.0119382035870258,1.19382035870258,13076
Emerald - Cockatoo,0.030039476300268,3.0039476300268,16526
Endeavour Hills,0.0161999829645052,1.61999829645052,24973
Epping,0.0145002380384068,1.45002380384068,25730
Essendon - Aberfeldie,0.0295147314096479,2.95147314096479,23230
Fawkner,0.068398257794972,6.8398257794972,11731
Ferntree Gully,0.0176567845546364,1.76567845546364,26876
Fitzroy,0.00235649979521167,0.235649979521167,8081
Fitzroy North,0.00454823831545684,0.454823831545684,10660
Flemington,0.00949020320802586,0.949020320802586,8260
Flemington Racecourse,0.143569292123629,14.3569292123629,51
Flinders,0.107208716337599,10.7208716337599,4678
Footscray,0.00853691483681784,0.853691483681783,11141
Forest Hill,0.0321975495203358,3.21975495203358,9578
Frankston,0.0189119230446864,1.89119230446864,19885
Frankston North,0.0206377315192256,2.06377315192256,17884
Frankston South,0.0256493464326237,2.56493464326237,16648
Gisborne,0.027199758602072,2.7199758602072,10640
Gladstone Park - Westmeadows,0.0161793935103392,1.61793935103392,16467
Glen Iris - East,0.0342087504422425,3.42087504422425,15426
Glen Waverley - East,0.02331220022651,2.331220022651,19821
Glen Waverley - West,0.0186014768530822,1.86014768530822,17381
Glenroy - Hadfield,0.0337315206366567,3.37315206366567,25723
Greensborough,0.0200237015218177,2.00237015218177,19421
Greenvale - Bulla,0.0121588731958573,1.21588731958573,11794
Hallam,0.00526178405118986,0.526178405118986,9616
Hampton,0.0344256165531469,3.44256165531469,15936
Hampton Park - Lynbrook,0.00958961670547416,0.958961670547416,22997
Hastings - Somers,0.0228352070179695,2.28352070179695,18117
Hawthorn,0.0154578762216973,1.54578762216973,18676
Hawthorn East,0.029166465901276,2.9166465901276,12597
Healesville - Yarra Glen,0.0422568108242941,4.22568108242941,12032
Heidelberg - Rosanna,0.0275220656462401,2.75220656462401,12763
Heidelberg West,0.0202297759898258,2.02297759898258,12516
Hillside,0.0100345087529678,1.00345087529678,15067
Hoppers Crossing - North,0.0161573825208454,1.61573825208454,18296
Hoppers Crossing - South,0.0149785868783256,1.49785868783256,17682
Hughesdale,0.0176875348943812,1.76875348943812,6715
Hurstbridge,0.0275229510239688,2.75229510239688,3439
Ivanhoe,0.01995926672828,1.995926672828,10552
Ivanhoe East - Eaglemont,0.0626269040417591,6.26269040417591,7390
Keilor,0.0306230826455233,3.06230826455233,8014
Keilor Downs,0.0147577686224101,1.47577686224101,12947
Keilor East,0.0429045613036867,4.29045613036867,23001
Kensington,0.0151444713224228,1.51444713224228,9217
Kew,0.0311569733415539,3.11569733415539,21591
Kew East,0.0325593557061147,3.25593557061147,6061
Keysborough,0.00767302309918707,0.767302309918707,19304
Kilsyth,0.0213454761194097,2.13454761194097,7885
Kinglake,0.0299887238918028,2.99887238918028,3286
Kings Park (Vic.),0.0084096169820611,0.84096169820611,12757
Kingsbury,0.00667920965205215,0.667920965205215,8648
Knoxfield - Scoresby,0.0217120083513669,2.17120083513669,12652
Koo Wee Rup,0.0276918592590937,2.76918592590937,6173
Lalor,0.0092735604811766,0.92735604811766,19102
Langwarrin,0.0210424815669224,2.10424815669224,22089
Laverton,0.00837410881848484,0.837410881848484,4866
Lilydale - Coldstream,0.0203425880154618,2.03425880154618,17168
Lynbrook - Lyndhurst,0.00822851723952529,0.822851723952529,11197
Lysterfield,0.0115003162063199,1.15003162063199,6349
Macedon,0.0975220795561582,9.75220795561582,3074
Malvern - Glen Iris,0.0210297359627103,2.10297359627103,17998
Malvern East,0.0343608239192452,3.43608239192451,19080
Maribyrnong,0.00997630463094287,0.997630463094287,9474
Meadow Heights,0.00784921602783168,0.784921602783168,14366
Melbourne,0.00742131349150302,0.742131349150302,16616
Melbourne Airport,0.337481333997013,33.7481333997013,41
Melton,0.0124134220329792,1.24134220329792,16754
Melton South,0.0155167700634305,1.55167700634305,14725
Melton West,0.0123602437123692,1.23602437123692,13438
Mentone,0.0271889703190726,2.71889703190726,10797
Mill Park - North,0.0150106214932987,1.50106214932987,17777
Mill Park - South,0.0155223457088683,1.55223457088683,11809
Mitcham (Vic.),0.0206373532671549,2.06373532671549,14214
Monbulk - Silvan,0.039160225101385,3.9160225101385,5284
Montmorency - Briar Hill,0.0266343367249601,2.66343367249601,14922
Montrose,0.0188786444630643,1.88786444630643,6230
Moonee Ponds,0.0191786160947267,1.91786160947267,12725
Moorabbin - Heatherton,0.0218892708507714,2.18892708507714,7524
Mooroolbark,0.022221118446149,2.2221118446149,20007
Mordialloc - Parkdale,0.0221852960774233,2.21852960774233,17664
Mornington,0.0316088349418397,3.16088349418397,20882
Mount Dandenong - Olinda,0.0575136258291687,5.75136258291687,9184
Mount Eliza,0.0708613757847565,7.08613757847565,16041
Mount Evelyn,0.0233814866892657,2.33814866892657,9039
Mount Martha,0.0467728628038565,4.67728628038565,15787
Mount Waverley - North,0.0243325750168209,2.43325750168209,14547
Mount Waverley - South,0.0258741916279625,2.58741916279625,16538
Mulgrave,0.0168388697636593,1.68388697636593,17173
Murrumbeena,0.0124623456371951,1.24623456371951,8261
Narre Warren,0.0105506098290117,1.05506098290117,24818
Narre Warren North,0.0199790645465786,1.99790645465786,6563
Narre Warren South,0.00861655059473127,0.861655059473127,27964
Newport,0.0164248103568182,1.64248103568182,15268
Niddrie - Essendon West,0.0319802380770998,3.19802380770998,6069
Noble Park,0.00760025024740345,0.760025024740345,26632
Noble Park North,0.00642325133898758,0.642325133898758,7073
North Melbourne,0.0063220446361507,0.63220446361507,12911
Northcote,0.0199172920362708,1.99172920362708,21786
Nunawading,0.0197338987049797,1.97338987049797,10242
Oakleigh - Huntingdale,0.0145508727214111,1.45508727214111,19103
Ormond - Glen Huntly,0.0109301682595293,1.09301682595293,11806
Pakenham - North,0.0153842916026143,1.53842916026143,12029
Pakenham - South,0.0142346238998258,1.42346238998258,20251
Panton Hill - St Andrews,0.0669158994112676,6.69158994112676,4839
Parkville,0.0160612824675325,1.60612824675325,3584
Pascoe Vale,0.0277931573713654,2.77931573713653,19586
Pascoe Vale South,0.0347962947869901,3.47962947869901,9195
Pearcedale - Tooradin,0.0206903746128494,2.06903746128494,7234
Plenty - Yarrambat,0.0125767245967089,1.25767245967089,8572
Point Cook,0.0062140505271366,0.62140505271366,31364
Point Nepean,0.0616146898317436,6.16146898317436,13999
Port Melbourne,0.0155293922503015,1.55293922503015,13254
Port Melbourne Industrial,NaN,NaN,0
Prahran - Windsor,0.0137274807034381,1.37274807034381,15661
Preston,0.0188807006179752,1.88807006179752,27701
Research - North Warrandyte,0.0492046480642966,4.92046480642966,6306
Reservoir - East,0.00953399678517963,0.953399678517963,22893
Reservoir - West,0.0187085343573408,1.87085343573408,21659
Richmond (Vic.),0.0102013712898886,1.02013712898886,23901
Riddells Creek,0.0392057640615587,3.92057640615587,3638
Ringwood,0.0142915131603935,1.42915131603934,15142
Ringwood East,0.0208254196155899,2.08254196155899,17873
Ringwood North,0.0364695674537808,3.64695674537808,8977
Rockbank - Mount Cottrell,0.0116354234001293,1.16354234001293,1547
Romsey,0.0338104335535549,3.38104335535549,8065
Rosebud - McCrae,0.0358640238936348,3.58640238936348,17594
Rowville - Central,0.018544591688192,1.8544591688192,14940
Rowville - North,0.0181781987193261,1.81781987193261,7853
Rowville - South,0.0162529246705557,1.62529246705557,10615
Roxburgh Park - Somerton,0.00540761667717513,0.540761667717513,19263
Sandringham - Black Rock,0.057495795696363,5.7495795696363,14173
Seabrook,0.013327975080584,1.3327975080584,4790
Seaford (Vic.),0.0146473881470337,1.46473881470337,14858
Seddon - Kingsville,0.00528568719823078,0.528568719823078,7841
Skye - Sandhurst,0.0166855845443733,1.66855845443733,10317
Somerville,0.0201805125451806,2.01805125451806,16817
South Melbourne,0.0132891606545567,1.32891606545567,8749
South Morang,0.0102340590486584,1.02340590486584,36975
South Yarra - East,0.0175073312738758,1.75073312738758,13244
South Yarra - West,0.0152094120860789,1.52094120860789,5009
Southbank,0.00477460158457749,0.477460158457749,9910
Springvale,0.00858412311011984,0.858412311011984,18912
Springvale South,0.00842856872778039,0.842856872778039,11611
St Albans - North,0.00888891474205195,0.888891474205195,17642
St Albans - South,0.0167438513313949,1.67438513313949,14963
St Kilda,0.0110684322401775,1.10684322401775,19086
St Kilda East,0.00956433609658521,0.956433609658521,14470
Strathmore,0.0447703841108055,4.47703841108055,8676
Sunbury,0.0150384738984572,1.50384738984571,12111
Sunbury - South,0.013056132361653,1.3056132361653,22976
Sunshine,0.0170851013438207,1.70851013438207,8104
Sunshine North,0.00907866039263909,0.907866039263909,9835
Sunshine West,0.0109571461508679,1.09571461508679,15894
Surrey Hills (East) - Mont Albert,0.017203745856623,1.7203745856623,9210
Surrey Hills (West) - Canterbury,0.0367034080505924,3.67034080505924,15115
Sydenham,0.00706241059704252,0.706241059704252,10688
Tarneit,0.0121268201196932,1.21268201196932,20984
Taylors Hill,0.00715751231215148,0.715751231215148,15096
Taylors Lakes,0.0106039496321628,1.06039496321628,17545
Templestowe,0.0327962916722388,3.27962916722388,15934
Templestowe Lower,0.0360443322870265,3.60443322870265,12394
Thomastown,0.0132453586279896,1.32453586279896,19569
Thornbury,0.0143887066217638,1.43887066217638,16232
Toorak,0.0357196927217674,3.57196927217674,11840
Truganina,0.003543914319909,0.3543914319909,9855
Tullamarine,0.0128384864063931,1.28384864063931,5921
Upwey - Tecoma,0.0236782282212008,2.36782282212008,9324
Vermont,0.0432737929696332,4.32737929696332,9518
Vermont South,0.0540807207820011,5.40807207820011,10963
Viewbank - Yallambie,0.0332064490830433,3.32064490830433,16946
Wallan,0.0188922241752835,1.88922241752835,11358
Wandin - Seville,0.0248639032761774,2.48639032761774,7065
Wantirna,0.0201124338767519,2.01124338767519,13271
Wantirna South,0.0206861838382906,2.06861838382906,16928
Warrandyte - Wonga Park,0.0311432128963371,3.11432128963371,9734
Watsonia,0.0326397780750677,3.26397780750677,8657
Wattle Glen - Diamond Creek,0.0178328511689314,1.78328511689314,12953
Werribee,0.0132261891108068,1.32261891108068,27853
Werribee - South,0.025418044991684,2.5418044991684,9868
West Footscray - Tottenham,0.0142327600119663,1.42327600119663,9628
Wheelers Hill,0.0546521303493415,5.46521303493415,18574
Whittlesea,0.0345287658343024,3.45287658343024,6897
Williamstown,0.0312211285549893,3.12211285549893,14080
Wyndham Vale,0.0107410289805457,1.07410289805457,16453
Yarra - North,0.0118088044621079,1.18088044621079,7328
Yarra Valley,0.0198408679472605,1.98408679472605,14865
Yarraville,0.0162317824265756,1.62317824265756,13049
