"SA2","Cosine similarity"
"Clarinda - Oakleigh South","0.99998032200705"
"Clayton","0.999997217371995"
"Clayton South","0.999994231651505"
"Coburg","0.999985584341084"
"Coburg North","0.999329422484019"
"Collingwood","0.99999698088807"
"Craigieburn - Mickleham","0.999987244613889"
"Cranbourne","0.999932502531443"
"Cranbourne East","0.999994411133726"
"Cranbourne North","0.99999860900903"
"Cranbourne South","0.999974364173961"
"Cranbourne West","0.999973695510073"
"Croydon","0.999961200065715"
"Croydon Hills - Warranwood","0.999881294986093"
"Dandenong","0.999991147367737"
"Dandenong North","0.99997223579282"
"Deer Park - Derrimut","0.999980868990296"
"Delahey","0.999958892760206"
"Dingley Village","0.999423513529252"
"Docklands","0.999990306076697"
"Doncaster","0.999734429374102"
"Doncaster East","0.999623342578908"
"Donvale - Park Orchards","0.999291050503418"
"Doveton","0.999990463333967"
"Dromana","0.997963492048993"
"East Melbourne","0.999997495474406"
"Edithvale - Aspendale","0.99984395432165"
"Elsternwick","0.999429852589227"
"Eltham","0.999847063503724"
"Elwood","0.999982111507534"
"Emerald - Cockatoo","0.999843651123749"
"Endeavour Hills","0.999963800630835"
"Epping","0.999966805580294"
"Essendon - Aberfeldie","0.999806607122961"
"Fawkner","0.996500629480625"
"Ferntree Gully","0.999977154948826"
"Fitzroy","0.99999947919456"
"Fitzroy North","0.999999105732777"
"Flemington","0.999992028503124"
"Flemington Racecourse","0.997368796005452"
"Flinders","0.991846842456494"
"Footscray","0.999991640522009"
"Forest Hill","0.999342176484555"
"Frankston","0.999979181741235"
"Frankston North","0.999985897758036"
"Frankston South","0.999905756688317"
"Gisborne","0.999864511798976"
"Gladstone Park - Westmeadows","0.999966357460821"
"Glen Iris - East","0.999571750028116"
"Glen Waverley - East","0.999735930949548"
"Glen Waverley - West","0.999928205328006"
"Glenroy - Hadfield","0.999642619785894"
"Greensborough","0.999944976560828"
"Greenvale - Bulla","0.999968321996253"
"Hallam","0.999996300232438"
"Hampton","0.999702170156571"
"Hampton Park - Lynbrook","0.999981329757382"
"Hastings - Somers","0.99995888593324"
"Hawthorn","0.999989063113971"
"Hawthorn East","0.999805275920495"
"Healesville - Yarra Glen","0.999578011038145"
"Heidelberg - Rosanna","0.999844599452453"
"Heidelberg West","0.999986317704263"
"Hillside","0.999986823387348"
"Hoppers Crossing - North","0.999946369169722"
"Hoppers Crossing - South","0.999990679298854"
"Hughesdale","0.999974502450557"
"Hurstbridge","0.999793482864579"
"Ivanhoe","0.999906097000555"
"Ivanhoe East - Eaglemont","0.99796833227979"
"Keilor","0.999666442930072"
"Keilor Downs","0.999960368377654"
"Keilor East","0.998902626720392"
"Kensington","0.999959957390559"
"Kew","0.999770786648388"
"Kew East","0.999585358201222"
"Keysborough","0.999987607122864"
"Kilsyth","0.999915249856145"
"Kinglake","0.999797964267182"
"Kings Park (Vic.)","0.999989827528164"
"Kingsbury","0.999995329240754"
"Knoxfield - Scoresby","0.99990925406889"
"Koo Wee Rup","0.999672432090284"
"Lalor","0.999989905026843"
"Langwarrin","0.999972928826005"
"Laverton","0.999972498525138"
"Lilydale - Coldstream","0.999964020592871"
"Lynbrook - Lyndhurst","0.999989486903116"
"Lysterfield","0.999973603367127"
"Macedon","0.995423756652792"
"Malvern - Glen Iris","0.999929710504262"
"Malvern East","0.999732608590137"
"Maribyrnong","0.99998032336211"
"Meadow Heights","0.999994608448286"
"Melbourne","0.999991460384843"
"Melbourne Airport","0.942932599546237"
"Melton","0.999991134966973"
"Melton South","0.999981463693229"
"Melton West","0.999976788782662"
"Mentone","0.999686938955272"
"Mill Park - North","0.999961550446642"
"Mill Park - South","0.99993413015429"
"Mitcham (Vic.)","0.999885238785942"
"Monbulk - Silvan","0.999785841065913"
"Montmorency - Briar Hill","0.999924576804715"
"Montrose","0.999942014509461"
"Moonee Ponds","0.99997513455779"
"Moorabbin - Heatherton","0.999947107762652"
"Mooroolbark","0.999963169002528"
"Mordialloc - Parkdale","0.999911223189236"
"Mornington","0.999777395364891"
"Mount Dandenong - Olinda","0.998392877886427"
"Mount Eliza","0.996979307237027"
"Mount Evelyn","0.999972483422472"
"Mount Martha","0.998985061326038"
"Mount Waverley - North","0.999798680357031"
"Mount Waverley - South","0.99976293919926"
"Mulgrave","0.999966521766815"
"Murrumbeena","0.999975845865266"
"Narre Warren","0.999992823298476"
"Narre Warren North","0.999866722312118"
"Narre Warren South","0.99999806414273"
"Newport","0.999990199756774"
"Niddrie - Essendon West","0.999312974222006"
"Noble Park","0.999996816171079"
"Noble Park North","0.999992849849369"
"North Melbourne","0.999998260776466"
"Northcote","0.999972211826278"
"Nunawading","0.999968728928037"
"Oakleigh - Huntingdale","0.999977401569675"
"Ormond - Glen Huntly","0.999995550871414"
"Pakenham - North","0.999998084728965"
"Pakenham - South","0.999987247060259"
"Panton Hill - St Andrews","0.998383761880881"
"Parkville","0.999986377581989"
"Pascoe Vale","0.999687455907016"
"Pascoe Vale South","0.999735100600729"
"Pearcedale - Tooradin","0.999974170761892"
"Plenty - Yarrambat","0.999984800056796"
"Point Cook","0.999998817513934"
"Point Nepean","0.99791105589115"
"Port Melbourne","0.999987267297279"
"Port Melbourne Industrial","NaN"
"Prahran - Windsor","0.999976549142453"
"Preston","0.99998531672692"
"Research - North Warrandyte","0.998876945139051"
"Reservoir - East","0.999999447857447"
"Reservoir - West","0.99992461273605"
"Richmond (Vic.)","0.999993287694679"
"Riddells Creek","0.999819195826218"
"Ringwood","0.999979092472048"
"Ringwood East","0.999868306359462"
"Ringwood North","0.999712109823993"
"Rockbank - Mount Cottrell","0.999930646024038"
"Romsey","0.999529407579731"
"Rosebud - McCrae","0.999542463434619"
"Rowville - Central","0.999969450587777"
"Rowville - North","0.999943023320856"
"Rowville - South","0.999931837194352"
"Roxburgh Park - Somerton","0.999997799539753"
"Sandringham - Black Rock","0.998493190541689"
"Seabrook","0.999977389648836"
"Seaford (Vic.)","0.999992796239386"
"Seddon - Kingsville","0.999997121426327"
"Skye - Sandhurst","0.999958270894599"
"Somerville","0.999963997476772"
"South Melbourne","0.999983635213383"
"South Morang","0.999975433743103"
"South Yarra - East","0.999974216734467"
"South Yarra - West","0.999976428745738"
"Southbank","0.999999034623685"
"Springvale","0.999997505753497"
"Springvale South","0.999989902822983"
"St Albans - North","0.999998277809191"
"St Albans - South","0.999982432496249"
"St Kilda","0.999975634002948"
"St Kilda East","0.999990385296843"
"Strathmore","0.999349354067499"
"Sunbury","0.999968066157919"
"Sunbury - South","0.999989859153404"
"Sunshine","0.999998447428398"
"Sunshine North","0.999993377850084"
"Sunshine West","0.999982930320547"
"Surrey Hills (East) - Mont Albert","0.999920188208048"
"Surrey Hills (West) - Canterbury","0.999359733973609"
"Sydenham","0.999979979213475"
"Tarneit","0.999978040060434"
"Taylors Hill","0.999996163843019"
"Taylors Lakes","0.999978216794258"
"Templestowe","0.999605055649836"
"Templestowe Lower","0.999501984644559"
"Thomastown","0.9999831551385"
"Thornbury","0.999985947594697"
"Toorak","0.999713001530363"
"Truganina","0.999998058584186"
"Tullamarine","0.99998394498179"
"Upwey - Tecoma","0.999935602399962"
"Vermont","0.999191687044263"
"Vermont South","0.998056437259323"
"Viewbank - Yallambie","0.999664943560634"
"Wallan","0.999945298882143"
"Wandin - Seville","0.999796266692171"
"Wantirna","0.999918991257349"
"Wantirna South","0.999934639072977"
"Warrandyte - Wonga Park","0.999725666816459"
"Watsonia","0.999741363107291"
"Wattle Glen - Diamond Creek","0.99994506629773"
"Werribee","0.999986193096394"
"Werribee - South","0.999921789284623"
"West Footscray - Tottenham","0.999985325775921"
"Wheelers Hill","0.998713976460012"
"Whittlesea","0.999583256385591"
"Williamstown","0.999736561170016"
"Wyndham Vale","0.999988557373433"
"Yarra - North","0.9999880838807"
"Yarra Valley","0.999980932982078"
"Yarraville","0.999992038386913"
