SA2;Cosine similarity
Coburg;0.99975672710027
Coburg North;0.99985170405696
Collingwood;0.99932848671326
Craigieburn - Mickleham;0.999960282403188
Cranbourne;0.999820957705918
Cranbourne East;0.999913143501779
Cranbourne North;0.999990082176576
Cranbourne South;0.999808026504072
Cranbourne West;0.999972101514104
Croydon;0.999689113535759
Croydon Hills - Warranwood;0.999806877929843
Dandenong;0.999960960137466
Dandenong North;0.999896570185475
Deer Park - Derrimut;0.999948553599544
Delahey;0.99978113820542
Dingley Village;0.99981188295204
Docklands;0.999767337702137
Doncaster;0.999813102757246
Doncaster East;0.999857981589022
Donvale - Park Orchards;0.999747830267098
Doveton;0.999861880601258
Dromana;0.999669411723607
East Melbourne;0.999488710368075
Edithvale - Aspendale;0.99978655888602
Elsternwick;0.999919817685164
Eltham;0.999736126253429
Elwood;0.999753367459243
Emerald - Cockatoo;0.999711170883128
Endeavour Hills;0.99971702109245
Epping;0.999863247384781
Essendon - Aberfeldie;0.999845323254492
Fawkner;0.999954406886941
Ferntree Gully;0.99978445391778
Fitzroy;0.999101678513116
Fitzroy North;0.999071887762816
Flemington;0.999924378633466
Flemington Racecourse;0.964121752859095
Flinders;0.999841180861993
Footscray;0.999906310997402
Forest Hill;0.999946863140467
Frankston;0.999773612130941
Frankston North;0.999599585980427
Frankston South;0.999755447157179
Gisborne;0.999732869689988
Gladstone Park - Westmeadows;0.999759992680715
Glen Iris - East;0.999876517799411
Glen Waverley - East;0.999928997886033
Glen Waverley - West;0.999910281571516
Glenroy - Hadfield;0.999887975546753
Greensborough;0.999823893946414
Greenvale - Bulla;0.999959491882599
Hallam;0.99998620920823
Hampton;0.999850427636333
Hampton Park - Lynbrook;0.999951755433064
Hastings - Somers;0.999668886923253
Hawthorn;0.999776110095948
Hawthorn East;0.999869752703345
Healesville - Yarra Glen;0.999678507007059
Heidelberg - Rosanna;0.999829345320448
Heidelberg West;0.999766192989159
Hillside;0.999959309826428
Hoppers Crossing - North;0.999833989124045
Hoppers Crossing - South;0.999883347675714
Hughesdale;0.999812415510684
Hurstbridge;0.99938015884139
Ivanhoe;0.999948715789878
Ivanhoe East - Eaglemont;0.999849601060444
Keilor;0.999750585895787
Keilor Downs;0.999849268205059
Keilor East;0.999900622354748
Kensington;0.999697013815444
Kew;0.999782414665673
Kew East;0.99990007954243
Keysborough;0.999987860461424
Kilsyth;0.999813724062487
Kinglake;0.999139326974212
Kings Park (Vic.);0.999956281385618
Kingsbury;0.999915265329608
Knoxfield - Scoresby;0.999866839257205
Koo Wee Rup;0.999950332368447
Lalor;0.999959814307995
Langwarrin;0.999803907140601
Laverton;0.999750330447604
Lilydale - Coldstream;0.999720591500515
Lynbrook - Lyndhurst;0.999966884470134
Lysterfield;0.999933808179879
Macedon;0.998993843407622
Malvern - Glen Iris;0.999859417449886
Malvern East;0.99979864074924
Maribyrnong;0.999894093541805
Meadow Heights;0.999974557452214
Melbourne;0.999777532343776
Melbourne Airport;0.945832897438222
Melton;0.999917010220274
Melton South;0.999768542259258
Melton West;0.999903780877674
Mentone;0.999961293469685
Mill Park - North;0.999846667329571
Mill Park - South;0.999841452749195
Mitcham (Vic.);0.999899169319892
Monbulk - Silvan;0.998882189043817
Montmorency - Briar Hill;0.999657647858964
Montrose;0.999683721554859
Moonee Ponds;0.999838734366518
Moorabbin - Heatherton;0.999830852914338
Mooroolbark;0.999716463360088
Mordialloc - Parkdale;0.999887706829969
Mornington;0.999744225359679
Mount Dandenong - Olinda;0.999716021559031
Mount Eliza;0.999829028510732
Mount Evelyn;0.999559026038094
Mount Martha;0.999838801677682
Mount Waverley - North;0.999865124086076
Mount Waverley - South;0.999882699430809
Mulgrave;0.999782707896046
Murrumbeena;0.999916757177167
Narre Warren;0.999942523640409
Narre Warren North;0.999957764843951
Narre Warren South;0.999976341736773
Newport;0.99984627887961
Niddrie - Essendon West;0.999969573900022
Noble Park;0.999966412941473
Noble Park North;0.999975931831277
North Melbourne;0.999489975615763
Northcote;0.999561841665745
Nunawading;0.999843353925274
Oakleigh - Huntingdale;0.999931413339994
Ormond - Glen Huntly;0.999858877268648
Pakenham - North;0.999858498138155
Pakenham - South;0.999918789581003
Panton Hill - St Andrews;0.999134573746933
Parkville;0.999568665874039
Pascoe Vale;0.999942484578214
Pascoe Vale South;0.999733621935797
Pearcedale - Tooradin;0.999733283950786
Plenty - Yarrambat;0.999897013601093
Point Cook;0.999982133829098
Point Nepean;0.99983789482401
Port Melbourne;0.999829919575125
Port Melbourne Industrial;NaN
Prahran - Windsor;0.999145179879669
Preston;0.999720776097732
Research - North Warrandyte;0.999890537567182
Reservoir - East;0.999945249629803
Reservoir - West;0.999936974456313
Richmond (Vic.);0.999529201677455
Riddells Creek;0.999557335771499
Ringwood;0.999873051070675
Ringwood East;0.999949853370131
Ringwood North;0.999598219878651
Rockbank - Mount Cottrell;0.999578982602972
Romsey;0.999932181047483
Rosebud - McCrae;0.999766058989446
Rowville - Central;0.999689437449983
Rowville - North;0.999921411204734
Rowville - South;0.999928032858345
Roxburgh Park - Somerton;0.999984679248936
Sandringham - Black Rock;0.999821731505005
Seabrook;0.999934920893621
Seaford (Vic.);0.999844952266054
Seddon - Kingsville;0.999971186238401
Skye - Sandhurst;0.999817108481252
Somerville;0.999677239011318
South Melbourne;0.999787566565377
South Morang;0.99994159588361
South Yarra - East;0.999587236818749
South Yarra - West;0.99968958836501
Southbank;0.999660864977061
Springvale;0.999943147253857
Springvale South;0.999943245917556
St Albans - North;0.999948737660261
St Albans - South;0.999854919800257
St Kilda;0.999480035300325
St Kilda East;0.999389810664244
Strathmore;0.99976975866068
Sunbury;0.999878115374725
Sunbury - South;0.999853820576596
Sunshine;0.999787920216859
Sunshine North;0.999976298750296
Sunshine West;0.999931678146367
Surrey Hills (East) - Mont Albert;0.999924382661265
Surrey Hills (West) - Canterbury;0.999892504659989
Sydenham;0.999976837112302
Tarneit;0.99996157692711
Taylors Hill;0.999978446191676
Taylors Lakes;0.999949972818272
Templestowe;0.999799011941647
Templestowe Lower;0.999735958843439
Thomastown;0.999916336392182
Thornbury;0.999766218172774
Toorak;0.999470859904742
Truganina;0.999991789841792
Tullamarine;0.999886818627007
Upwey - Tecoma;0.999479394568497
Vermont;0.999801194065057
Vermont South;0.999866226967753
Viewbank - Yallambie;0.999839250811995
Wallan;0.999792529526999
Wandin - Seville;0.999918469786497
Wantirna;0.999608500856976
Wantirna South;0.999659291346715
Warrandyte - Wonga Park;0.999644965635771
Watsonia;0.99974072251521
Wattle Glen - Diamond Creek;0.999730439600139
Werribee;0.999875832182154
Werribee - South;0.999678039281901
West Footscray - Tottenham;0.999905785603611
Wheelers Hill;0.999633287103181
Whittlesea;0.999722820088409
Williamstown;0.999936840456436
Wyndham Vale;0.999930111884987
Yarra - North;0.999855954037086
Yarra Valley;0.999690121543919
Yarraville;0.999878315498778
