284,Upwey - Tecoma,3.86184391855001e-16,1
285,Vermont,3.86184391855001e-16,1
286,Vermont South,3.86184391855001e-16,1
287,Viewbank - Yallambie,3.86184391855001e-16,1
288,Wallan,3.86184391855001e-16,1
289,Wandin - Seville,3.86184391855001e-16,1
290,Wantirna,3.86184391855001e-16,1
291,Wantirna South,3.86184391855001e-16,1
292,Warrandyte - Wonga Park,3.86184391855001e-16,1
293,Watsonia,3.86184391855001e-16,1
294,Wattle Glen - Diamond Creek,3.86184391855001e-16,1
295,Werribee - East,3.86184391855001e-16,1
296,Werribee - South,3.86184391855001e-16,1
297,Werribee - West,3.86184391855001e-16,1
298,West Footscray - Tottenham,3.86184391855001e-16,1
299,Wheelers Hill,3.86184391855001e-16,1
300,Whittlesea,3.86184391855001e-16,1
301,Williamstown,3.86184391855001e-16,1
302,Wollert,3.86184391855001e-16,1
303,Wyndham Vale,3.86184391855001e-16,1
304,Yarra - North,3.86184391855001e-16,1
305,Yarra Valley,3.86184391855001e-16,1
306,Yarraville,3.86184391855001e-16,1
