SA2;Cosine similarity
Northcote;0.979035990912584
Nunawading;0.968244734274503
Oakleigh - Huntingdale;0.97396076938204
Ormond - Glen Huntly;0.978885102915248
Pakenham - North;0.982501404127406
Pakenham - South;0.979030436839395
Panton Hill - St Andrews;0.932917212927627
Parkville;0.901717227775753
Pascoe Vale;0.983700012527075
Pascoe Vale South;0.962006004205862
Pearcedale - Tooradin;0.960373259742112
Plenty - Yarrambat;0.95942000643355
Point Cook - East;0.978455658586271
Point Cook - North;0.981642132278435
Point Cook - South;0.989213612176226
Point Nepean;0.961905831303843
Port Melbourne;0.977612968798936
Port Melbourne Industrial;0
Prahran - Windsor;0.995528073458194
Preston - East;0.983510349818585
Preston - West;0.974936151185311
Research - North Warrandyte;0.944452515359266
Reservoir - East;0.980702392241951
Reservoir - West;0.974444029398162
Richmond (Vic.);0.994965697842975
Riddells Creek;0.94774138259916
Ringwood;0.977226732272382
Ringwood East;0.969489607025719
Ringwood North;0.949653760295337
Rockbank - Mount Cottrell;0.899539899228714
Romsey;0.947565446219163
Rosebud - McCrae;0.962522153804215
Rowville - Central;0.964289705775525
Rowville - North;0.971992325415091
Rowville - South;0.95959085374816
Roxburgh Park - Somerton;0.982993748107059
Sandringham - Black Rock;0.942067845005793
Seabrook;0.968597820672876
Seaford (Vic.);0.974574786508711
Seddon - Kingsville;0.983632461227866
Skye - Sandhurst;0.973459620313977
Somerville;0.964302482726645
South Melbourne;0.986029295238711
South Morang (North);0.978926785015997
South Morang (South);0.972931272853976
South Yarra - East;0.996650592758267
South Yarra - West;0.982935377892134
Southbank;0.998079245383954
Springvale;0.974223586418719
Springvale South;0.974621868460555
St Albans - North;0.975083769552307
St Albans - South;0.968458115820415
St Kilda;0.996276312893581
St Kilda East;0.994400398069323
Strathmore;0.957055558217986
Sunbury;0.970235217646216
Sunbury - South;0.972697443758374
Sunshine;0.981966617089591
Sunshine North;0.969904404751019
Sunshine West;0.973000051229926
Surrey Hills (East) - Mont Albert;0.958268976582259
Surrey Hills (West) - Canterbury;0.954048744025676
Sydenham;0.978334602302383
Tarneit;0.993110913877453
Taylors Hill;0.985627707582127
Taylors Lakes;0.966949564120464
Templestowe;0.951331016823925
Templestowe Lower;0.946493678920101
The Basin;0.950558841063303
Thomastown;0.972325925635608
Thornbury;0.981396574515248
Toorak;0.974123183741272
Truganina;0.991613653093375
Tullamarine;0.977084156896858
Upwey - Tecoma;0.964085193543852
Vermont;0.957077708241359
Vermont South;0.93973137444148
Viewbank - Yallambie;0.961248714092531
Wallan;0.973765092510786
Wandin - Seville;0.969810626498939
Wantirna;0.962570783903287
Wantirna South;0.960122282251781
Warrandyte - Wonga Park;0.947587377061292
Watsonia;0.970853126004838
Wattle Glen - Diamond Creek;0.966161075543097
Werribee - East;0.973541897930996
Werribee - South;0.968601521631467
Werribee - West;0.974622292050324
West Footscray - Tottenham;0.986557244104663
Wheelers Hill;0.940271873415221
Whittlesea;0.96236223935579
Williamstown;0.950419612561859
Wollert;0.990790553698926
Wyndham Vale;0.987424645872292
Yarra - North;0.971660807768213
Yarra Valley;0.966339361591471
Yarraville;0.975033318464874
