SA2;Cosine similarity
Pearcedale - Tooradin;0.999421504693724
Plenty - Yarrambat;0.999861375635878
Point Cook - East;0.999686568658955
Point Cook - North;0.999779297374085
Point Cook - South;0.999841626914409
Point Nepean;0.998914380399643
Port Melbourne;0.999627382623735
Port Melbourne Industrial;0.597614304667197
Prahran - Windsor;0.999856363826202
Preston - East;0.999307217577456
Preston - West;0.999464389482259
Research - North Warrandyte;0.999627035704895
Reservoir - East;0.99929858674141
Reservoir - West;0.999384909268476
Richmond (Vic.);0.999914677723179
Riddells Creek;0.999611522590394
Ringwood;0.999594275179567
Ringwood East;0.99938513958082
Ringwood North;0.99952912768889
Rockbank - Mount Cottrell;0.999907091175448
Romsey;0.999614482198303
Rosebud - McCrae;0.999389341387593
Rowville - Central;0.999548458338368
Rowville - North;0.999759417334482
Rowville - South;0.999699312308812
Roxburgh Park - Somerton;0.999972002399004
Sandringham - Black Rock;0.999469326483932
Seabrook;0.999730790339136
Seaford (Vic.);0.999201932390513
Seddon - Kingsville;0.999668978380528
Skye - Sandhurst;0.999647342664949
Somerville;0.999292843859693
South Melbourne;0.999804884670984
South Morang (North);0.999694581031444
South Morang (South);0.999182587219405
South Yarra - East;0.999945317750919
South Yarra - West;0.999953903055288
Southbank;0.999992773425862
Springvale;0.998486893331861
Springvale South;0.999375273858419
St Albans - North;0.999021760724568
St Albans - South;0.99901448176912
St Kilda;0.999963329242887
St Kilda East;0.999951405180184
Strathmore;0.999553453069641
Sunbury;0.999647326154568
Sunbury - South;0.999268275640273
Sunshine;0.999361870570175
Sunshine North;0.999152155250054
Sunshine West;0.999421265553008
Surrey Hills (East) - Mont Albert;0.999764784784334
Surrey Hills (West) - Canterbury;0.999474127084481
Sydenham;0.999075395256115
Tarneit;0.999823736555871
Taylors Hill;0.999945596688657
Taylors Lakes;0.99973123289269
Templestowe;0.999580172373462
Templestowe Lower;0.999583674182293
The Basin;0.999482861667964
Thomastown;0.999500827424357
Thornbury;0.999744967403283
Toorak;0.998990155452621
Truganina;0.99967019916933
Tullamarine;0.999896282735139
Upwey - Tecoma;0.999185386955224
Vermont;0.999659704073977
Vermont South;0.999458416139503
Viewbank - Yallambie;0.999393932714638
Wallan;0.99939866895435
Wandin - Seville;0.999207045544882
Wantirna;0.999302247628518
Wantirna South;0.999346684628546
Warrandyte - Wonga Park;0.999555389373445
Watsonia;0.999583287873867
Wattle Glen - Diamond Creek;0.999682432558235
Werribee - East;0.999134994088524
Werribee - South;0.999414813345297
Werribee - West;0.999548021311177
West Footscray - Tottenham;0.999667215130526
Wheelers Hill;0.999631182000983
Whittlesea;0.999599555366082
Williamstown;0.999739811584319
Wollert;0.999805290953666
Wyndham Vale;0.99969032316347
Yarra - North;0.999785706404989
Yarra Valley;0.999192162911233
Yarraville;0.99974981903799
